date,ESP_real_estate_f1__ESP_real_estate_f2
2002-12-02,0.8750750686439746
2002-12-03,0.8748914144531609
2002-12-04,0.8749262172471793
2002-12-05,0.8749555648746926
2002-12-06,0.8749798231176423
2002-12-09,0.8749995760247643
2002-12-10,0.8750154890396287
2002-12-11,0.8750282088292554
2002-12-12,0.8750383174036936
2002-12-13,0.875046315932605
2002-12-16,0.8750526240385196
2002-12-17,0.875057586490823
2002-12-18,0.8750614828329681
2002-12-19,0.8750645375712806
2002-12-20,0.8750669297520409
2002-12-23,0.8750688014229733
2002-12-24,0.8750702648362589
2002-12-25,0.8750714084337311
2002-12-26,0.8750723017384973
2002-12-27,0.875072999306166
2002-12-30,0.8750735438894005
2002-12-31,0.8750739689565115
2003-01-01,0.8749402201285896
2003-01-02,0.8749663502352618
2003-01-03,0.8749881162323327
2003-01-06,0.8750059572534312
2003-01-07,0.8750203984257862
2003-01-08,0.8750319819594538
2003-01-09,0.8750412114034892
2003-01-10,0.8750485285516291
2003-01-13,0.8750543078175249
2003-01-14,0.8750588593770801
2003-01-15,0.8750624361969664
2003-01-16,0.8750652423001709
2003-01-17,0.8750674409057151
2003-01-20,0.8750691618070459
2003-01-21,0.8750705077533067
2003-01-22,0.8750715598075798
2003-01-23,0.8750723817579886
2003-01-24,0.8750730236992863
2003-01-27,0.8750735249122287
2003-01-28,0.8750739161616408
2003-01-29,0.8750742215206345
2003-01-30,0.8750744598128037
2003-01-31,0.875074645748879
2003-02-03,0.874945497970978
2003-02-04,0.8749708916135785
2003-02-05,0.8749919011917293
2003-02-06,0.8750090396633536
2003-02-07,0.8750228643717033
2003-02-10,0.8750339254006725
2003-02-11,0.8750427219422122
2003-02-12,0.8750496860036008
2003-02-13,0.8750551804783393
2003-02-14,0.8750595041917755
2003-02-17,0.8750628998182954
2003-02-18,0.875065562477465
2003-02-19,0.8750676479109999
2003-02-20,0.8750692797559834
2003-02-21,0.8750705557624305
2003-02-24,0.8750715529741484
2003-02-25,0.8750723319712426
2003-02-26,0.8750729403018123
2003-02-27,0.8750734152332084
2003-02-28,0.875073785943365
2003-03-03,0.8749199851290516
2003-03-04,0.8749504273814735
2003-03-05,0.874975572229469
2003-03-06,0.8749960572838021
2003-03-07,0.8750125658903095
2003-03-10,0.8750257650702504
2003-03-11,0.8750362565496534
2003-03-12,0.8750445591885622
2003-03-13,0.8750511078031508
2003-03-14,0.8750562598572449
2003-03-17,0.8750603053065188
2003-03-18,0.8750634770882387
2003-03-19,0.8750659610124853
2003-03-20,0.8750679045166487
2003-03-21,0.8750694241260156
2003-03-24,0.8750706116574615
2003-03-25,0.8750715392921601
2003-03-26,0.8750722636745344
2003-03-27,0.8750728291959555
2003-03-28,0.8750732706086664
2003-03-31,0.8750736150966555
2003-04-01,0.8570960088576104
2003-04-02,0.8611548793131302
2003-04-03,0.8642799938855823
2003-04-04,0.8666910079439408
2003-04-07,0.8685551903454387
2003-04-08,0.8699991803492806
