date,USA_public_finance_f1__USA_public_finance_f2
2015-11-18,-0.9111024975669659
2015-11-19,-0.9111532838963247
2015-11-20,-0.9111928343818564
2015-11-23,-0.9112236455946003
2015-11-24,-0.9112476551522142
2015-11-25,-0.911266368512425
2015-11-26,-0.911280956362752
2015-11-27,-0.9112923296725706
2015-11-30,-0.9113011976818536
2015-12-01,-0.9035331585580177
2015-12-02,-0.9053401071913273
2015-12-03,-0.906703403039747
2015-12-04,-0.9077398835435303
2015-12-07,-0.9085325084551077
2015-12-08,-0.9091413674000166
2015-12-09,-0.9096106771613863
2015-12-10,-0.9099733834235961
2015-12-11,-0.9102542770509027
2015-12-14,-0.9104721580592728
2015-12-15,-0.9106413706967923
2015-12-16,-0.9107729121246363
2015-12-17,-0.9108752452012499
2015-12-18,-0.9109549017333474
2015-12-21,-0.911016934743088
2015-12-22,-0.9110652603186922
2015-12-23,-0.9111029177077198
2015-12-24,-0.9111322682479673
2015-12-25,-0.9111551481556986
2015-12-28,-0.9111729862633584
2015-12-29,-0.9111868949851808
2015-12-30,-0.9111977407432944
2015-12-31,-0.9112061985804202
2016-01-01,-0.9040060781976945
2016-01-04,-0.9056877298230239
2016-01-05,-0.9069393641353799
2016-01-06,-0.9078813119041583
2016-01-07,-0.9085961201021642
2016-01-08,-0.9091419929387496
2016-01-11,-0.9095608672648285
2016-01-12,-0.9098834781991842
2016-01-13,-0.9101326555519456
2016-01-14,-0.9103255372259286
2016-01-15,-0.9104750956249619
2016-01-18,-0.9105912143726872
2016-01-19,-0.9106814623930098
2016-01-20,-0.9107516592895064
2016-01-21,-0.910806293714505
2016-01-22,-0.9108488362722369
2016-01-25,-0.9108819755745765
2016-01-26,-0.9109077975662728
2016-01-27,-0.9109279225141805
2016-01-28,-0.9109436101203234
2016-01-29,-0.9109558404600535
2016-02-01,-0.910965376478603
2016-02-02,-0.8039470108778484
2016-02-03,-0.8155144587289561
2016-02-04,-0.8278892166154634
2016-02-05,-0.8401079767012979
2016-02-08,-0.8515413597388347
2016-02-09,-0.861827593145871
2016-02-10,-0.8708076233029434
2016-02-11,-0.8784648342491636
2016-02-12,-0.8848734930525325
2016-02-15,-0.8901583228447788
2016-02-16,-0.8944654019531011
2016-02-17,-0.897942991210716
2016-02-18,-0.9007301515753875
2016-02-19,-0.9029509468707994
2016-02-22,-0.9047123360720504
2016-02-23,-0.9061043030881942
2016-02-24,-0.9072012030156059
2016-02-25,-0.9080636571870079
2016-02-26,-0.9087405904905477
2016-02-29,-0.9092711835118451
2016-03-01,-0.8873387761224735
2016-03-02,-0.8925636098760594
2016-03-03,-0.8964343856643886
2016-03-04,-0.8993373615290826
2016-03-07,-0.9015345750503798
2016-03-08,-0.9032091808510354
2016-03-09,-0.9044922384608024
2016-03-10,-0.9054792804719305
2016-03-11,-0.906240965238405
2016-03-14,-0.9068301566502438
2016-03-15,-0.9072867640673021
2016-03-16,-0.907641131299095
