"Date","Price","Open","High","Low","Change %"
"06/16/1997","3.890","3.890","3.890","3.890","-0.26%"
"06/13/1997","3.900","3.900","3.900","3.900","-1.39%"
"06/12/1997","3.955","3.955","3.955","3.955","-1.37%"
"06/11/1997","4.010","4.010","4.010","4.010","-0.50%"
"06/10/1997","4.030","4.030","4.030","4.030","0.50%"
"06/09/1997","4.010","4.010","4.010","4.010","0.50%"
"06/06/1997","3.990","3.990","3.990","3.990","-0.62%"
"06/05/1997","4.015","4.015","4.015","4.015","-0.25%"
"06/04/1997","4.025","4.025","4.025","4.025","0.50%"
"06/03/1997","4.005","4.005","4.005","4.005","-2.20%"
"05/30/1997","4.095","4.095","4.095","4.095","-2.27%"
"05/29/1997","4.190","4.190","4.190","4.190","1.21%"
"05/28/1997","4.140","4.140","4.140","4.140","0.00%"
"05/27/1997","4.140","4.140","4.140","4.140","-1.66%"
"05/26/1997","4.210","4.210","4.210","4.210","3.44%"
"05/23/1997","4.070","4.070","4.070","4.070","-0.61%"
"05/22/1997","4.095","4.095","4.095","4.095","0.99%"
"05/21/1997","4.055","4.055","4.055","4.055","1.00%"
"05/20/1997","4.015","4.015","4.015","4.015","0.37%"
"05/16/1997","4.000","4.000","4.000","4.000","1.01%"
"05/15/1997","3.960","3.960","3.960","3.960","1.93%"
"05/14/1997","3.885","3.885","3.885","3.885","-1.15%"
"05/13/1997","3.930","3.930","3.930","3.930","-0.63%"
"05/12/1997","3.955","3.955","3.955","3.955","-2.47%"
"05/09/1997","4.055","4.055","4.055","4.055","0.25%"
"05/07/1997","4.045","4.045","4.045","4.045","0.12%"
"05/06/1997","4.040","4.040","4.040","4.040","0.25%"
"05/05/1997","4.030","4.030","4.030","4.030","0.25%"
"05/02/1997","4.020","4.020","4.020","4.020","-0.86%"
"04/30/1997","4.055","4.055","4.055","4.055","-0.86%"
"04/29/1997","4.090","4.090","4.090","4.090","-1.68%"
"04/28/1997","4.160","4.160","4.160","4.160","0.48%"
"04/25/1997","4.140","4.140","4.140","4.140","0.00%"
"04/24/1997","4.140","4.140","4.140","4.140","0.36%"
"04/23/1997","4.125","4.125","4.125","4.125","-0.60%"
"04/22/1997","4.150","4.150","4.150","4.150","-0.24%"
"04/21/1997","4.160","4.160","4.160","4.160","1.22%"
"04/18/1997","4.110","4.110","4.110","4.110","1.48%"
"04/17/1997","4.050","4.050","4.050","4.050","1.00%"
"04/15/1997","4.010","4.010","4.010","4.010","-2.31%"
"04/14/1997","4.105","4.105","4.105","4.105","0.37%"
"04/11/1997","4.090","4.090","4.090","4.090","-0.49%"
"04/10/1997","4.110","4.110","4.110","4.110","0.74%"
"04/09/1997","4.080","4.080","4.080","4.080","-0.24%"
"04/08/1997","4.090","4.090","4.090","4.090","0.74%"
"04/07/1997","4.060","4.060","4.060","4.060","-2.64%"
"04/04/1997","4.170","4.170","4.170","4.170","-0.71%"
"04/03/1997","4.200","4.200","4.200","4.200","0.72%"
"04/02/1997","4.170","4.170","4.170","4.170","-0.24%"
"04/01/1997","4.180","4.180","4.180","4.180","-0.36%"
"03/27/1997","4.195","4.195","4.195","4.195","0.60%"
"03/26/1997","4.170","4.170","4.170","4.170","-0.60%"
"03/25/1997","4.195","4.195","4.195","4.195","-0.47%"
"03/24/1997","4.215","4.215","4.215","4.215","0.24%"
"03/21/1997","4.205","4.205","4.205","4.205","-0.83%"
"03/20/1997","4.240","4.240","4.240","4.240","-0.93%"
"03/19/1997","4.280","4.280","4.280","4.280","0.82%"
"03/18/1997","4.245","4.245","4.245","4.245","0.59%"
"03/17/1997","4.220","4.220","4.220","4.220","2.68%"
"03/14/1997","4.110","4.110","4.110","4.110","-0.36%"
"03/13/1997","4.125","4.125","4.125","4.125","0.36%"
"03/12/1997","4.110","4.110","4.110","4.110","0.74%"
"03/11/1997","4.080","4.080","4.080","4.080","0.00%"
"03/10/1997","4.080","4.080","4.080","4.080","0.37%"
"03/07/1997","4.065","4.065","4.065","4.065","2.39%"
"03/06/1997","3.970","3.970","3.970","3.970","-0.38%"
"03/05/1997","3.985","3.985","3.985","3.985","1.66%"
"03/04/1997","3.920","3.920","3.920","3.920","-0.25%"
"03/03/1997","3.930","3.930","3.930","3.930","0.26%"
"02/28/1997","3.920","3.920","3.920","3.920","1.29%"
"02/27/1997","3.870","3.870","3.870","3.870","-1.15%"
"02/26/1997","3.915","3.915","3.915","3.915","1.29%"
"02/25/1997","3.865","3.865","3.865","3.865","0.13%"
"02/24/1997","3.860","3.860","3.860","3.860","0.39%"
"02/21/1997","3.845","3.845","3.845","3.845","-1.03%"
"02/20/1997","3.885","3.885","3.885","3.885","1.44%"
"02/19/1997","3.830","3.830","3.830","3.830","1.19%"
"02/18/1997","3.785","3.785","3.785","3.785","1.34%"
"02/17/1997","3.735","3.735","3.735","3.735","-0.80%"
"02/14/1997","3.765","3.765","3.765","3.765","-0.92%"
"02/13/1997","3.800","3.800","3.800","3.800","0.26%"
"02/12/1997","3.790","3.790","3.790","3.790","-0.47%"
