"Date","Price","Open","High","Low","Change %"
"09/25/1996","6.122","6.122","6.122","6.122","-0.71%"
"09/24/1996","6.166","6.166","6.166","6.166","-0.69%"
"09/23/1996","6.209","6.209","6.209","6.209","0.49%"
"09/20/1996","6.179","6.179","6.179","6.179","-0.74%"
"09/19/1996","6.225","6.225","6.225","6.225","0.05%"
"09/18/1996","6.222","6.222","6.222","6.222","0.31%"
"09/17/1996","6.203","6.203","6.203","6.203","-0.10%"
"09/16/1996","6.209","6.209","6.209","6.209","-0.37%"
"09/13/1996","6.232","6.232","6.232","6.232","-2.04%"
"09/12/1996","6.362","6.362","6.362","6.362","-0.38%"
"09/11/1996","6.386","6.386","6.386","6.386","-0.56%"
"09/10/1996","6.422","6.422","6.422","6.422","0.03%"
"09/09/1996","6.420","6.420","6.420","6.420","-0.05%"
"09/06/1996","6.423","6.423","6.423","6.423","-0.70%"
"09/05/1996","6.468","6.468","6.468","6.468","-0.63%"
"09/04/1996","6.509","6.509","6.509","6.509","0.68%"
"09/03/1996","6.465","6.465","6.465","6.465","-0.40%"
"09/02/1996","6.491","6.491","6.491","6.491","0.05%"
"08/30/1996","6.488","6.488","6.488","6.488","0.12%"
"08/29/1996","6.480","6.480","6.480","6.480","-0.22%"
"08/28/1996","6.494","6.494","6.494","6.494","0.70%"
"08/27/1996","6.449","6.449","6.449","6.449","0.05%"
"08/26/1996","6.446","6.446","6.446","6.446","0.17%"
"08/23/1996","6.435","6.435","6.435","6.435","1.10%"
"08/22/1996","6.365","6.365","6.365","6.365","-1.00%"
"08/21/1996","6.429","6.429","6.429","6.429","0.72%"
"08/20/1996","6.383","6.383","6.383","6.383","0.24%"
"08/19/1996","6.368","6.368","6.368","6.368","-0.45%"
"08/14/1996","6.397","6.397","6.397","6.397","-0.31%"
"08/13/1996","6.417","6.417","6.417","6.417","0.27%"
"08/12/1996","6.400","6.400","6.400","6.400","-0.02%"
"08/09/1996","6.401","6.401","6.401","6.401","0.36%"
"08/08/1996","6.378","6.378","6.378","6.378","0.06%"
"08/07/1996","6.374","6.374","6.374","6.374","-0.41%"
"08/06/1996","6.400","6.400","6.400","6.400","0.49%"
"08/05/1996","6.369","6.369","6.369","6.369","0.38%"
"08/02/1996","6.345","6.345","6.345","6.345","-0.94%"
"08/01/1996","6.405","6.405","6.405","6.405","-0.05%"
"07/31/1996","6.408","6.408","6.408","6.408","-0.11%"
"07/30/1996","6.415","6.415","6.415","6.415","-0.17%"
"07/29/1996","6.426","6.426","6.426","6.426","0.58%"
"07/26/1996","6.389","6.389","6.389","6.389","-0.14%"
"07/25/1996","6.398","6.398","6.398","6.398","-0.57%"
"07/24/1996","6.435","6.435","6.435","6.435","0.53%"
