date,DEU_public_finance_f1__DEU_public_finance_f2
2015-07-07,0.3222757081406654
2015-07-08,0.4373208111443941
2015-07-09,0.5285156337907949
2015-07-10,0.6005788961378351
2015-07-13,0.6573765054447669
2015-07-14,0.7020472665474331
2015-07-15,0.7371199939963953
2015-07-16,0.764618931492813
2015-07-17,0.7861558625115109
2015-07-20,0.8030086577207572
2015-07-21,0.8161869699381452
2015-07-22,0.8264863464432138
2015-07-23,0.834532270276091
2015-07-24,0.8408156710227888
2015-07-27,0.8457213490425868
2015-07-28,0.8495505980977369
2015-07-29,0.8525391307317384
2015-07-30,0.8548712326008642
2015-07-31,0.8566909089493414
2015-08-03,0.42057107554234124
2015-08-04,0.14746056187188106
2015-08-05,-0.0680441894392532
2015-08-06,-0.23787866350637638
2015-08-07,-0.37152559922128686
2015-08-10,-0.4765439268286789
2015-08-11,-0.558957673767268
2015-08-12,-0.6235583260780384
2015-08-13,-0.6741471042652012
2015-08-14,-0.7137315039483979
2015-08-17,-0.7446850709349105
2015-08-18,-0.7688769099589069
2015-08-19,-0.7877761456113529
2015-08-20,-0.8025357310074122
2015-08-21,-0.8140593502383083
2015-08-24,-0.8230545900048539
2015-08-25,-0.830075041468453
2015-08-26,-0.8355535347979015
2015-08-27,-0.8398283087621075
2015-08-28,-0.8431635760728259
2015-08-31,-0.8457656589073433
2015-09-01,-0.8450134985977028
2015-09-02,-0.8470021280692651
2015-09-03,-0.8487359173651164
2015-09-04,-0.8502065943251483
2015-09-07,-0.8514293950969348
2015-09-08,-0.852431078562907
2015-09-09,-0.8532424595506979
2015-09-10,-0.8538940866356134
2015-09-11,-0.8544139864662795
2015-09-14,-0.8548266928920735
2015-09-15,-0.8551530273749003
2015-09-16,-0.8554102847051563
2015-09-17,-0.8556126101702941
2015-09-18,-0.8557714426258849
2015-09-21,-0.8558959543914726
2015-09-22,-0.8559934535627861
2015-09-23,-0.8560697347135375
2015-09-24,-0.8561293753195429
2015-09-25,-0.8561759810936685
2015-09-28,-0.8562123860390284
2015-09-29,-0.8562408138259382
2015-09-30,-0.8562630069346073
2015-10-01,-0.7879235492879151
2015-10-02,-0.7962421641743034
2015-10-05,-0.8048491048917356
2015-10-06,-0.8131082661594967
2015-10-07,-0.8206469743685263
2015-10-08,-0.827285273157623
2015-10-09,-0.8329754588419582
2015-10-12,-0.8377532957369568
