date,FRA_real_estate_f1__FRA_real_estate_f2
2008-04-22,-0.9212769766269163
2008-04-23,-0.9212832246006321
2008-04-24,-0.921287472824793
2008-04-25,-0.9212903614318945
2008-04-28,-0.9212923255981358
2008-04-29,-0.921293661190535
2008-04-30,-0.9212945693741593
2008-05-01,-0.9171027913330425
2008-05-02,-0.9182762014074302
2008-05-05,-0.9191626121103391
2008-05-06,-0.919802798639457
2008-05-07,-0.9202547622516764
2008-05-08,-0.920569594810935
2008-05-09,-0.9207870879254628
2008-05-12,-0.9209365401459606
2008-05-13,-0.9210388818040242
2008-05-14,-0.9211088025393228
2008-05-15,-0.9211564999160481
2008-05-16,-0.9211890038931554
2008-05-19,-0.9212111387901728
2008-05-20,-0.9212262053819221
2008-05-21,-0.9212364575263176
2008-05-22,-0.921243432152619
2008-05-23,-0.9212481763607426
2008-05-26,-0.9212514030967683
2008-05-27,-0.9212535975881025
2008-05-28,-0.9212550899852445
2008-05-29,-0.921256104880973
2008-05-30,-0.9212567950401194
2008-06-02,-0.9212572643620203
2008-06-03,-0.9210692680068132
2008-06-04,-0.9211266593082699
2008-06-05,-0.9211671973731955
2008-06-06,-0.921194992132872
2008-06-09,-0.9212139947140028
2008-06-10,-0.9212269635436787
2008-06-11,-0.9212358040705799
2008-06-12,-0.9212418256580402
2008-06-13,-0.9212459249691484
2008-06-16,-0.9212487146398447
2008-06-17,-0.9212506126037986
2008-06-18,-0.9212519036753709
2008-06-19,-0.9212527818144942
2008-06-20,-0.9212533790461274
2008-06-23,-0.9212537852083155
2008-06-24,-0.9212540614191357
2008-06-25,-0.9212542492519011
2008-06-26,-0.921254376982474
2008-06-27,-0.9212544638412087
2008-06-30,-0.9212545229060203
2008-07-01,-0.9201268070483108
2008-07-02,-0.9204738358053368
2008-07-03,-0.9207163197141991
2008-07-04,-0.9208821239124408
2008-07-07,-0.9209952642032139
2008-07-08,-0.9210723767939739
2008-07-09,-0.9211248938423747
2008-07-10,-0.9211606421931284
2008-07-11,-0.9211849679190531
2008-07-14,-0.9212015171520864
2008-07-15,-0.9212127741905489
2008-07-16,-0.9212204306151001
2008-07-17,-0.9212256377376814
2008-07-18,-0.9212291789276013
2008-07-21,-0.9212315870957697
2008-07-22,-0.9212332247228696
2008-07-23,-0.9212343383424152
2008-07-24,-0.9212350956186709
2008-07-25,-0.921235610573209
2008-07-28,-0.9212359607452257
2008-07-29,-0.921236198863444
2008-07-30,-0.9212363607843351
2008-07-31,-0.9212364708907234
2008-08-01,-0.9220937508569226
2008-08-04,-0.9218144764100575
2008-08-05,-0.9216273936472933
2008-08-06,-0.9215047939574083
2008-08-07,-0.9214236390544549
2008-08-08,-0.9213694957936733
2008-08-11,-0.9213331662151292
2008-08-12,-0.9213086895857737
2008-08-13,-0.921292151274488
2008-08-14,-0.921280954338005
2008-08-15,-0.9212733631953435
2008-08-18,-0.921268211770286
2008-08-19,-0.9212647136879895
2008-08-20,-0.9212623372546024
2008-08-21,-0.9212607223274334
2008-08-22,-0.9212596246620216
2008-08-25,-0.9212588784742313
2008-08-26,-0.9212583711706793
2008-08-27,-0.9212580262525836
2008-08-28,-0.9212577917307297
2008-08-29,-0.9212576322663238
2008-09-01,-0.9212575238354114
2008-09-02,-0.9219252532974433
2008-09-03,-0.9216786401409104
2008-09-04,-0.9215273157154262
2008-09-05,-0.9214368256381031
2008-09-08,-0.9213812201018101
2008-09-09,-0.9213462018359894
2008-09-10,-0.9213236979047266
2008-09-11,-0.92130900562179
2008-09-12,-0.9212992988110624
2008-09-15,-0.9212928300125985
2008-09-16,-0.9212884923600259
2008-09-17,-0.9212855710775157
2008-09-18,-0.9212835977187978
2008-09-19,-0.9212822619043745
2008-09-22,-0.9212813563591712
2008-09-23,-0.9212807418879302
2008-09-24,-0.9212803246487262
2008-09-25,-0.9212800412042605
2008-09-26,-0.9212798485907636
2008-09-29,-0.92127971767318
2008-09-30,-0.9212796286768208
2008-10-01,-0.92274800369626
2008-10-02,-0.9221729108810819
2008-10-03,-0.9218295444543687
2008-10-06,-0.9216310948787252
2008-10-07,-0.9215136065332102
2008-10-08,-0.9214421881854075
2008-10-09,-0.9213976737091046
2008-10-10,-0.9213693192730467
2008-10-13,-0.921350937644062
2008-10-14,-0.9213388583847001
2008-10-15,-0.921330840200537
2008-10-16,-0.9213254787735053
2008-10-17,-0.9213218751930047
2008-10-20,-0.9213194443116
2008-10-21,-0.9213178003681918
2008-10-22,-0.9213166866789699
2008-10-23,-0.9213159313105179
2008-10-24,-0.921315418557787
2008-10-27,-0.9213150703013723
2008-10-28,-0.9213148336792603
2008-10-29,-0.9213146728652064
2008-10-30,-0.921314563552849
2008-10-31,-0.9213144892395319
2008-11-03,-0.9213788214262469
2008-11-04,-0.9213576966625777
2008-11-05,-0.9213436000302151
2008-11-06,-0.9213341115525213
2008-11-07,-0.921327704231853
2008-11-10,-0.92132336801197
2008-11-11,-0.9213204289891299
2008-11-12,-0.9213184348987615
2008-11-13,-0.9213170809740366
2008-11-14,-0.9213161612568805
2008-11-17,-0.9213155362896097
2008-11-18,-0.9213151115157183
2008-11-19,-0.921314822763871
2008-11-20,-0.9213146264563564
2008-11-21,-0.9213144929875333
2008-11-24,-0.9213144022381564
2008-11-25,-0.9213143405329648
2008-11-26,-0.9213142985754813
2008-11-27,-0.9213142700453523
2008-11-28,-0.9213142506453166
2008-12-01,-0.9213142374535075
2008-12-02,-0.9219069998079025
2008-12-03,-0.9217057945975632
2008-12-04,-0.9215738383400855
2008-12-05,-0.9214892001064005
2008-12-08,-0.9214340638166253
2008-12-09,-0.9213977039077382
2008-12-10,-0.9213735076506148
2008-12-11,-0.9213573000557534
2008-12-12,-0.9213463930507713
2008-12-15,-0.9213390292260591
2008-12-16,-0.9213340463529863
2008-12-17,-0.9213306693571285
2008-12-18,-0.9213283782574618
2008-12-19,-0.9213268227429207
2008-12-22,-0.9213257661190941
2008-12-23,-0.9213250481360521
2008-12-24,-0.9213245601488345
2008-12-25,-0.9213242284292456
2008-12-26,-0.9213240029116911
2008-12-29,-0.9213238495837616
2008-12-30,-0.9213237453319189
2008-12-31,-0.9213236744458533
2009-01-01,-0.9222118856888999
2009-01-02,-0.9218645426229177
2009-01-05,-0.9216611848761449
2009-01-06,-0.9215392255240382
2009-01-07,-0.9214641322200161
2009-01-08,-0.9214167874093266
2009-01-09,-0.9213863426659344
2009-01-12,-0.9213664589818517
2009-01-13,-0.9213533197394711
2009-01-14,-0.9213445625122895
2009-01-15,-0.921338689964264
2009-01-16,-0.9213347348166032
2009-01-19,-0.9213320630046866
2009-01-20,-0.9213302543621731
2009-01-21,-0.9213290282757074
2009-01-22,-0.9213281962909387
2009-01-23,-0.9213276313529122
2009-01-26,-0.9213272475706138
2009-01-27,-0.921326986772457
2009-01-28,-0.9213268095101681
2009-01-29,-0.921326689009073
2009-01-30,-0.9213266070855962
2009-02-02,-0.921326551385642
2009-02-03,-0.9085758422788658
2009-02-04,-0.9122503305511136
2009-02-05,-0.9149652400393565
2009-02-06,-0.9169060719691606
2009-02-09,-0.918266138193041
2009-02-10,-0.919208609747938
2009-02-11,-0.9198573403724064
2009-02-12,-0.9203020157658898
2009-02-13,-0.9206060031878344
2009-02-16,-0.9208134495082605
2009-02-17,-0.9209548500596151
2009-02-18,-0.92105115740534
2009-02-19,-0.921116717766594
2009-02-20,-0.9211613317093668
2009-02-23,-0.9211916843624363
2009-02-24,-0.9212123311645363
2009-02-25,-0.9212263742169009
2009-02-26,-0.9212359249794946
2009-02-27,-0.9212424201824313
2009-03-02,-0.9212468372347922
2009-03-03,-0.9109717522707225
2009-03-04,-0.913978488371589
2009-03-05,-0.9161648009458505
2009-03-06,-0.9177106762070146
2009-03-09,-0.9187868163134335
2009-03-10,-0.91952942929111
2009-03-11,-0.920039209414914
2009-03-12,-0.9203880176798649
2009-03-13,-0.9206261855683197
2009-03-16,-0.9207885860117745
2009-03-17,-0.9208992227566145
2009-03-18,-0.9209745496608844
2009-03-19,-0.9210258151777369
2009-03-20,-0.9210606956420009
2009-03-23,-0.9210844235366439
2009-03-24,-0.9211005627363628
2009-03-25,-0.9211115393419854
2009-03-26,-0.9211190043314476
2009-03-27,-0.9211240809368643
2009-03-30,-0.921127533217699
2009-03-31,-0.9211298808550443
2009-04-01,-0.7126913864704374
2009-04-02,-0.15023039036539818
2009-04-03,0.20191219153147896
2009-04-06,0.42417040967132075
2009-04-07,0.568058137968249
2009-04-08,0.6627557497498576
2009-04-09,0.7257554194346216
2009-04-10,0.7679682451913241
2009-04-13,0.7963885239617481
2009-04-14,0.8155844614202862
2009-04-15,0.8285781707495394
2009-04-16,0.8373865255909776
2009-04-17,0.8433636001339165
2009-04-20,0.8474221954911089
2009-04-21,0.8501793550491323
2009-04-22,0.8520529825840655
2009-04-23,0.8533264753980107
2009-04-24,0.8541921848964303
2009-04-27,0.8547807443159099
2009-04-28,0.8551809076610244
2009-04-29,0.8554529922321596
2009-04-30,0.8556379974026543
2009-05-01,0.7851200723291684
2009-05-04,0.7867982409565898
2009-05-05,0.7950557663866169
2009-05-06,0.806313997025409
2009-05-07,0.8178531788513357
2009-05-08,0.8281338742995306
2009-05-11,0.8365369869002008
2009-05-12,0.8430217345084081
2009-05-13,0.847832583016464
2009-05-14,0.8513056910069907
2009-05-15,0.8537663028045164
2009-05-18,0.8554871399608807
2009-05-19,0.8566799520779019
2009-05-20,0.8575017364649481
2009-05-21,0.858065549482352
2009-05-22,0.8584512747671329
2009-05-25,0.8587146529580456
2009-05-26,0.8588942538383131
2009-05-27,0.8590166159568088
2009-05-28,0.8590999303471208
2009-05-29,0.8591566341806678
2009-06-01,0.859195215932779
2009-06-02,0.854774482309577
2009-06-03,0.8550337655202561
2009-06-04,0.8557907700652403
2009-06-05,0.8566489222693139
2009-06-08,0.8574066610011161
2009-06-09,0.8580077987593079
2009-06-10,0.858458086440387
2009-06-11,0.8587840759629662
2009-06-12,0.8590150963043943
2009-06-15,0.8591765751258849
2009-06-16,0.8592884283698603
2009-06-17,0.8593654417566527
2009-06-18,0.859418253609297
2009-06-19,0.8594543710192787
2009-06-22,0.85947902600237
