date,ITA_public_finance_f1__ITA_public_finance_f2
2015-11-20,0.9019065841451813
2015-11-23,0.9019654309460289
2015-11-24,0.9020054701657035
2015-11-25,0.9020327076375461
2015-11-26,0.90205123410394
2015-11-27,0.9020638344002362
2015-11-30,0.9020724036607478
2015-12-01,0.8942396726774
2015-12-02,0.8963770913712819
2015-12-03,0.898015147331668
2015-12-04,0.8992101626254321
2015-12-07,0.9000590631202214
2015-12-08,0.9006527298404974
2015-12-09,0.9010639020450084
2015-12-10,0.9013469231633732
2015-12-11,0.9015409501629363
2015-12-14,0.9016736123717936
2015-12-15,0.9017641563162648
2015-12-16,0.9018258801256813
2015-12-17,0.9018679233719167
2015-12-18,0.9018965455906393
2015-12-21,0.9019160238522727
2015-12-22,0.9019292760675595
2015-12-23,0.9019382908043372
2015-12-24,0.9019444223158944
2015-12-25,0.9019485924309326
2015-12-28,0.9019514284255518
2015-12-29,0.9019533570472805
2015-12-30,0.9019546685766663
2015-12-31,0.9019555604470312
2016-01-01,0.8957297635296424
2016-01-04,0.8974483173359779
2016-01-05,0.8987378461306842
2016-01-06,0.8996677739705232
2016-01-07,0.9003238134258738
2016-01-08,0.900780620999758
2016-01-11,0.9010961209819689
2016-01-12,0.9013128894083491
2016-01-13,0.9014613149387862
2016-01-14,0.9015627149944959
2016-01-15,0.9016318839327553
2016-01-18,0.9016790188589758
2016-01-19,0.9017111167856455
2016-01-20,0.9017329646956006
2016-01-21,0.9017478311187378
2016-01-22,0.9017579448315823
2016-01-25,0.9017648242540651
2016-01-26,0.9017695032289446
2016-01-27,0.9017726853777186
2016-01-28,0.9017748494440138
2016-01-29,0.9017763211032508
2016-02-01,0.9017773218745991
2016-02-02,0.7982413128689385
2016-02-03,0.8064607103116388
2016-02-04,0.8211077441128174
2016-02-05,0.8374753762716508
2016-02-08,0.8527728503126956
2016-02-09,0.8656822977850228
2016-02-10,0.8758721471802414
2016-02-11,0.8835546080349589
2016-02-12,0.8891647029201262
2016-02-15,0.893171462865309
2016-02-16,0.8959893863322234
2016-02-17,0.8979502625394867
2016-02-18,0.8993048247372004
2016-02-19,0.900235876733241
2016-02-22,0.9008736447359469
2016-02-23,0.9013094947904081
2016-02-24,0.9016068803618298
2016-02-25,0.901809570008528
2016-02-26,0.9019476155831055
2016-02-29,0.902041586858532
2016-03-01,0.8880611965663177
2016-03-02,0.8906092988484441
2016-03-03,0.8933438001456818
2016-03-04,0.8957129203739455
2016-03-07,0.8975766252198514
2016-03-08,0.8989667602802004
2016-03-09,0.8999708632130998
2016-03-10,0.9006815163540832
2016-03-11,0.9011778621724711
2016-03-14,0.9015215056059299
2016-03-15,0.9017580391899694
2016-03-16,0.9019202097243401
2016-03-17,0.9020311018233652
2016-03-18,0.9021067940305167
2016-03-21,0.9021583969845153
2016-03-22,0.9021935482015341
2016-03-23,0.9022174793429206
2016-03-24,0.9022337656107514
2016-03-25,0.9022448463234838
2016-03-28,0.9022523840031027
2016-03-29,0.9022575109154491
2016-03-30,0.902260997810871
2016-03-31,0.9022633691738086
2016-04-01,0.9015141996011292
2016-04-04,0.9017109105697938
2016-04-05,0.901868620609042
2016-04-06,0.9019868785296992
2016-04-07,0.9020723698304843
2016-04-08,0.9021328456630116
2016-04-11,0.9021750503903196
2016-04-12,0.9022042490098146
2016-04-13,0.9022243348272425
2016-04-14,0.9022380998284113
2016-04-15,0.902247509321916
2016-04-18,0.9022539305624987
2016-04-19,0.9022583075382655
2016-04-20,0.9022612887499699
2016-04-21,0.9022633182238683
2016-04-22,0.9022646993057933
2016-04-25,0.9022656389217912
2016-04-26,0.902266278082451
2016-04-27,0.9022667128140456
2016-04-28,0.9022670084787162
2016-04-29,0.9022672095524166
2016-05-02,0.902267346292514
2016-05-03,0.9011237432441278
2016-05-04,0.9014318301451122
2016-05-05,0.9016720801735376
2016-05-06,0.9018495168472076
2016-05-09,0.9019766317406624
2016-05-10,0.9020660417127534
2016-05-11,0.902128210224333
2016-05-12,0.9021711167789735
2016-05-13,0.902200585013633
2016-05-16,0.9022207581869126
2016-05-17,0.9022345382153448
2016-05-18,0.9022439374108956
2016-05-19,0.9022503421628004
2016-05-20,0.9022547035401544
2016-05-23,0.9022576721168835
2016-05-24,0.9022596920612557
2016-05-25,0.9022610662295029
2016-05-26,0.9022620009437082
2016-05-27,0.9022626366784442
2016-05-30,0.9022630690375458
2016-05-31,0.9022633630691009
2016-06-01,0.9024104610899104
2016-06-02,0.9023532337830649
2016-06-03,0.9023202429543257
2016-06-06,0.9023005674763106
2016-06-07,0.9022884696761226
2016-06-08,0.9022808376828332
2016-06-09,0.902275923441661
2016-06-10,0.9022727093494265
2016-06-13,0.9022705828267412
2016-06-14,0.9022691641203968
2016-06-15,0.9022682120434803
2016-06-16,0.9022675704796597
2016-06-17,0.9022671369213904
2016-06-20,0.9022668433529385
2016-06-21,0.902266644305083
2016-06-22,0.9022665092202092
2016-06-23,0.9022664174863126
2016-06-24,0.9022663551645475
2016-06-27,0.9022663128122554
2016-06-28,0.9022662840249681
2016-06-29,0.9022662644552961
2016-06-30,0.9022662511505531
