date,USA_financial_markets_f1__USA_financial_markets_f2
2022-03-04,-0.520240444070249
2022-03-07,-0.5197644977376821
2022-03-08,-0.5193271483326956
2022-03-09,-0.5189252573056937
2022-03-10,-0.518555939145146
2022-03-11,-0.5182165419635107
2022-03-14,-0.517904629301717
2022-03-15,-0.5176179631411982
2022-03-16,-0.5173544880949505
2022-03-17,-0.517112316736299
2022-03-18,-0.5168897160151439
2022-03-21,-0.5166850947056634
2022-03-22,-0.5164969918261247
2022-03-23,-0.5163240659700511
2022-03-24,-0.5161650854880526
2022-03-25,-0.5160189194607828
2022-03-28,-0.5158845294054201
2022-03-29,-0.5157609616605566
2022-03-30,-0.5156473403972115
2022-03-31,-0.5155428612067252
2022-04-01,-0.3615854674346486
2022-04-04,-0.36558125906509353
2022-04-05,-0.36984678510252944
2022-04-06,-0.37435832526969726
2022-04-07,-0.37909155373202685
2022-04-08,-0.3840216177628997
2022-04-11,-0.389123241807253
2022-04-12,-0.39437085542212647
2022-04-13,-0.39973874278689364
2022-04-14,-0.4052012106881956
2022-04-15,-0.41073277114210865
2022-04-18,-0.416308334167715
2022-04-19,-0.4219034057189175
2022-04-20,-0.4274942854558467
2022-04-21,-0.43305825892434346
2022-04-22,-0.4385737788292363
2022-04-25,-0.44402063043646806
2022-04-26,-0.4493800767062835
2022-04-27,-0.4546349795149922
2022-04-28,-0.459769894223498
