date,ESP_financial_markets_f1,ESP_financial_markets_f2
2021-02-09,0.8400415403672377,0.7545574808785129
2021-02-10,0.8400415403672377,0.7545574808785129
2021-02-11,0.8400415403672377,0.7545574808785129
2021-02-12,0.8400415403672377,0.7545574808785129
2021-02-15,0.8400415403672377,0.7545574808785129
2021-02-16,0.8400415403672377,0.7545574808785129
2021-02-17,0.8400415403672377,0.7545574808785129
2021-02-18,0.8400415403672377,0.7545574808785129
2021-02-19,0.8400415403672377,0.7545574808785129
2021-02-22,0.8400415403672377,0.7545574808785129
2021-02-23,0.8400415403672377,0.7545574808785129
2021-02-24,0.8400415403672377,0.7545574808785129
2021-02-25,0.8400415403672377,0.7545574808785129
2021-02-26,0.8400415403672377,0.7545574808785129
2021-03-01,0.8400415403672377,0.7545574808785129
2021-03-02,0.3745148585390987,0.6732840288371796
2021-03-03,0.3745148585390987,0.6732840287447486
2021-03-04,0.3745148585390987,0.6732840287447486
2021-03-05,0.3745148585390987,0.6732840287447486
2021-03-08,0.3745148585390987,0.6732840287447486
2021-03-09,0.3745148585390987,0.6732840287447486
2021-03-10,0.3745148585390987,0.6732840287447486
2021-03-11,0.3745148585390987,0.6732840287447486
2021-03-12,0.3745148585390987,0.6732840287447486
2021-03-15,0.3745148585390987,0.6732840287447486
2021-03-16,0.3745148585390987,0.6732840287447486
2021-03-17,0.3745148585390987,0.6732840287447486
2021-03-18,0.3745148585390987,0.6732840287447486
2021-03-19,0.3745148585390987,0.6732840287447486
2021-03-22,0.3745148585390987,0.6732840287447486
2021-03-23,0.3745148585390987,0.6732840287447486
2021-03-24,0.3745148585390987,0.6732840287447486
2021-03-25,0.3745148585390987,0.6732840287447486
2021-03-26,0.3745148585390987,0.6732840287447486
2021-03-29,0.3745148585390987,0.6732840287447486
2021-03-30,0.3745148585390987,0.6732840287447486
2021-03-31,0.3745148585390987,0.6732840287447486
2021-04-01,0.699298668142991,0.8165985696940493
2021-04-02,0.699298668142991,0.816598569834273
2021-04-05,0.699298668142991,0.816598569834273
2021-04-06,0.699298668142991,0.816598569834273
2021-04-07,0.699298668142991,0.816598569834273
2021-04-08,0.699298668142991,0.816598569834273
2021-04-09,0.699298668142991,0.816598569834273
2021-04-12,0.699298668142991,0.816598569834273
2021-04-13,0.699298668142991,0.816598569834273
2021-04-14,0.699298668142991,0.816598569834273
2021-04-15,0.699298668142991,0.816598569834273
2021-04-16,0.699298668142991,0.816598569834273
2021-04-19,0.699298668142991,0.816598569834273
2021-04-20,0.699298668142991,0.816598569834273
2021-04-21,0.699298668142991,0.816598569834273
2021-04-22,0.699298668142991,0.816598569834273
2021-04-23,0.699298668142991,0.816598569834273
2021-04-26,0.699298668142991,0.816598569834273
2021-04-27,0.699298668142991,0.816598569834273
2021-04-28,0.699298668142991,0.816598569834273
2021-04-29,0.699298668142991,0.816598569834273
2021-04-30,0.699298668142991,0.816598569834273
2021-05-03,0.8519073239094503,0.7501794626806377
2021-05-04,0.8519073239094503,0.7501794626062464
2021-05-05,0.8519073239094503,0.7501794626062464
2021-05-06,0.8519073239094503,0.7501794626062464
2021-05-07,0.8519073239094503,0.7501794626062464
2021-05-10,0.8519073239094503,0.7501794626062464
2021-05-11,0.8519073239094503,0.7501794626062464
2021-05-12,0.8519073239094503,0.7501794626062464
2021-05-13,0.8519073239094503,0.7501794626062464
2021-05-14,0.8519073239094503,0.7501794626062464
2021-05-17,0.8519073239094503,0.7501794626062464
2021-05-18,0.8519073239094503,0.7501794626062464
2021-05-19,0.8519073239094503,0.7501794626062464
2021-05-20,0.8519073239094503,0.7501794626062464
2021-05-21,0.8519073239094503,0.7501794626062464
2021-05-24,0.8519073239094503,0.7501794626062464
2021-05-25,0.8519073239094503,0.7501794626062464
2021-05-26,0.8519073239094503,0.7501794626062464
2021-05-27,0.8519073239094503,0.7501794626062464
2021-05-28,0.8519073239094503,0.7501794626062464
2021-05-31,0.8519073239094503,0.7501794626062464
2021-06-01,0.41441150233380486,0.4560092942532044
2021-06-02,0.41441150233380486,0.4560092938359241
2021-06-03,0.41441150233380486,0.4560092938359241
2021-06-04,0.41441150233380486,0.4560092938359241
2021-06-07,0.41441150233380486,0.4560092938359241
2021-06-08,0.41441150233380486,0.4560092938359241
2021-06-09,0.41441150233380486,0.4560092938359241
2021-06-10,0.41441150233380486,0.4560092938359241
2021-06-11,0.41441150233380486,0.4560092938359241
2021-06-14,0.41441150233380486,0.4560092938359241
2021-06-15,0.41441150233380486,0.4560092938359241
2021-06-16,0.41441150233380486,0.4560092938359241
2021-06-17,0.41441150233380486,0.4560092938359241
2021-06-18,0.41441150233380486,0.4560092938359241
2021-06-21,0.41441150233380486,0.4560092938359241
2021-06-22,0.41441150233380486,0.4560092938359241
2021-06-23,0.41441150233380486,0.4560092938359241
2021-06-24,0.41441150233380486,0.4560092938359241
2021-06-25,0.41441150233380486,0.4560092938359241
2021-06-28,0.41441150233380486,0.4560092938359241
2021-06-29,0.41441150233380486,0.4560092938359241
2021-06-30,0.41441150233380486,0.4560092938359241
2021-07-01,0.9113013251584577,0.7804417611787011
2021-07-02,0.9113013251584577,0.7804417614543451
2021-07-05,0.9113013251584577,0.7804417614543451
2021-07-06,0.9113013251584577,0.7804417614543451
2021-07-07,0.9113013251584577,0.7804417614543451
2021-07-08,0.9113013251584577,0.7804417614543451
2021-07-09,0.9113013251584577,0.7804417614543451
2021-07-12,0.9113013251584577,0.7804417614543451
2021-07-13,0.9113013251584577,0.7804417614543451
2021-07-14,0.9113013251584577,0.7804417614543451
2021-07-15,0.9113013251584577,0.7804417614543451
2021-07-16,0.9113013251584577,0.7804417614543451
2021-07-19,0.9113013251584577,0.7804417614543451
2021-07-20,0.9113013251584577,0.7804417614543451
2021-07-21,0.9113013251584577,0.7804417614543451
2021-07-22,0.9113013251584577,0.7804417614543451
2021-07-23,0.9113013251584577,0.7804417614543451
2021-07-26,0.9113013251584577,0.7804417614543451
