date,ESP_financial_markets_f1__ESP_financial_markets_f2
2007-11-15,-0.8945762539855121
2007-11-16,-0.8945672784665701
2007-11-19,-0.8945615967932031
2007-11-20,-0.8945579299240648
2007-11-21,-0.8945555279267763
2007-11-22,-0.8945539370352162
2007-11-23,-0.8945528749191162
2007-11-26,-0.8945521618019555
2007-11-27,-0.894551681105685
2007-11-28,-0.8945513561869235
2007-11-29,-0.8945511361466401
2007-11-30,-0.894550986937707
2007-12-03,-0.8430352671458966
2007-12-04,-0.8580332884082373
2007-12-05,-0.8690858622035393
2007-12-06,-0.8769559897655866
2007-12-07,-0.8824614820759457
2007-12-10,-0.8862736399480521
2007-12-11,-0.8888967853797047
2007-12-12,-0.8906945798874069
2007-12-13,-0.8919235127157432
2007-12-14,-0.8927621409761924
2007-12-17,-0.8933337676622293
2007-12-18,-0.8937231003401118
2007-12-19,-0.8939881355542695
2007-12-20,-0.8941684928626016
2007-12-21,-0.8942911973851477
2007-12-24,-0.8943746648662514
2007-12-25,-0.8944314358566231
2007-12-26,-0.8944700461696028
2007-12-27,-0.8944963039625697
2007-12-28,-0.8945141605390065
2007-12-31,-0.8945263035959787
2008-01-01,-0.8919443077374959
2008-01-02,-0.8927307629068482
2008-01-03,-0.8932918547116365
2008-01-04,-0.893685002380684
2008-01-07,-0.8939575413692281
2008-01-08,-0.894145220457568
2008-01-09,-0.8942739142405914
2008-01-10,-0.8943619167745682
2008-01-11,-0.8944219838738081
2008-01-14,-0.894462933220013
2008-01-15,-0.8944908265729917
2008-01-16,-0.8945098160991285
2008-01-17,-0.8945227391504272
2008-01-18,-0.8945315315209184
2008-01-21,-0.8945375124999209
2008-01-22,-0.8945415805653824
2008-01-23,-0.894544347310771
2008-01-24,-0.8945462289098404
2008-01-25,-0.8945475084947336
2008-01-28,-0.8945483786571562
2008-01-29,-0.8945489703879991
2008-01-30,-0.8945493727742198
2008-01-31,-0.8945496464010007
2008-02-01,-0.12793313843379805
2008-02-04,0.15146685801746443
2008-02-05,0.3616723866224681
2008-02-06,0.5164190248728137
2008-02-07,0.6281409119491762
