date,USA_real_estate_f1__USA_real_estate_f2
2007-11-20,0.9217220376649846
2007-11-21,0.9217297256073748
2007-11-22,0.9217349535423776
2007-11-23,0.9217385085981574
2007-11-26,0.9217409260624712
2007-11-27,0.9217425699495029
2007-11-28,0.9217436877973006
2007-11-29,0.9217444479355265
2007-11-30,0.9217449648300376
2007-12-03,0.8914298704767827
2007-12-04,0.9010527461409608
2007-12-05,0.9073661561963837
2007-12-06,0.9115549947067821
2007-12-07,0.9143561439035861
2007-12-10,0.916239386099427
2007-12-11,0.9175101316205785
2007-12-12,0.9183697114416559
2007-12-13,0.9189521422563541
2007-12-14,0.919347234823673
2007-12-17,0.9196154545575029
2007-12-18,0.9197976392571239
2007-12-19,0.9199214302247293
2007-12-20,0.9200055643130692
2007-12-21,0.920062755233245
2007-12-24,0.9201016356729844
2007-12-25,0.920128070018673
2007-12-26,0.9201460433513823
2007-12-27,0.9201582642759945
2007-12-28,0.9201665740648711
2007-12-31,0.9201722245148782
2008-01-01,0.9130347975987718
2008-01-02,0.9149177522305814
2008-01-03,0.9161727197640885
2008-01-04,0.9170144251833885
2008-01-07,0.9175814660778795
2008-01-08,0.9179646188810314
2008-01-09,0.9182240443944789
2008-01-10,0.9183999389136261
2008-01-11,0.9185193098206621
2008-01-14,0.9186003724730124
2008-01-15,0.9186554444589
2008-01-16,0.9186928700069505
2008-01-17,0.9187183085520433
2008-01-18,0.9187356017490332
2008-01-21,0.9187473587990576
2008-01-22,0.9187553525144099
2008-01-23,0.9187607877392167
2008-01-24,0.9187644834581606
2008-01-25,0.9187669964375277
2008-01-28,0.9187687052119381
2008-01-29,0.9187698671540706
2008-01-30,0.9187706572629808
2008-01-31,0.9187711945313218
2008-02-01,0.30974259138152904
2008-02-04,-0.05824904242101446
2008-02-05,-0.3107210090972963
2008-02-06,-0.4836720663943618
2008-02-07,-0.6019458002022698
2008-02-08,-0.6827062238458014
2008-02-11,-0.7377861910252052
