date,USA_financial_markets_f1__USA_financial_markets_f2
2008-03-12,0.5808947425175207
2008-03-13,0.617738800730442
2008-03-14,0.6463411004493531
2008-03-17,0.6685700450458638
2008-03-18,0.6858603307576996
2008-03-19,0.6993177913160312
2008-03-20,0.7097971847376588
2008-03-21,0.7179606004383583
2008-03-24,0.7243217117032792
2008-03-25,0.7292795326000259
2008-03-26,0.7331443017234621
2008-03-27,0.7361574071073248
2008-03-28,0.7385067702156056
2008-03-31,0.7403387512761932
2008-04-01,0.7658477496892079
2008-04-02,0.7751017706885883
2008-04-03,0.7827329902713664
2008-04-04,0.7889098189639534
2008-04-07,0.7938537009556547
2008-04-08,0.7977821758860337
2008-04-09,0.8008884714350201
2008-04-10,0.8033361692593625
2008-04-11,0.8052600901558012
2008-04-14,0.8067695375018186
2008-04-15,0.8079521784336856
2008-04-16,0.808877811084187
2008-04-17,0.8096017186368263
2008-04-18,0.8101675234422617
2008-04-21,0.8106095514427937
2008-04-22,0.810954757580213
2008-04-23,0.8112242756615134
2008-04-24,0.8114346558785898
2008-04-25,0.8115988472083884
2008-04-28,0.8117269739796764
2008-04-29,0.8118269477976264
2008-04-30,0.8119049485900993
2008-05-01,0.0006953489842221336
2008-05-02,-0.11010601780112628
2008-05-05,-0.21120778632604906
2008-05-06,-0.3035504424119706
2008-05-07,-0.38750686007898094
2008-05-08,-0.4631643750055116
2008-05-09,-0.5305358604394045
2008-05-12,-0.589708011545825
2008-05-13,-0.6409265021514939
2008-05-14,-0.6846221233044506
2008-05-15,-0.7213904405405989
2008-05-16,-0.7519432043764804
2008-05-19,-0.7770499396390583
2008-05-20,-0.7974837859563351
2008-05-21,-0.8139794993250965
2008-05-22,-0.8272060090893049
2008-05-23,-0.8377522670314289
2008-05-26,-0.8461233931196999
2008-05-27,-0.8527437896520189
2008-05-28,-0.8579643307766142
2008-05-29,-0.8620714513777068
2008-05-30,-0.8652966718163676
2008-06-02,-0.867825676332943
2008-06-03,-0.8128210042538919
2008-06-04,-0.8231586323626088
2008-06-05,-0.8325417116932984
2008-06-06,-0.8407509577324446
2008-06-09,-0.84774512029765
2008-06-10,-0.8535868510822234
2008-06-11,-0.8583925676421018
2008-06-12,-0.8622999422777619
2008-06-13,-0.8654481009102976
2008-06-16,-0.8679666167425821
2008-06-17,-0.8699702827136123
2008-06-18,-0.8715574589895009
2008-06-19,-0.8728104715317563
2008-06-20,-0.8737970632908809
2008-06-23,-0.8745722791178904
2008-06-24,-0.8751804243323061
2008-06-25,-0.8756569046882079
2008-06-26,-0.8760298590686698
2008-06-27,-0.8763215568563214
2008-06-30,-0.8765495650462133
2008-07-01,-0.7188646496737294
2008-07-02,-0.7444706499451309
2008-07-03,-0.7671723474730087
2008-07-04,-0.7868409044312373
2008-07-07,-0.8035547470513245
2008-07-08,-0.8175290335120172
2008-07-09,-0.8290560726841575
2008-07-10,-0.8384591772490559
