date,ITA_real_estate_f1,ITA_real_estate_f2
2019-12-20,2.018495559943078,0.5762111554822514
2019-12-23,2.018495559943078,0.5762111554822514
2019-12-24,2.018495559943078,0.5762111554822514
2019-12-25,2.018495559943078,0.5762111554822514
2019-12-26,2.018495559943078,0.5762111554822514
2019-12-27,2.018495559943078,0.5762111554822514
2019-12-30,2.018495559943078,0.5762111554822514
2019-12-31,2.018495559943078,0.5762111554822514
2020-01-01,2.0011125604048163,0.5588794394126441
2020-01-02,2.0011125604048163,0.5588794394126441
2020-01-03,2.0011125604048163,0.5588794394126441
2020-01-06,2.0011125604048163,0.5588794394126441
2020-01-07,2.0011125604048163,0.5588794394126441
2020-01-08,2.0011125604048163,0.5588794394126441
2020-01-09,2.0011125604048163,0.5588794394126441
2020-01-10,2.0011125604048163,0.5588794394126441
2020-01-13,2.0011125604048163,0.5588794394126441
2020-01-14,2.0011125604048163,0.5588794394126441
2020-01-15,2.0011125604048163,0.5588794394126441
2020-01-16,2.0011125604048163,0.5588794394126441
2020-01-17,2.0011125604048163,0.5588794394126441
2020-01-20,2.0011125604048163,0.5588794394126441
2020-01-21,2.0011125604048163,0.5588794394126441
2020-01-22,2.0011125604048163,0.5588794394126441
2020-01-23,2.0011125604048163,0.5588794394126441
2020-01-24,2.0011125604048163,0.5588794394126441
2020-01-27,2.0011125604048163,0.5588794394126441
2020-01-28,2.0011125604048163,0.5588794394126441
2020-01-29,2.0011125604048163,0.5588794394126441
2020-01-30,2.0011125604048163,0.5588794394126441
2020-01-31,2.0011125604048163,0.5588794394126441
2020-02-03,2.0064803857276847,0.5566194777387793
2020-02-04,2.0064803857276847,0.5566194777387793
2020-02-05,2.0064803857276847,0.5566194777387793
2020-02-06,2.0064803857276847,0.5566194777387793
2020-02-07,2.0064803857276847,0.5566194777387793
2020-02-10,2.0064803857276847,0.5566194777387793
2020-02-11,2.0064803857276847,0.5566194777387793
2020-02-12,2.0064803857276847,0.5566194777387793
2020-02-13,2.0064803857276847,0.5566194777387793
2020-02-14,2.0064803857276847,0.5566194777387793
2020-02-17,2.0064803857276847,0.5566194777387793
2020-02-18,2.0064803857276847,0.5566194777387793
2020-02-19,2.0064803857276847,0.5566194777387793
2020-02-20,2.0064803857276847,0.5566194777387793
2020-02-21,2.0064803857276847,0.5566194777387793
2020-02-24,2.0064803857276847,0.5566194777387793
2020-02-25,2.0064803857276847,0.5566194777387793
2020-02-26,2.0064803857276847,0.5566194777387793
2020-02-27,2.0064803857276847,0.5566194777387793
2020-02-28,2.0064803857276847,0.5566194777387793
2020-03-02,2.0064803857276847,0.5566194777387793
2020-03-03,2.0208946032660684,0.5782141237666123
2020-03-04,2.0208946032660684,0.5782141237666123
2020-03-05,2.0208946032660684,0.5782141237666123
2020-03-06,2.0208946032660684,0.5782141237666123
2020-03-09,2.0208946032660684,0.5782141237666123
2020-03-10,2.0208946032660684,0.5782141237666123
2020-03-11,2.0208946032660684,0.5782141237666123
2020-03-12,2.0208946032660684,0.5782141237666123
2020-03-13,2.0208946032660684,0.5782141237666123
2020-03-16,2.0208946032660684,0.5782141237666123
2020-03-17,2.0208946032660684,0.5782141237666123
2020-03-18,2.0208946032660684,0.5782141237666123
2020-03-19,2.0208946032660684,0.5782141237666123
2020-03-20,2.0208946032660684,0.5782141237666123
2020-03-23,2.0208946032660684,0.5782141237666123
2020-03-24,2.0208946032660684,0.5782141237666123
2020-03-25,2.0208946032660684,0.5782141237666123
2020-03-26,2.0208946032660684,0.5782141237666123
2020-03-27,2.0208946032660684,0.5782141237666123
2020-03-30,2.0208946032660684,0.5782141237666123
2020-03-31,2.0208946032660684,0.5782141237666123
2020-04-01,2.0343392836520455,0.6342333178911301
2020-04-02,2.0343392836520455,0.6342333178911301
2020-04-03,2.0343392836520455,0.6342333178911301
2020-04-06,2.0343392836520455,0.6342333178911301
2020-04-07,2.0343392836520455,0.6342333178911301
2020-04-08,2.0343392836520455,0.6342333178911301
2020-04-09,2.0343392836520455,0.6342333178911301
2020-04-10,2.0343392836520455,0.6342333178911301
2020-04-13,2.0343392836520455,0.6342333178911301
2020-04-14,2.0343392836520455,0.6342333178911301
2020-04-15,2.0343392836520455,0.6342333178911301
2020-04-16,2.0343392836520455,0.6342333178911301
2020-04-17,2.0343392836520455,0.6342333178911301
2020-04-20,2.0343392836520455,0.6342333178911301
2020-04-21,2.0343392836520455,0.6342333178911301
2020-04-22,2.0343392836520455,0.6342333178911301
2020-04-23,2.0343392836520455,0.6342333178911301
2020-04-24,2.0343392836520455,0.6342333178911301
2020-04-27,2.0343392836520455,0.6342333178911301
2020-04-28,2.0343392836520455,0.6342333178911301
2020-04-29,2.0343392836520455,0.6342333178911301
2020-04-30,2.0343392836520455,0.6342333178911301
2020-05-01,2.0095991275649774,0.6308233628546039
2020-05-04,2.0095991275649774,0.6308233628546039
2020-05-05,2.0095991275649774,0.6308233628546039
2020-05-06,2.0095991275649774,0.6308233628546039
2020-05-07,2.0095991275649774,0.6308233628546039
2020-05-08,2.0095991275649774,0.6308233628546039
2020-05-11,2.0095991275649774,0.6308233628546039
2020-05-12,2.0095991275649774,0.6308233628546039
2020-05-13,2.0095991275649774,0.6308233628546039
2020-05-14,2.0095991275649774,0.6308233628546039
2020-05-15,2.0095991275649774,0.6308233628546039
2020-05-18,2.0095991275649774,0.6308233628546039
2020-05-19,2.0095991275649774,0.6308233628546039
2020-05-20,2.0095991275649774,0.6308233628546039
2020-05-21,2.0095991275649774,0.6308233628546039
2020-05-22,2.0095991275649774,0.6308233628546039
2020-05-25,2.0095991275649774,0.6308233628546039
2020-05-26,2.0095991275649774,0.6308233628546039
2020-05-27,2.0095991275649774,0.6308233628546039
2020-05-28,2.0095991275649774,0.6308233628546039
2020-05-29,2.0095991275649774,0.6308233628546039
2020-06-01,2.0095991275649774,0.6308233628546039
2020-06-02,2.0348190951064713,0.668613890174435
2020-06-03,2.0348190951064713,0.668613890174435
2020-06-04,2.0348190951064713,0.668613890174435
2020-06-05,2.0348190951064713,0.668613890174435
2020-06-08,2.0348190951064713,0.668613890174435
2020-06-09,2.0348190951064713,0.668613890174435
2020-06-10,2.0348190951064713,0.668613890174435
2020-06-11,2.0348190951064713,0.668613890174435
2020-06-12,2.0348190951064713,0.668613890174435
2020-06-15,2.0348190951064713,0.668613890174435
2020-06-16,2.0348190951064713,0.668613890174435
2020-06-17,2.0348190951064713,0.668613890174435
2020-06-18,2.0348190951064713,0.668613890174435
2020-06-19,2.0348190951064713,0.668613890174435
2020-06-22,2.0348190951064713,0.668613890174435
2020-06-23,2.0348190951064713,0.668613890174435
2020-06-24,2.0348190951064713,0.668613890174435
2020-06-25,2.0348190951064713,0.668613890174435
2020-06-26,2.0348190951064713,0.668613890174435
2020-06-29,2.0348190951064713,0.668613890174435
2020-06-30,2.0348190951064713,0.668613890174435
2020-07-01,1.9591499717504832,0.7375161530293363
2020-07-02,1.9591499717504832,0.7375161530293363
2020-07-03,1.9591499717504832,0.7375161530293363
2020-07-06,1.9591499717504832,0.7375161530293363
2020-07-07,1.9591499717504832,0.7375161530293363
2020-07-08,1.9591499717504832,0.7375161530293363
2020-07-09,1.9591499717504832,0.7375161530293363
2020-07-10,1.9591499717504832,0.7375161530293363
2020-07-13,1.9591499717504832,0.7375161530293363
2020-07-14,1.9591499717504832,0.7375161530293363
2020-07-15,1.9591499717504832,0.7375161530293363
2020-07-16,1.9591499717504832,0.7375161530293363
2020-07-17,1.9591499717504832,0.7375161530293363
2020-07-20,1.9591499717504832,0.7375161530293363
2020-07-21,1.9591499717504832,0.7375161530293363
2020-07-22,1.9591499717504832,0.7375161530293363
2020-07-23,1.9591499717504832,0.7375161530293363
2020-07-24,1.9591499717504832,0.7375161530293363
2020-07-27,1.9591499717504832,0.7375161530293363
2020-07-28,1.9591499717504832,0.7375161530293363
2020-07-29,1.9591499717504832,0.7375161530293363
2020-07-30,1.9591499717504832,0.7375161530293363
2020-07-31,1.9591499717504832,0.7375161530293363
2020-08-03,1.9443163065226603,0.750679027602471
2020-08-04,1.9443163065226603,0.750679027602471
2020-08-05,1.9443163065226603,0.750679027602471
2020-08-06,1.9443163065226603,0.750679027602471
2020-08-07,1.9443163065226603,0.750679027602471
2020-08-10,1.9443163065226603,0.750679027602471
2020-08-11,1.9443163065226603,0.750679027602471
2020-08-12,1.9443163065226603,0.750679027602471
2020-08-13,1.9443163065226603,0.750679027602471
2020-08-14,1.9443163065226603,0.750679027602471
2020-08-17,1.9443163065226603,0.750679027602471
2020-08-18,1.9443163065226603,0.750679027602471
2020-08-19,1.9443163065226603,0.750679027602471
2020-08-20,1.9443163065226603,0.750679027602471
2020-08-21,1.9443163065226603,0.750679027602471
2020-08-24,1.9443163065226603,0.750679027602471
2020-08-25,1.9443163065226603,0.750679027602471
2020-08-26,1.9443163065226603,0.750679027602471
2020-08-27,1.9443163065226603,0.750679027602471
2020-08-28,1.9443163065226603,0.750679027602471
2020-08-31,1.9443163065226603,0.750679027602471
2020-09-01,1.9226957148519157,0.7182863445306414
2020-09-02,1.9226957148519157,0.7182863445306414
2020-09-03,1.9226957148519157,0.7182863445306414
2020-09-04,1.9226957148519157,0.7182863445306414
2020-09-07,1.9226957148519157,0.7182863445306414
2020-09-08,1.9226957148519157,0.7182863445306414
2020-09-09,1.9226957148519157,0.7182863445306414
2020-09-10,1.9226957148519157,0.7182863445306414
2020-09-11,1.9226957148519157,0.7182863445306414
2020-09-14,1.9226957148519157,0.7182863445306414
2020-09-15,1.9226957148519157,0.7182863445306414
2020-09-16,1.9226957148519157,0.7182863445306414
2020-09-17,1.9226957148519157,0.7182863445306414
2020-09-18,1.9226957148519157,0.7182863445306414
2020-09-21,1.9226957148519157,0.7182863445306414
2020-09-22,1.9226957148519157,0.7182863445306414
2020-09-23,1.9226957148519157,0.7182863445306414
2020-09-24,1.9226957148519157,0.7182863445306414
2020-09-25,1.9226957148519157,0.7182863445306414
2020-09-28,1.9226957148519157,0.7182863445306414
2020-09-29,1.9226957148519157,0.7182863445306414
2020-09-30,1.9226957148519157,0.7182863445306414
2020-10-01,1.9918863256496135,0.6449221800296462
2020-10-02,1.9918863256496135,0.6449221800296462
2020-10-05,1.9918863256496135,0.6449221800296462
2020-10-06,1.9918863256496135,0.6449221800296462
2020-10-07,1.9918863256496135,0.6449221800296462
2020-10-08,1.9918863256496135,0.6449221800296462
2020-10-09,1.9918863256496135,0.6449221800296462
2020-10-12,1.9918863256496135,0.6449221800296462
2020-10-13,1.9918863256496135,0.6449221800296462
2020-10-14,1.9918863256496135,0.6449221800296462
2020-10-15,1.9918863256496135,0.6449221800296462
2020-10-16,1.9918863256496135,0.6449221800296462
2020-10-19,1.9918863256496135,0.6449221800296462
2020-10-20,1.9918863256496135,0.6449221800296462
2020-10-21,1.9918863256496135,0.6449221800296462
2020-10-22,1.9918863256496135,0.6449221800296462
2020-10-23,1.9918863256496135,0.6449221800296462
2020-10-26,1.9918863256496135,0.6449221800296462
2020-10-27,1.9918863256496135,0.6449221800296462
2020-10-28,1.9918863256496135,0.6449221800296462
2020-10-29,1.9918863256496135,0.6449221800296462
2020-10-30,1.9918863256496135,0.6449221800296462
2020-11-02,1.9918863256496135,0.6449221800296462
2020-11-03,2.0247430733329894,0.6379992687920506
2020-11-04,2.0247430733329894,0.6379992687920506
2020-11-05,2.0247430733329894,0.6379992687920506
2020-11-06,2.0247430733329894,0.6379992687920506
2020-11-09,2.0247430733329894,0.6379992687920506
2020-11-10,2.0247430733329894,0.6379992687920506
2020-11-11,2.0247430733329894,0.6379992687920506
2020-11-12,2.0247430733329894,0.6379992687920506
2020-11-13,2.0247430733329894,0.6379992687920506
2020-11-16,2.0247430733329894,0.6379992687920506
2020-11-17,2.0247430733329894,0.6379992687920506
2020-11-18,2.0247430733329894,0.6379992687920506
2020-11-19,2.0247430733329894,0.6379992687920506
2020-11-20,2.0247430733329894,0.6379992687920506
2020-11-23,2.0247430733329894,0.6379992687920506
2020-11-24,2.0247430733329894,0.6379992687920506
2020-11-25,2.0247430733329894,0.6379992687920506
2020-11-26,2.0247430733329894,0.6379992687920506
2020-11-27,2.0247430733329894,0.6379992687920506
2020-11-30,2.0247430733329894,0.6379992687920506
2020-12-01,2.021144503742847,0.6326013393498241
2020-12-02,2.021144503742847,0.6326013393498241
2020-12-03,2.021144503742847,0.6326013393498241
2020-12-04,2.021144503742847,0.6326013393498241
2020-12-07,2.021144503742847,0.6326013393498241
2020-12-08,2.021144503742847,0.6326013393498241
2020-12-09,2.021144503742847,0.6326013393498241
2020-12-10,2.021144503742847,0.6326013393498241
2020-12-11,2.021144503742847,0.6326013393498241
2020-12-14,2.021144503742847,0.6326013393498241
2020-12-15,2.021144503742847,0.6326013393498241
2020-12-16,2.021144503742847,0.6326013393498241
2020-12-17,2.021144503742847,0.6326013393498241
2020-12-18,2.021144503742847,0.6326013393498241
2020-12-21,2.021144503742847,0.6326013393498241
2020-12-22,2.021144503742847,0.6326013393498241
2020-12-23,2.021144503742847,0.6326013393498241
2020-12-24,2.021144503742847,0.6326013393498241
2020-12-25,2.021144503742847,0.6326013393498241
2020-12-28,2.021144503742847,0.6326013393498241
2020-12-29,2.021144503742847,0.6326013393498241
2020-12-30,2.021144503742847,0.6326013393498241
2020-12-31,2.021144503742847,0.6326013393498241
2021-01-01,2.0231037243329664,0.681233744007291
2021-01-04,2.0231037243329664,0.681233744007291
2021-01-05,2.0231037243329664,0.681233744007291
2021-01-06,2.0231037243329664,0.681233744007291
2021-01-07,2.0231037243329664,0.681233744007291
2021-01-08,2.0231037243329664,0.681233744007291
2021-01-11,2.0231037243329664,0.681233744007291
2021-01-12,2.0231037243329664,0.681233744007291
2021-01-13,2.0231037243329664,0.681233744007291
2021-01-14,2.0231037243329664,0.681233744007291
2021-01-15,2.0231037243329664,0.681233744007291
2021-01-18,2.0231037243329664,0.681233744007291
2021-01-19,2.0231037243329664,0.681233744007291
2021-01-20,2.0231037243329664,0.681233744007291
2021-01-21,2.0231037243329664,0.681233744007291
2021-01-22,2.0231037243329664,0.681233744007291
2021-01-25,2.0231037243329664,0.681233744007291
2021-01-26,2.0231037243329664,0.681233744007291
2021-01-27,2.0231037243329664,0.681233744007291
2021-01-28,2.0231037243329664,0.681233744007291
2021-01-29,2.0231037243329664,0.681233744007291
2021-02-01,2.0231037243329664,0.681233744007291
2021-02-02,2.008589534427061,0.6735158327479699
2021-02-03,2.008589534427061,0.6735158327479699
2021-02-04,2.008589534427061,0.6735158327479699
2021-02-05,2.008589534427061,0.6735158327479699
2021-02-08,2.008589534427061,0.6735158327479699
2021-02-09,2.008589534427061,0.6735158327479699
2021-02-10,2.008589534427061,0.6735158327479699
2021-02-11,2.008589534427061,0.6735158327479699
2021-02-12,2.008589534427061,0.6735158327479699
2021-02-15,2.008589534427061,0.6735158327479699
2021-02-16,2.008589534427061,0.6735158327479699
2021-02-17,2.008589534427061,0.6735158327479699
2021-02-18,2.008589534427061,0.6735158327479699
2021-02-19,2.008589534427061,0.6735158327479699
2021-02-22,2.008589534427061,0.6735158327479699
2021-02-23,2.008589534427061,0.6735158327479699
2021-02-24,2.008589534427061,0.6735158327479699
2021-02-25,2.008589534427061,0.6735158327479699
2021-02-26,2.008589534427061,0.6735158327479699
2021-03-01,2.008589534427061,0.6735158327479699
2021-03-02,2.001382450784937,0.6627179603709192
2021-03-03,2.001382450784937,0.6627179603709192
2021-03-04,2.001382450784937,0.6627179603709192
2021-03-05,2.001382450784937,0.6627179603709192
2021-03-08,2.001382450784937,0.6627179603709192
2021-03-09,2.001382450784937,0.6627179603709192
2021-03-10,2.001382450784937,0.6627179603709192
2021-03-11,2.001382450784937,0.6627179603709192
2021-03-12,2.001382450784937,0.6627179603709192
2021-03-15,2.001382450784937,0.6627179603709192
2021-03-16,2.001382450784937,0.6627179603709192
2021-03-17,2.001382450784937,0.6627179603709192
2021-03-18,2.001382450784937,0.6627179603709192
2021-03-19,2.001382450784937,0.6627179603709192
2021-03-22,2.001382450784937,0.6627179603709192
2021-03-23,2.001382450784937,0.6627179603709192
2021-03-24,2.001382450784937,0.6627179603709192
2021-03-25,2.001382450784937,0.6627179603709192
2021-03-26,2.001382450784937,0.6627179603709192
2021-03-29,2.001382450784937,0.6627179603709192
2021-03-30,2.001382450784937,0.6627179603709192
2021-03-31,2.001382450784937,0.6627179603709192
2021-04-01,1.9202268027006393,0.5408477541251248
2021-04-02,1.9202268027006393,0.5408477541251248
2021-04-05,1.9202268027006393,0.5408477541251248
2021-04-06,1.9202268027006393,0.5408477541251248
2021-04-07,1.9202268027006393,0.5408477541251248
2021-04-08,1.9202268027006393,0.5408477541251248
2021-04-09,1.9202268027006393,0.5408477541251248
2021-04-12,1.9202268027006393,0.5408477541251248
2021-04-13,1.9202268027006393,0.5408477541251248
2021-04-14,1.9202268027006393,0.5408477541251248
2021-04-15,1.9202268027006393,0.5408477541251248
2021-04-16,1.9202268027006393,0.5408477541251248
2021-04-19,1.9202268027006393,0.5408477541251248
2021-04-20,1.9202268027006393,0.5408477541251248
2021-04-21,1.9202268027006393,0.5408477541251248
2021-04-22,1.9202268027006393,0.5408477541251248
2021-04-23,1.9202268027006393,0.5408477541251248
2021-04-26,1.9202268027006393,0.5408477541251248
2021-04-27,1.9202268027006393,0.5408477541251248
2021-04-28,1.9202268027006393,0.5408477541251248
2021-04-29,1.9202268027006393,0.5408477541251248
2021-04-30,1.9202268027006393,0.5408477541251248
2021-05-03,1.9119604654672961,0.5374118164891719
2021-05-04,1.9119604654672961,0.5374118164891719
2021-05-05,1.9119604654672961,0.5374118164891719
2021-05-06,1.9119604654672961,0.5374118164891719
2021-05-07,1.9119604654672961,0.5374118164891719
2021-05-10,1.9119604654672961,0.5374118164891719
2021-05-11,1.9119604654672961,0.5374118164891719
2021-05-12,1.9119604654672961,0.5374118164891719
2021-05-13,1.9119604654672961,0.5374118164891719
2021-05-14,1.9119604654672961,0.5374118164891719
2021-05-17,1.9119604654672961,0.5374118164891719
2021-05-18,1.9119604654672961,0.5374118164891719
2021-05-19,1.9119604654672961,0.5374118164891719
2021-05-20,1.9119604654672961,0.5374118164891719
2021-05-21,1.9119604654672961,0.5374118164891719
2021-05-24,1.9119604654672961,0.5374118164891719
2021-05-25,1.9119604654672961,0.5374118164891719
2021-05-26,1.9119604654672961,0.5374118164891719
2021-05-27,1.9119604654672961,0.5374118164891719
2021-05-28,1.9119604654672961,0.5374118164891719
2021-05-31,1.9119604654672961,0.5374118164891719
2021-06-01,1.904753684708319,0.5266140177722116
2021-06-02,1.904753684708319,0.5266140177722116
2021-06-03,1.904753684708319,0.5266140177722116
2021-06-04,1.904753684708319,0.5266140177722116
2021-06-07,1.904753684708319,0.5266140177722116
2021-06-08,1.904753684708319,0.5266140177722116
2021-06-09,1.904753684708319,0.5266140177722116
2021-06-10,1.904753684708319,0.5266140177722116
2021-06-11,1.904753684708319,0.5266140177722116
2021-06-14,1.904753684708319,0.5266140177722116
2021-06-15,1.904753684708319,0.5266140177722116
2021-06-16,1.904753684708319,0.5266140177722116
2021-06-17,1.904753684708319,0.5266140177722116
2021-06-18,1.904753684708319,0.5266140177722116
2021-06-21,1.904753684708319,0.5266140177722116
2021-06-22,1.904753684708319,0.5266140177722116
2021-06-23,1.904753684708319,0.5266140177722116
2021-06-24,1.904753684708319,0.5266140177722116
2021-06-25,1.904753684708319,0.5266140177722116
2021-06-28,1.904753684708319,0.5266140177722116
2021-06-29,1.904753684708319,0.5266140177722116
2021-06-30,1.904753684708319,0.5266140177722116
2021-07-01,1.893418797574884,0.5250240481103616
2021-07-02,1.893418797574884,0.5250240481103616
2021-07-05,1.893418797574884,0.5250240481103616
2021-07-06,1.893418797574884,0.5250240481103616
2021-07-07,1.893418797574884,0.5250240481103616
2021-07-08,1.893418797574884,0.5250240481103616
2021-07-09,1.893418797574884,0.5250240481103616
2021-07-12,1.893418797574884,0.5250240481103616
2021-07-13,1.893418797574884,0.5250240481103616
2021-07-14,1.893418797574884,0.5250240481103616
2021-07-15,1.893418797574884,0.5250240481103616
2021-07-16,1.893418797574884,0.5250240481103616
2021-07-19,1.893418797574884,0.5250240481103616
2021-07-20,1.893418797574884,0.5250240481103616
2021-07-21,1.893418797574884,0.5250240481103616
2021-07-22,1.893418797574884,0.5250240481103616
2021-07-23,1.893418797574884,0.5250240481103616
2021-07-26,1.893418797574884,0.5250240481103616
2021-07-27,1.893418797574884,0.5250240481103616
2021-07-28,1.893418797574884,0.5250240481103616
2021-07-29,1.893418797574884,0.5250240481103616
2021-07-30,1.893418797574884,0.5250240481103616
2021-08-02,1.893418797574884,0.5250240481103616
2021-08-03,1.905663277053404,0.5336968848205799
2021-08-04,1.905663277053404,0.5336968848205799
2021-08-05,1.905663277053404,0.5336968848205799
2021-08-06,1.905663277053404,0.5336968848205799
2021-08-09,1.905663277053404,0.5336968848205799
2021-08-10,1.905663277053404,0.5336968848205799
2021-08-11,1.905663277053404,0.5336968848205799
2021-08-12,1.905663277053404,0.5336968848205799
2021-08-13,1.905663277053404,0.5336968848205799
2021-08-16,1.905663277053404,0.5336968848205799
2021-08-17,1.905663277053404,0.5336968848205799
2021-08-18,1.905663277053404,0.5336968848205799
2021-08-19,1.905663277053404,0.5336968848205799
2021-08-20,1.905663277053404,0.5336968848205799
2021-08-23,1.905663277053404,0.5336968848205799
2021-08-24,1.905663277053404,0.5336968848205799
2021-08-25,1.905663277053404,0.5336968848205799
2021-08-26,1.905663277053404,0.5336968848205799
2021-08-27,1.905663277053404,0.5336968848205799
2021-08-30,1.905663277053404,0.5336968848205799
2021-08-31,1.905663277053404,0.5336968848205799
2021-09-01,1.8840430732363629,0.5013045235524923
2021-09-02,1.8840430732363629,0.5013045235524923
2021-09-03,1.8840430732363629,0.5013045235524923
2021-09-06,1.8840430732363629,0.5013045235524923
2021-09-07,1.8840430732363629,0.5013045235524923
2021-09-08,1.8840430732363629,0.5013045235524923
2021-09-09,1.8840430732363629,0.5013045235524923
2021-09-10,1.8840430732363629,0.5013045235524923
2021-09-13,1.8840430732363629,0.5013045235524923
2021-09-14,1.8840430732363629,0.5013045235524923
2021-09-15,1.8840430732363629,0.5013045235524923
2021-09-16,1.8840430732363629,0.5013045235524923
2021-09-17,1.8840430732363629,0.5013045235524923
2021-09-20,1.8840430732363629,0.5013045235524923
2021-09-21,1.8840430732363629,0.5013045235524923
2021-09-22,1.8840430732363629,0.5013045235524923
2021-09-23,1.8840430732363629,0.5013045235524923
2021-09-24,1.8840430732363629,0.5013045235524923
2021-09-27,1.8840430732363629,0.5013045235524923
2021-09-28,1.8840430732363629,0.5013045235524923
2021-09-29,1.8840430732363629,0.5013045235524923
2021-09-30,1.8840430732363629,0.5013045235524923
2021-10-01,1.947265039564445,0.6019847634900665
2021-10-04,1.947265039564445,0.6019847634900665
2021-10-05,1.947265039564445,0.6019847634900665
2021-10-06,1.947265039564445,0.6019847634900665
2021-10-07,1.947265039564445,0.6019847634900665
2021-10-08,1.947265039564445,0.6019847634900665
2021-10-11,1.947265039564445,0.6019847634900665
2021-10-12,1.947265039564445,0.6019847634900665
2021-10-13,1.947265039564445,0.6019847634900665
2021-10-14,1.947265039564445,0.6019847634900665
2021-10-15,1.947265039564445,0.6019847634900665
2021-10-18,1.947265039564445,0.6019847634900665
2021-10-19,1.947265039564445,0.6019847634900665
2021-10-20,1.947265039564445,0.6019847634900665
2021-10-21,1.947265039564445,0.6019847634900665
2021-10-22,1.947265039564445,0.6019847634900665
2021-10-25,1.947265039564445,0.6019847634900665
2021-10-26,1.947265039564445,0.6019847634900665
2021-10-27,1.947265039564445,0.6019847634900665
2021-10-28,1.947265039564445,0.6019847634900665
2021-10-29,1.947265039564445,0.6019847634900665
2021-11-01,1.947265039564445,0.6019847634900665
2021-11-02,1.9203367541944092,0.5856590077837028
2021-11-03,1.9203367541944092,0.5856590077837028
2021-11-04,1.9203367541944092,0.5856590077837028
2021-11-05,1.9203367541944092,0.5856590077837028
2021-11-08,1.9203367541944092,0.5856590077837028
2021-11-09,1.9203367541944092,0.5856590077837028
2021-11-10,1.9203367541944092,0.5856590077837028
2021-11-11,1.9203367541944092,0.5856590077837028
2021-11-12,1.9203367541944092,0.5856590077837028
2021-11-15,1.9203367541944092,0.5856590077837028
2021-11-16,1.9203367541944092,0.5856590077837028
2021-11-17,1.9203367541944092,0.5856590077837028
2021-11-18,1.9203367541944092,0.5856590077837028
2021-11-19,1.9203367541944092,0.5856590077837028
2021-11-22,1.9203367541944092,0.5856590077837028
2021-11-23,1.9203367541944092,0.5856590077837028
2021-11-24,1.9203367541944092,0.5856590077837028
2021-11-25,1.9203367541944092,0.5856590077837028
2021-11-26,1.9203367541944092,0.5856590077837028
2021-11-29,1.9203367541944092,0.5856590077837028
2021-11-30,1.9203367541944092,0.5856590077837028
2021-12-01,1.9167383445608634,0.5802600915961663
2021-12-02,1.9167383445608634,0.5802600915961663
2021-12-03,1.9167383445608634,0.5802600915961663
2021-12-06,1.9167383445608634,0.5802600915961663
2021-12-07,1.9167383445608634,0.5802600915961663
2021-12-08,1.9167383445608634,0.5802600915961663
2021-12-09,1.9167383445608634,0.5802600915961663
2021-12-10,1.9167383445608634,0.5802600915961663
2021-12-13,1.9167383445608634,0.5802600915961663
2021-12-14,1.9167383445608634,0.5802600915961663
2021-12-15,1.9167383445608634,0.5802600915961663
2021-12-16,1.9167383445608634,0.5802600915961663
2021-12-17,1.9167383445608634,0.5802600915961663
2021-12-20,1.9167383445608634,0.5802600915961663
2021-12-21,1.9167383445608634,0.5802600915961663
2021-12-22,1.9167383445608634,0.5802600915961663
2021-12-23,1.9167383445608634,0.5802600915961663
2021-12-24,1.9167383445608634,0.5802600915961663
2021-12-27,1.9167383445608634,0.5802600915961663
2021-12-28,1.9167383445608634,0.5802600915961663
2021-12-29,1.9167383445608634,0.5802600915961663
2021-12-30,1.9167383445608634,0.5802600915961663
2021-12-31,1.9167383445608634,0.5802600915961663
2022-01-03,1.989037495325294,0.616167561771302
2022-01-04,1.989037495325294,0.616167561771302
2022-01-05,1.989037495325294,0.616167561771302
2022-01-06,1.989037495325294,0.616167561771302
2022-01-07,1.989037495325294,0.616167561771302
2022-01-10,1.989037495325294,0.616167561771302
2022-01-11,1.989037495325294,0.616167561771302
2022-01-12,1.989037495325294,0.616167561771302
2022-01-13,1.989037495325294,0.616167561771302
2022-01-14,1.989037495325294,0.616167561771302
2022-01-17,1.989037495325294,0.616167561771302
2022-01-18,1.989037495325294,0.616167561771302
2022-01-19,1.989037495325294,0.616167561771302
2022-01-20,1.989037495325294,0.616167561771302
2022-01-21,1.989037495325294,0.616167561771302
2022-01-24,1.989037495325294,0.616167561771302
2022-01-25,1.989037495325294,0.616167561771302
2022-01-26,1.989037495325294,0.616167561771302
2022-01-27,1.989037495325294,0.616167561771302
2022-01-28,1.989037495325294,0.616167561771302
2022-01-31,1.989037495325294,0.616167561771302
2022-02-01,1.9892574049151908,0.5814940723027118
2022-02-02,1.9892574049151908,0.5814940723027118
2022-02-03,1.9892574049151908,0.5814940723027118
2022-02-04,1.9892574049151908,0.5814940723027118
2022-02-07,1.9892574049151908,0.5814940723027118
2022-02-08,1.9892574049151908,0.5814940723027118
2022-02-09,1.9892574049151908,0.5814940723027118
2022-02-10,1.9892574049151908,0.5814940723027118
2022-02-11,1.9892574049151908,0.5814940723027118
2022-02-14,1.9892574049151908,0.5814940723027118
2022-02-15,1.9892574049151908,0.5814940723027118
2022-02-16,1.9892574049151908,0.5814940723027118
2022-02-17,1.9892574049151908,0.5814940723027118
2022-02-18,1.9892574049151908,0.5814940723027118
2022-02-21,1.9892574049151908,0.5814940723027118
2022-02-22,1.9892574049151908,0.5814940723027118
2022-02-23,1.9892574049151908,0.5814940723027118
