date,ITA_banking_system_f1__ITA_banking_system_f2
2008-03-13,-0.8713053728553178
2008-03-14,-0.8713620594969536
2008-03-17,-0.8714062855931836
2008-03-18,-0.8714407882836771
2008-03-19,-0.8714677042045567
2008-03-20,-0.871488700930995
2008-03-21,-0.871505079772054
2008-03-24,-0.8715178561105181
2008-03-25,-0.8715278221632525
2008-03-26,-0.871535595991319
2008-03-27,-0.8715416597621223
2008-03-28,-0.8715463896145121
2008-03-31,-0.8715500789660068
2008-04-01,-0.872342270546407
2008-04-02,-0.8721595188250207
2008-04-03,-0.8720217357682424
2008-04-04,-0.8719172067139874
2008-04-07,-0.8718374849106652
2008-04-08,-0.8717764137835111
2008-04-09,-0.8717294596426067
2008-04-10,-0.8716932522718365
2008-04-11,-0.8716652652561978
2008-04-14,-0.871643590898276
2008-04-15,-0.8716267797701045
2008-04-16,-0.8716137249327941
2008-04-17,-0.8716035774107141
2008-04-18,-0.8715956838192854
2008-04-21,-0.8715895398982575
2008-04-22,-0.871584755605217
2008-04-23,-0.871581028706612
2008-04-24,-0.8715781246785289
2008-04-25,-0.87157586133435
2008-04-28,-0.8715740970203827
2008-04-29,-0.8715727215218723
2008-04-30,-0.8715716490388034
2008-05-01,-0.8730514902740992
2008-05-02,-0.8726401182951662
2008-05-05,-0.8723515402878742
2008-05-06,-0.8721470848923447
2008-05-07,-0.8720006573944235
2008-05-08,-0.8718946255353466
2008-05-09,-0.8718170174712818
2008-05-12,-0.8717596419759587
2008-05-13,-0.8717168389104789
2008-05-14,-0.8716846522838054
2008-05-15,-0.8716602831315973
2008-05-16,-0.8716417263333089
2008-05-19,-0.871627527989428
2008-05-20,-0.8716166218840584
2008-05-21,-0.8716082180387625
2008-05-22,-0.8716017258160336
2008-05-23,-0.8715967001531186
2008-05-26,-0.8715928034572402
2008-05-27,-0.8715897782410562
2008-05-28,-0.8715874272245
2008-05-29,-0.8715855986998471
2008-05-30,-0.8715841756580298
2008-06-02,-0.8715830676379548
2008-06-03,-0.8718334487763388
2008-06-04,-0.8717764960711737
2008-06-05,-0.8717325623919859
2008-06-06,-0.8716985930800227
2008-06-09,-0.8716722794729348
2008-06-10,-0.871651866139358
2008-06-11,-0.8716360115736035
2008-06-12,-0.8716236863466164
2008-06-13,-0.8716140978486292
2008-06-16,-0.8716066341547296
2008-06-17,-0.8716008218109905
2008-06-18,-0.8715962938680425
2008-06-19,-0.8715927655337568
2008-06-20,-0.871590015540207
2008-06-23,-0.8715878718281257
2008-06-24,-0.871586200513791
2008-06-25,-0.8715848973642284
2008-06-26,-0.8715838811972278
2008-06-27,-0.8715830887634133
2008-06-30,-0.8715824707725521
2008-07-01,-0.855305701798516
2008-07-02,-0.8586337335200287
2008-07-03,-0.8613312676399241
