date,DEU_public_finance_f1__DEU_public_finance_f2
2016-06-23,-0.8844616408493707
2016-06-24,-0.8844621701769804
2016-06-27,-0.8844625301349524
2016-06-28,-0.8844627748811309
2016-06-29,-0.8844629412749377
2016-06-30,-0.8844630543922979
2016-07-01,-0.23146228352295695
2016-07-04,0.015940334380468192
2016-07-05,0.21546114084455067
2016-07-06,0.3781859349344491
2016-07-07,0.5092978764281274
2016-07-08,0.6124306254964599
2016-07-11,0.691314810085387
2016-07-12,0.7500483940855086
2016-07-13,0.7927751633482184
2016-07-14,0.8232841844506356
2016-07-15,0.8447620128834967
2016-07-18,0.8597248104946247
2016-07-19,0.8700708602569937
2016-07-20,0.8771868331782111
2016-07-21,0.88206310653539
2016-07-22,0.8853960704121169
2016-07-25,0.8876701656325418
2016-07-26,0.889219919410361
2016-07-27,0.8902751772544873
2016-07-28,0.8909933188488124
2016-07-29,0.8914818531038575
2016-08-01,0.8918141042975168
2016-08-02,0.8796661982313561
2016-08-03,0.8832328500912895
2016-08-04,0.8856636366993251
2016-08-05,0.8873175255049858
2016-08-08,0.8884420776912018
2016-08-09,0.8892065168346998
2016-08-10,0.8897261146368626
2016-08-11,0.890079282262647
2016-08-12,0.8903193280412154
2016-08-15,0.8904824866982772
2016-08-16,0.8905933861852009
2016-08-17,0.8906687654483583
2016-08-18,0.8907200016034564
2016-08-19,0.8907548275452998
2016-08-22,0.8907784992984972
2016-08-23,0.8907945894018132
2016-08-24,0.8908055261405029
2016-08-25,0.8908129600496445
2016-08-26,0.8908180130222474
2016-08-29,0.8908214476275096
2016-08-30,0.8908237821972393
2016-08-31,0.8908253690511957
2016-09-01,0.8533182036235769
2016-09-02,0.8605956119651407
2016-09-05,0.8657852044226513
2016-09-06,0.8694271622557964
2016-09-07,0.8719563381416239
2016-09-08,0.8737005206473234
2016-09-09,0.8748977347241373
2016-09-12,0.8757169187383962
2016-09-13,0.8762762444962175
2016-09-14,0.876657591899701
2016-09-15,0.876917339376548
2016-09-16,0.8770941438160949
2016-09-19,0.8772144364286848
2016-09-20,0.877296254943882
2016-09-21,0.8773518932329287
2016-09-22,0.877389723069822
2016-09-23,0.877415442029528
2016-09-26,0.8774329261559269
2016-09-27,0.8774448115936782
2016-09-28,0.8774528908858114
2016-09-29,0.8774583827846385
2016-09-30,0.8774621158507876
