date,DEU_real_estate_f1__DEU_real_estate_f2
2006-09-11,-0.4274412956579874
2006-09-12,-0.4274690745646921
2006-09-13,-0.42749463172757657
2006-09-14,-0.4275181447988858
2006-09-15,-0.4275397772320683
2006-09-18,-0.4275596794156279
2006-09-19,-0.42757798971658284
2006-09-20,-0.42759483544071264
2006-09-21,-0.4276103337162131
2006-09-22,-0.42762459230684713
2006-09-25,-0.4276377103602066
2006-09-26,-0.42764977909625
2006-09-27,-0.42766088244087286
2006-09-28,-0.42767109760889027
2006-09-29,-0.42768049564046473
2006-10-02,-0.42768914189468915
2006-10-03,-0.42184203200278114
2006-10-04,-0.4223052547641206
2006-10-05,-0.42270326700382344
2006-10-06,-0.42306871536936486
2006-10-09,-0.4234048692103076
2006-10-10,-0.4237140933795747
2006-10-11,-0.4239985484601072
2006-10-12,-0.42426022093280125
2006-10-13,-0.424500937557417
2006-10-16,-0.4247223782870543
2006-10-17,-0.42492608812135435
2006-10-18,-0.4251134879932401
2006-10-19,-0.42528588476972995
2006-10-20,-0.42544448044025096
2006-10-23,-0.42559038055954673
2006-10-24,-0.4257246020065506
2006-10-25,-0.4258480801153786
2006-10-26,-0.4259616752298638
2006-10-27,-0.426066178728736
2006-10-30,-0.42616231856461356
2006-10-31,-0.4262507643563869
2006-11-01,-0.4290443709204409
2006-11-02,-0.4289541904606884
2006-11-03,-0.4288251508123532
2006-11-06,-0.42870544521452403
2006-11-07,-0.42859530194058465
2006-11-08,-0.4284939760704478
2006-11-09,-0.4284007616911296
2006-11-10,-0.4283150090614823
2006-11-13,-0.4282361205371086
2006-11-14,-0.42816354639278265
2006-11-15,-0.42809678097264803
2006-11-16,-0.42803535915070723
2006-11-17,-0.4279788530766002
2006-11-20,-0.4279268691835245
2006-11-21,-0.42787904543705524
2006-11-22,-0.4278350488053554
2006-11-23,-0.4277945729328711
2006-11-24,-0.4277573360010628
2006-11-27,-0.427723078761068
2006-11-28,-0.42769156272442094
2006-11-29,-0.4276625684990811
2006-11-30,-0.4276358942590608
2006-12-01,-0.4275493763126347
2006-12-04,-0.4275297119904606
2006-12-05,-0.4275138592264559
2006-12-06,-0.427499323618268
2006-12-07,-0.4274859519185892
2006-12-08,-0.427473649974602
2006-12-11,-0.42746233218375534
2006-12-12,-0.42745191981375097
2006-12-13,-0.4274423404312873
2006-12-14,-0.4274335273976789
2006-12-15,-0.427425419405286
2006-12-18,-0.4274179600510387
2006-12-19,-0.42741109744407746
2006-12-20,-0.42740478384478187
2006-12-21,-0.42739897533267607
2006-12-22,-0.42739363150090093
2006-12-25,-0.4273887151751282
2006-12-26,-0.42738419215496093
2006-12-27,-0.4273800309760209
2006-12-28,-0.42737620269106935
2006-12-29,-0.42737268066863754
2007-01-01,-0.42736944040776637
2007-01-02,-0.43476613867576586
2007-01-03,-0.4342152189404512
2007-01-04,-0.4337137016259379
2007-01-05,-0.43325205061088967
2007-01-08,-0.432826980208306
2007-01-09,-0.4324356142372946
2007-01-10,-0.4320753019394523
2007-01-11,-0.4317435978085842
2007-01-12,-0.43143824612599124
2007-01-15,-0.4311571666525468
2007-01-16,-0.4308984413372293
2007-01-17,-0.4306603019781322
2007-01-18,-0.4304411187759155
2007-01-19,-0.43023938972218534
2007-01-22,-0.4300537307679074
2007-01-23,-0.4298828667196267
2007-01-24,-0.42972562281397614
2007-01-25,-0.429580916923645
2007-01-26,-0.4294477523506375
2007-01-29,-0.42932521116525224
2007-01-30,-0.42921244805174225
2007-01-31,-0.4291086846240507
2007-02-01,-0.4257868283851561
2007-02-02,-0.4258697031196312
2007-02-05,-0.4260263304419045
2007-02-06,-0.4261722705892397
2007-02-07,-0.4263066507634867
2007-02-08,-0.42643034668241625
2007-02-09,-0.42654420226289136
2007-02-12,-0.42664899623416597
2007-02-13,-0.42674544634334
2007-02-14,-0.4268342140183444
2007-02-15,-0.4269159087047282
2007-02-16,-0.42699109188158824
2007-02-19,-0.42706028077804226
2007-02-20,-0.42712395181086227
2007-02-21,-0.4271825437627582
2007-02-22,-0.42723646071966465
2007-02-23,-0.4272860747842872
2007-02-26,-0.4273317285820856
2007-02-27,-0.42737373757484765
2007-02-28,-0.42741239219600735
2007-03-01,-0.4264623132274292
2007-03-02,-0.42654385734586686
2007-03-05,-0.4266474144511569
2007-03-06,-0.42674331835007323
2007-03-07,-0.42683157068424366
2007-03-08,-0.42691276923160787
2007-03-09,-0.4269874770725808
2007-03-12,-0.42705621266560917
2007-03-13,-0.4271194531196626
2007-03-14,-0.42717763747772775
2007-03-15,-0.4272311697462903
2007-03-16,-0.42728042168497105
2007-03-19,-0.42732573537501983
2007-03-20,-0.42736742558404334
2007-03-21,-0.4274057819430137
2007-03-22,-0.4274410709503483
2007-03-23,-0.4274735378167095
2007-03-26,-0.4275034081631089
2007-03-27,-0.427530889583913
2007-03-28,-0.427556173085447
2007-03-29,-0.4275794344100493
2007-03-30,-0.4276008352546584
2007-04-02,-0.4276205243923019
2007-04-03,-0.43302856187251626
2007-04-04,-0.4327244595175508
2007-04-05,-0.43234382131160004
2007-04-06,-0.43199123698961983
2007-04-09,-0.4316666285330811
2007-04-10,-0.43136783212293517
2007-04-11,-0.4310928074433824
2007-04-12,-0.4308396728428078
2007-04-13,-0.43060669414307906
2007-04-16,-0.430392273319384
2007-04-17,-0.4301949379971137
2007-04-18,-0.4300133317305194
2007-04-19,-0.42984620500959003
2007-04-20,-0.4296924069442114
2007-04-23,-0.4295508775776825
2007-04-24,-0.42942064078457853
2007-04-25,-0.4293007977107724
2007-04-26,-0.4291905207161313
2007-04-27,-0.429089047782987
2007-04-30,-0.4289956773559443
2007-05-01,-0.43336809324141623
2007-05-02,-0.43300804901731893
2007-05-03,-0.4326108019142434
2007-05-04,-0.4322435208812253
2007-05-07,-0.4319052553594655
2007-05-08,-0.43159376528951254
2007-05-09,-0.4313069526042631
2007-05-10,-0.4310428798924814
2007-05-11,-0.43079975915712077
2007-05-14,-0.4305759407125996
2007-05-15,-0.4303699028323198
2007-05-16,-0.4301802421177773
2007-05-17,-0.4300056645474842
2007-05-18,-0.4298449771647293
2007-05-21,-0.42969708036452336
2007-05-22,-0.4295609607415809
2007-05-23,-0.42943568446280767
2007-05-24,-0.4293203911294564
2007-05-25,-0.42921428809584866
2007-05-28,-0.4291166452133121
2007-05-29,-0.42902678996971944
2007-05-30,-0.42894410299672864
2007-05-31,-0.4288680139185
2007-06-01,-0.4285138143797783
2007-06-04,-0.4284628588869642
2007-06-05,-0.42842527237605654
2007-06-06,-0.42839089077098014
2007-06-07,-0.42835925969426
2007-06-08,-0.4283301554596346
2007-06-11,-0.4283033763996482
2007-06-12,-0.4282787369841411
2007-06-13,-0.4282560664528429
2007-06-14,-0.4282352076432496
2007-06-15,-0.4282160159124341
2007-06-18,-0.42819835814367024
2007-06-19,-0.42818211183127447
2007-06-20,-0.42816716423759504
2007-06-21,-0.4281534116165435
2007-06-22,-0.42814075849848093
2007-06-25,-0.4281291170316657
2007-06-26,-0.42811840637584214
2007-06-27,-0.4281085521438766
2007-06-28,-0.4280994858876704
2007-06-29,-0.4280911446248703
2007-07-02,-0.4280834704031585
2007-07-03,-0.42750216271863917
2007-07-04,-0.4274438083825687
2007-07-05,-0.42749349105175893
2007-07-06,-0.42754205101387255
2007-07-09,-0.42758726712049755
2007-07-10,-0.427629283767942
2007-07-11,-0.42766829244714066
2007-07-12,-0.4277044799698556
2007-07-13,-0.4277380263873491
2007-07-16,-0.4277691042776434
2007-07-17,-0.42779787829571003
2007-07-18,-0.42782450491724006
2007-07-19,-0.4278491323367109
2007-07-20,-0.4278719004874685
2007-07-23,-0.42789294115707077
2007-07-24,-0.42791237817577715
2007-07-25,-0.4279303276599887
2007-07-26,-0.427946898295726
2007-07-27,-0.42796219164998883
2007-07-30,-0.42797630250015056
2007-07-31,-0.42798931917346383
2007-08-01,-0.42373934909756616
2007-08-02,-0.423968506934082
2007-08-03,-0.42429440824941655
2007-08-06,-0.4245966966178025
2007-08-07,-0.42487480802593725
2007-08-08,-0.425130630756789
2007-08-09,-0.4253659531599381
2007-08-10,-0.42558242063996954
2007-08-13,-0.42578154614176067
2007-08-14,-0.4259647208588789
2007-08-15,-0.4261332240869987
2007-08-16,-0.4262882322712186
2007-08-17,-0.4264308273142742
2007-08-20,-0.4265620042072676
2007-08-21,-0.42668267803919474
2007-08-22,-0.42679369043670856
2007-08-23,-0.42689581548114897
2007-08-24,-0.42698976514587317
2007-08-27,-0.42707619429327737
2007-08-28,-0.4271557052675831
2007-08-29,-0.427228852116442
2007-08-30,-0.4272961444716472
2007-08-31,-0.4273580511167263
2007-09-03,-0.4269966359780434
2007-09-04,-0.427070554161314
2007-09-05,-0.4271496747177518
2007-09-06,-0.42722270437486354
2007-09-07,-0.4272898938044528
