date,USA_real_estate_f1__USA_real_estate_f2
2004-10-11,0.9028519590356212
2004-10-12,0.9028700914954947
2004-10-13,0.9028846504049075
2004-10-14,0.902896259427014
2004-10-15,0.9029054685412296
2004-10-18,0.9029127454412595
2004-10-19,0.9029184785092028
2004-10-20,0.9029229850440458
2004-10-21,0.9029265212829697
2004-10-22,0.9029292924140082
2004-10-25,0.9029314617238682
2004-10-26,0.9029331585481233
2004-10-27,0.902934484968578
2004-10-28,0.9029355213392997
2004-10-29,0.9029363307808165
2004-11-01,0.9029369627975112
2004-11-02,0.9022000199178332
2004-11-03,0.9023350598173473
2004-11-04,0.9024502954179986
2004-11-05,0.9025462897213368
2004-11-08,0.9026248806097616
2004-11-09,0.9026884408850757
2004-11-10,0.9027393920496387
2004-11-11,0.9027799697815749
2004-11-12,0.9028121288297755
2004-11-15,0.9028375221613686
2004-11-16,0.9028575170987595
2004-11-17,0.9028732276011779
2004-11-18,0.9028855514183292
2004-11-19,0.902895206351636
2004-11-22,0.902902762966376
2004-11-23,0.9029086728006347
2004-11-24,0.9029132920066597
2004-11-25,0.9029169007877481
2004-11-26,0.90291971916529
2004-11-29,0.9029219196458824
2004-11-30,0.9029236373260524
2004-12-01,0.9051501212750273
2004-12-02,0.9046794003281473
2004-12-03,0.9043068302393872
2004-12-06,0.9040129982512282
2004-12-07,0.9037818164967529
2004-12-08,0.9036002681519404
2004-12-09,0.9034579073947321
2004-12-10,0.9033464045971331
2004-12-13,0.9032591501458181
2004-12-14,0.9031909192069797
2004-12-15,0.9031375938001855
2004-12-16,0.9030959357727232
2004-12-17,0.9030634033718947
2004-12-20,0.9030380042538203
2004-12-21,0.9030181784201559
2004-12-22,0.9030027054296361
2004-12-23,0.9029906311171058
2004-12-24,0.9029812098802689
2004-12-27,0.9029738593248694
2004-12-28,0.9029681246813387
2004-12-29,0.9029636509237879
2004-12-30,0.902960160946019
2004-12-31,0.9029574384920213
2005-01-03,0.8935821871463157
2005-01-04,0.8956153991892373
2005-01-05,0.8972055600530067
2005-01-06,0.8984471993325922
2005-01-07,0.8994160505662168
2005-01-10,0.900171792541584
2005-01-11,0.9007612096342489
2005-01-12,0.9012208788842279
2005-01-13,0.9015793568773284
2005-01-14,0.9018589225385352
2005-01-17,0.90207695121182
2005-01-18,0.9022469919689058
2005-01-19,0.9023796097536422
2005-01-20,0.902483042691798
2005-01-21,0.9025637147468006
2005-01-24,0.9026266354199217
2005-01-25,0.9026757113458281
2005-01-26,0.9027139892024156
2005-01-27,0.9027438450840718
2005-01-28,0.9027671321473754
2005-01-31,0.9027852957317211
2005-02-01,0.907543989501868
2005-02-02,0.9063959062820166
2005-02-03,0.9055407828248782
2005-02-04,0.9049046253993931
2005-02-07,0.9044306610163919
2005-02-08,0.9040763656895697
2005-02-09,0.9038103599055288
2005-02-10,0.9036096699146118
2005-02-11,0.9034575180882689
2005-02-14,0.9033416340530949
2005-02-15,0.9032530065546687
2005-02-16,0.9031849794105132
2005-02-17,0.9031326035840218
2005-02-18,0.9030921745109491
2005-02-21,0.9030609012618607
2005-02-22,0.9030366688243918
2005-02-23,0.9030178660795247
2005-02-24,0.903003260278052
2005-02-25,0.902991904644639
2005-02-28,0.9029830697825624
2005-03-01,0.9043157688034033
2005-03-02,0.9040219858114931
2005-03-03,0.9037909586086551
2005-03-04,0.9036097120464701
2005-03-07,0.9034676990311088
2005-03-08,0.9033565368230471
2005-03-09,0.903269590703673
2005-03-10,0.9032016264550852
2005-03-11,0.9031485251113177
2005-03-14,0.90310705166699
2005-03-15,0.9030746692368109
2005-03-16,0.9030493907555781
2005-03-17,0.9030296612508817
2005-03-18,0.9030142647577254
2005-03-21,0.9030022509422981
2005-03-22,0.9029928773982607
2005-03-23,0.9029855643508036
2005-03-24,0.9029798591507173
2005-03-25,0.9029754084730357
2005-03-28,0.902971936566939
2005-03-29,0.9029692282510644
2005-03-30,0.9029671156257283
2005-03-31,0.9029654676937778
2005-04-01,0.9057785502375967
2005-04-04,0.9051677644722723
2005-04-05,0.9046892270088649
2005-04-06,0.9043148675015719
2005-04-07,0.9040222479720778
2005-04-08,0.9037936534359577
2005-04-11,0.903615148595505
2005-04-12,0.9034757986972141
2005-04-13,0.9033670381768972
2005-04-14,0.9032821653298443
2005-04-15,0.9032159411145447
2005-04-18,0.9031642723454266
2005-04-19,0.903123962432412
2005-04-20,0.9030925157519354
2005-04-21,0.9030679843732741
2005-04-22,0.9030488481142187
2005-04-25,0.9030339207586763
2005-04-26,0.9030222767748126
2005-04-27,0.9030131940779351
2005-04-28,0.9030061093398704
2005-04-29,0.9030005831031427
2005-05-02,0.9029962725538286
2005-05-03,0.9003326240640561
2005-05-04,0.9008734386542772
2005-05-05,0.90131062260161
2005-05-06,0.9016607827177421
2005-05-09,0.9019393825316248
2005-05-10,0.9021599767114961
2005-05-11,0.902334018725741
2005-05-12,0.902470965468894
2005-05-13,0.9025785057358786
2005-05-16,0.902662824115482
2005-05-17,0.9027288572725427
2005-05-18,0.9027805237599491
2005-05-19,0.9028209211080794
2005-05-20,0.9028524902367681
2005-05-23,0.9028771501163353
2005-05-24,0.9028964066716171
2005-05-25,0.9029114400630769
2005-05-26,0.9029231741789737
2005-05-27,0.9029323316949326
2005-05-30,0.9029394775391469
2005-05-31,0.9029450531099499
2005-06-01,0.9019636691773549
2005-06-02,0.9021584670087965
2005-06-03,0.9023195697743914
2005-06-06,0.9024508365679245
2005-06-07,0.9025566209456944
2005-06-08,0.9026411921256873
2005-06-09,0.9027084073078379
2005-06-10,0.9027615939083666
2005-06-13,0.9028035403580607
2005-06-14,0.9028365386549512
2005-06-15,0.9028624475528649
2005-06-16,0.9028827599786847
2005-06-17,0.9028986665919857
2005-06-20,0.9029111120118577
2005-06-21,0.9029208427074565
2005-06-22,0.9029284468008449
2005-06-23,0.9029343865999342
2005-06-24,0.9029390248773892
2005-06-27,0.9029426459170711
2005-06-28,0.9029454722639126
2005-06-29,0.9029476779916717
2005-06-30,0.9029493991751278
2005-07-01,0.9025235629037343
2005-07-04,0.9026008034771623
2005-07-05,0.9026674001469115
2005-07-06,0.9027232822383977
2005-07-07,0.9027692655748244
2005-07-08,0.902806590011893
2005-07-11,0.9028365898488232
2005-07-12,0.9028605292733631
2005-07-13,0.9028795303054709
2005-07-14,0.9028945508443268
2005-07-15,0.9029063883854909
2005-07-18,0.902915695601471
2005-07-19,0.902923000210962
2005-07-20,0.9029287251721662
2005-07-21,0.9029332072905608
2005-07-22,0.9029367134713153
2005-07-25,0.9029394544538888
2005-07-26,0.902941596168565
2005-07-27,0.9029432689861067
2005-07-28,0.9029445751707198
2005-07-29,0.9029455948383068
2005-08-01,0.9029463906920926
2005-08-02,0.9045719859905315
2005-08-03,0.9042120092616052
2005-08-04,0.9039336760750619
2005-08-05,0.9037182063965145
2005-08-08,0.9035511743397315
2005-08-09,0.9034215393283354
2005-08-10,0.9033208295369876
2005-08-11,0.9032425274798088
2005-08-12,0.9031816072802371
2005-08-15,0.9031341852007133
2005-08-16,0.9030972547306265
2005-08-17,0.9030684849701482
2005-08-18,0.9030460665897279
2005-08-19,0.9030285937194951
2005-08-22,0.9030149731042746
2005-08-23,0.9030043540430416
2005-08-24,0.9029960742366514
2005-08-25,0.9029896178545673
2005-08-26,0.9029845830148624
2005-08-29,0.9029806565339662
2005-08-30,0.902977594302122
2005-08-31,0.9029752060194599
2005-09-01,0.902887737899975
2005-09-02,0.902898877981895
2005-09-05,0.9029097277959475
2005-09-06,0.9029195533475936
2005-09-07,0.9029280471757642
2005-09-08,0.9029351776657355
2005-09-09,0.9029410470629506
2005-09-12,0.9029458124351416
2005-09-13,0.9029496433859522
2005-09-14,0.9029527008809827
2005-09-15,0.9029551279309204
2005-09-16,0.9029570467108718
2005-09-19,0.9029585589854121
2005-09-20,0.9029597480672955
2005-09-21,0.9029606813359599
2005-09-22,0.9029614128050585
2005-09-23,0.9029619854922273
2005-09-26,0.9029624334909221
2005-09-27,0.902962783722416
2005-09-28,0.9029630573850969
2005-09-29,0.9029632711352662
2005-09-30,0.9029634380387942
2005-10-03,0.9041352579688146
2005-10-04,0.9038827359660111
2005-10-05,0.903684357900429
2005-10-06,0.9035288216261138
2005-10-07,0.9034070124483947
2005-10-10,0.9033117010474585
2005-10-11,0.9032371747349957
2005-10-12,0.9031789322649081
2005-10-13,0.9031334348654103
2005-10-14,0.9030979052812683
2005-10-17,0.9030701668550972
2005-10-18,0.903048515445344
2005-10-19,0.9030316179484106
2005-10-20,0.9030184321820973
2005-10-21,0.903008143805336
2005-10-24,0.9030001167556043
2005-10-25,0.9029938543704322
2005-10-26,0.9029889689282086
2005-10-27,0.9029851578083589
2005-10-28,0.9029821848465339
2005-10-31,0.9029798657613635
2005-11-01,0.9041509093144944
2005-11-02,0.9038918805015579
2005-11-03,0.9036903760715838
2005-11-04,0.9035335929135602
2005-11-07,0.9034115488468516
2005-11-08,0.9033165091466291
2005-11-09,0.9032424744667
2005-11-10,0.9031847870502883
2005-11-11,0.9031398276549925
2005-11-14,0.9031047819552297
2005-11-15,0.9030774601962379
2005-11-16,0.9030561577317622
2005-11-17,0.9030395470148522
2005-11-18,0.9030265938376958
2005-11-21,0.9030164923034865
2005-11-22,0.9030086142939968
2005-11-23,0.9030024701715319
2005-11-24,0.9029976781987252
2005-11-25,0.9029939407303915
2005-11-28,0.9029910256704089
2005-11-29,0.9029887520247617
2005-11-30,0.902986978643106
2005-12-01,0.9040748522990487
2005-12-02,0.9038375629764774
2005-12-05,0.9036516106079562
2005-12-06,0.9035060916344749
2005-12-07,0.9033922964709208
2005-12-08,0.9033033592633473
2005-12-09,0.9032338804209449
2005-12-12,0.9031796212617548
2005-12-13,0.9031372591421146
2005-12-14,0.9031041923579635
2005-12-15,0.9030783854610426
2005-12-16,0.9030582470744942
2005-12-19,0.9030425336547765
2005-12-20,0.9030302738562661
2005-12-21,0.9030207091884422
2005-12-22,0.903013247516967
2005-12-23,0.9030074266657087
2005-12-26,0.9030028859478862
2005-12-27,0.9029993439126159
2005-12-28,0.9029965809581607
2005-12-29,0.9029944257525793
2005-12-30,0.9029927446310749
2006-01-02,0.9029914333193809
2006-01-03,0.9027398720857772
2006-01-04,0.9027887826607331
2006-01-05,0.9028287973748031
2006-01-06,0.9028611705240438
2006-01-09,0.902887127310497
2006-01-10,0.9029078024793153
2006-01-11,0.9029241898057608
2006-01-12,0.9029371304158321
2006-01-13,0.902947320466784
2006-01-16,0.902955327315083
2006-01-17,0.9029616083013065
2006-01-18,0.9029665291501627
2006-01-19,0.902970380598702
2006-01-20,0.9029733927492959
2006-01-23,0.9029757471054729
2006-01-24,0.9029775864708194
2006-01-25,0.9029790229807882
2006-01-26,0.9029801445564175
2006-01-27,0.9029810200531215
2006-01-30,0.9029817033466239
2006-01-31,0.9029822365624883
2006-02-01,0.8987340754763262
2006-02-02,0.8996321012598194
2006-02-03,0.9003456582178921
2006-02-06,0.9009097188099809
2006-02-07,0.9013540550795156
2006-02-08,0.9017032103283557
2006-02-09,0.9019770774313238
2006-02-10,0.9021916038676472
2006-02-13,0.9023594796153999
2006-02-14,0.9024907503234371
2006-02-15,0.9025933388992285
2006-02-16,0.90267347719735
2006-02-17,0.9027360571649925
2006-02-20,0.9027849131943002
2006-02-21,0.9028230473549007
2006-02-22,0.9028528080463876
2006-02-23,0.9028760311222878
2006-02-24,0.9028941510313466
2006-02-27,0.9029082881481986
2006-02-28,0.9029193172775284
2006-03-01,0.9035044353379958
2006-03-02,0.9033844457066735
2006-03-03,0.9032912911927038
2006-03-06,0.9032189194338508
2006-03-07,0.9031626470783329
2006-03-08,0.9031188636296265
2006-03-09,0.9030847792938331
2006-03-10,0.9030582343398941
2006-03-13,0.9030375542196002
2006-03-14,0.9030214389524411
2006-03-15,0.9030088783332211
2006-03-16,0.9029990867145902
2006-03-17,0.9029914527049989
2006-03-20,0.9029855002819931
2006-03-21,0.9029808586745648
2006-03-22,0.902977239002382
2006-03-23,0.9029744161344821
2006-03-24,0.9029722145879633
2006-03-27,0.9029704975588142
2006-03-28,0.9029691583841655
2006-03-29,0.9029681138939386
2006-03-30,0.9029672992318987
2006-03-31,0.9029666638201891
2006-04-03,0.9032294576819189
2006-04-04,0.9031717368684752
2006-04-05,0.9031266122510984
2006-04-06,0.9030913699810359
2006-04-07,0.903063853553619
2006-04-10,0.9030423740177739
2006-04-11,0.9030256097988536
2006-04-12,0.9030125275117786
2006-04-13,0.9030023195578339
2006-04-14,0.9029943550606615
2006-04-17,0.9029881413585548
2006-04-18,0.9029832938234073
2006-04-19,0.9029795122310692
2006-04-20,0.9029765622763489
2006-04-21,0.9029742611218938
2006-04-24,0.9029724661063375
2006-04-25,0.9029710659244855
2006-04-26,0.9029699737404584
2006-04-27,0.9029691218114364
2006-04-28,0.9029684572914406
2006-05-01,0.9029679389566118
2006-05-02,0.9033357330242848
2006-05-03,0.9032419629868806
2006-05-04,0.9031743496084184
2006-05-05,0.9031250079972527
2006-05-08,0.9030886083997571
2006-05-09,0.9030614960763601
2006-05-10,0.9030411314838351
2006-05-11,0.9030257257171285
2006-05-12,0.9030140014719842
2006-05-15,0.9030050348748492
2006-05-16,0.9029981496574995
2006-05-17,0.902992845453948
2006-05-18,0.9029887485466975
2006-05-19,0.9029855775476091
2006-05-22,0.90298311914081
2006-05-23,0.9029812106990076
2006-05-24,0.9029797276633562
2006-05-25,0.9029785742730925
2006-05-26,0.9029776766843994
2006-05-29,0.9029769778163603
2006-05-30,0.902976433460741
2006-05-31,0.9029760093267823
2006-06-01,0.9029610382902683
2006-06-02,0.9029628133861104
2006-06-05,0.9029648021327931
2006-06-06,0.9029667041129137
2006-06-07,0.9029684011182286
2006-06-08,0.9029698546823507
2006-06-09,0.9029710675078952
2006-06-12,0.9029720616098679
2006-06-13,0.9029728662753872
2006-06-14,0.9029735117213369
2006-06-15,0.902974026003487
2006-06-16,0.9029744337354162
2006-06-19,0.9029747557768963
2006-06-20,0.9029750094093056
2006-06-21,0.9029752087271058
2006-06-22,0.9029753650981549
2006-06-23,0.9029754876170395
2006-06-26,0.902975583516047
2006-06-27,0.9029756585206327
2006-06-28,0.9029757171479218
2006-06-29,0.9029757629524637
2006-06-30,0.9029757987257849
2006-07-03,0.9029311298477252
2006-07-04,0.9029317210721584
2006-07-05,0.9029361917657978
2006-07-06,0.9029420951054502
2006-07-07,0.9029481736738486
2006-07-10,0.9029538136113531
2006-07-11,0.9029587604090621
2006-07-12,0.9029629525309478
2006-07-13,0.9029664255655412
2006-07-14,0.9029692582444006
2006-07-17,0.9029715430463465
2006-07-18,0.9029733710337009
2006-07-19,0.902974824764207
2006-07-20,0.9029759756533215
2006-07-21,0.9029768836792139
2006-07-24,0.9029775982265948
2006-07-25,0.9029781593990818
2006-07-26,0.9029785994412286
2006-07-27,0.9029789440902616
2006-07-28,0.9029792137780954
2006-07-31,0.9029794246587761
2006-08-01,0.9021154433088291
2006-08-02,0.9023055010300927
2006-08-03,0.9024533948834474
2006-08-04,0.9025684890088186
2006-08-07,0.902658102565754
2006-08-08,0.9027279039753179
2006-08-09,0.9027822900004179
2006-08-10,0.9028246751750814
2006-08-11,0.9028577137594305
2006-08-14,0.9028834705606723
2006-08-15,0.902903552775611
2006-08-16,0.9029192119791952
2006-08-17,0.9029314231601604
2006-08-18,0.9029409460556649
2006-08-21,0.9029483728019652
2006-08-22,0.9029541649862327
2006-08-23,0.9029586824766127
2006-08-24,0.902962205866879
2006-08-25,0.9029649539572419
2006-08-28,0.9029670973735429
2006-08-29,0.9029687691805968
2006-08-30,0.902970073154736
2006-08-31,0.9029710902328296
2006-09-01,0.900102219097703
2006-09-04,0.9007208460655527
2006-09-05,0.9012070720406365
2006-09-06,0.9015883456229727
2006-09-07,0.9018869055456371
2006-09-08,0.9021204639869501
2006-09-11,0.902303041315057
2006-09-12,0.9024456899798204
2006-09-13,0.9025570980990023
2006-09-14,0.9026440815769567
2006-09-15,0.9027119798530304
2006-09-18,0.9027649713303463
2006-09-19,0.9028063232868533
2006-09-20,0.9028385890590622
2006-09-21,0.9028637631670081
2006-09-22,0.9028834030927803
2006-09-25,0.9028987247321586
2006-09-26,0.9029106771243226
2006-09-27,0.9029200009074059
2006-09-28,0.9029272740139124
2006-09-29,0.9029329473734942
2006-10-02,0.902937372797572
2006-10-03,0.9014878897049331
2006-10-04,0.9018007771898581
2006-10-05,0.9020473390705452
2006-10-06,0.9022411103897839
2006-10-09,0.9023931187240621
2006-10-10,0.9025122044273113
2006-10-11,0.9026054033536484
2006-10-12,0.9026782865896751
2006-10-13,0.9027352490874659
2006-10-16,0.902779748529011
2006-10-17,0.9028144996921018
2006-10-18,0.9028416308137438
2006-10-19,0.9028628083826844
2006-10-20,0.9028793361679784
2006-10-23,0.9028922334752038
2006-10-24,0.9029022967963571
2006-10-25,0.9029101482646955
2006-10-26,0.9029162736718266
2006-10-27,0.9029210522555731
2006-10-30,0.9029247800160084
2006-10-31,0.9029276879513848
2006-11-01,0.9033983480527799
2006-11-02,0.903295137454484
2006-11-03,0.9032160567004425
2006-11-06,0.903155255052755
2006-11-07,0.9031083703099673
2006-11-08,0.9030721311524889
2006-11-09,0.903044066948281
2006-11-10,0.9030223004473975
2006-11-13,0.903005397989736
2006-11-14,0.9029922600636119
2006-11-15,0.9029820405150302
2006-11-16,0.9029740863487375
2006-11-17,0.9029678925042715
2006-11-20,0.9029630676426215
2006-11-21,0.9029593081093807
2006-11-22,0.9029563780230342
2006-11-23,0.902954093986245
2006-11-24,0.9029523133085633
2006-11-27,0.9029509249103278
2006-11-28,0.9029498422826693
2006-11-29,0.9029489980297993
2006-11-30,0.9029483396323924
2006-12-01,0.8987065449444567
2006-12-04,0.8996000167403487
2006-12-05,0.9003093290156596
2006-12-06,0.9008696769880492
2006-12-07,0.9013108821910865
2006-12-08,0.9016574563031646
2006-12-11,0.9019292275460459
2006-12-12,0.9021420698716357
2006-12-13,0.9023086024131528
2006-12-14,0.9024388076076899
2006-12-15,0.9025405543377814
2006-12-18,0.9026200295022616
2006-12-19,0.9026820882952069
2006-12-20,0.9027305354266709
2006-12-21,0.9027683492026173
2006-12-22,0.9027978591175471
2006-12-25,0.902820886055515
2006-12-26,0.9028388526537016
2006-12-27,0.902852869991641
2006-12-28,0.9028638055740392
2006-12-29,0.9028723365780293
2007-01-01,0.9028789915195502
2007-01-02,0.9015105809179231
2007-01-03,0.9018076145114815
2007-01-04,0.9020410554156079
2007-01-05,0.9022241386446772
2007-01-08,0.9023675388397863
2007-01-09,0.9024797472137085
2007-01-10,0.902567483676186
2007-01-11,0.9026360469528387
2007-01-12,0.9026896040661508
2007-01-15,0.9027314256231161
2007-01-16,0.902764074893459
2007-01-17,0.902789558566565
2007-01-18,0.9028094462867756
2007-01-19,0.90282496505158
2007-01-22,0.9028370735377215
2007-01-23,0.9028465204936915
2007-01-24,0.9028538905378983
2007-01-25,0.9028596400334439
2007-01-26,0.90286412516252
2007-01-29,0.902867623880195
2007-01-30,0.9028703530721712
2007-01-31,0.9028724819583421
2007-02-01,0.90280770840893
2007-02-02,0.9028235341414138
2007-02-05,0.9028359184247687
2007-02-06,0.9028455933539178
2007-02-07,0.9028531490261952
2007-02-08,0.9028590480590194
2007-02-09,0.9028636527137589
2007-02-12,0.9028672464168248
2007-02-13,0.9028700507649756
2007-02-14,0.9028722389222774
2007-02-15,0.9028739461503772
2007-02-16,0.9028752780711082
2007-02-19,0.9028763171410935
2007-02-20,0.9028771277200273
2007-02-21,0.9028777600349367
2007-02-22,0.9028782532789931
2007-02-23,0.902878638032652
2007-02-26,0.9028789381546121
2007-02-27,0.9028791722582729
2007-02-28,0.9028793548642788
2007-03-01,0.9006849908767617
2007-03-02,0.9011520553067526
2007-03-05,0.9015192277439389
2007-03-06,0.9018072215631734
2007-03-07,0.9020327962453258
2007-03-08,0.90220930053996
2007-03-09,0.9023473049262085
2007-03-12,0.9024551463435349
2007-03-13,0.9025393815035513
2007-03-14,0.902605156477946
2007-03-15,0.9026565041253335
2007-03-16,0.9026965813783053
2007-03-19,0.902727857422169
2007-03-20,0.9027522622984289
2007-03-21,0.9027713038977204
2007-03-22,0.9027861598597735
2007-03-23,0.9027977496419931
2007-03-26,0.9028067909652875
2007-03-27,0.9028138439817988
2007-03-28,0.902819345810256
2007-03-29,0.9028236375246643
2007-03-30,0.9028269852364292
2007-04-02,0.9028295965571769
2007-04-03,0.8989387210948254
2007-04-04,0.8997664943678335
2007-04-05,0.9004167411219867
2007-04-06,0.9009263738323968
2007-04-09,0.9013252711605166
2007-04-10,0.9016372068528424
2007-04-11,0.901880979544924
2007-04-12,0.9020713939424747
2007-04-13,0.9022200778423997
2007-04-16,0.9023361468575489
2007-04-17,0.9024267378053464
2007-04-18,0.9024974330027374
2007-04-19,0.9025525958629522
2007-04-20,0.9025956353154527
2007-04-23,0.9026292135882833
2007-04-24,0.9026554091746326
2007-04-25,0.9026758444745363
2007-04-26,0.902691785668256
2007-04-27,0.9027042208039597
2007-04-30,0.9027139208177106
2007-05-01,0.9005205635689821
2007-05-02,0.9009977410889142
2007-05-03,0.9013687253775612
2007-05-04,0.9016572247099066
2007-05-07,0.9018817201633074
2007-05-08,0.9020564991387041
2007-05-09,0.9021926263113591
2007-05-10,0.902298683007621
2007-05-11,0.9023813324367305
2007-05-14,0.9024457533572537
2007-05-15,0.9024959738464873
2007-05-16,0.9025351288632193
2007-05-17,0.902565659436302
2007-05-18,0.9025894669816935
2007-05-21,0.9026080330265241
2007-05-22,0.9026225122004979
2007-05-23,0.9026338045288979
2007-05-24,0.9026426116744923
2007-05-25,0.9026494807167882
2007-05-28,0.9026548382453318
2007-05-29,0.9026590169192671
2007-05-30,0.9026622761635529
2007-05-31,0.902664818299688
2007-06-01,0.9013909624881585
2007-06-04,0.9015711739516062
2007-06-05,0.9017582918904323
2007-06-06,0.9019332415927375
2007-06-07,0.9020876925943893
2007-06-08,0.9022192796822772
2007-06-11,0.9023287627205621
2007-06-12,0.9024183639336701
2007-06-13,0.9024908300481007
2007-06-14,0.9025489307655928
2007-06-15,0.902595213260849
2007-06-18,0.9026319021635307
2007-06-19,0.9026608785834573
2007-06-20,0.9026836991262648
2007-06-21,0.9027016325736911
2007-06-22,0.9027157019430989
2007-06-25,0.9027267255513074
2007-06-26,0.9027353541041198
2007-06-27,0.9027421027216581
2007-06-28,0.9027473778096138
2007-06-29,0.9027514991734973
2007-07-02,0.9027547179721119
2007-07-03,0.9016859705009234
2007-07-04,0.9018146278720325
2007-07-05,0.9019621863341846
2007-07-06,0.9021067866810372
2007-07-09,0.9022379251784196
2007-07-10,0.9023515729453788
2007-07-11,0.9024472244609862
2007-07-12,0.9025261411739735
2007-07-13,0.9025903396292423
2007-07-16,0.902642033288423
2007-07-17,0.9026833443348139
2007-07-18,0.902716171684587
2007-07-19,0.9027421460907187
2007-07-20,0.9027626312195095
2007-07-23,0.9027787468253176
2007-07-24,0.9027914005958617
2007-07-25,0.902801321455186
2007-07-26,0.9028090907306922
2007-07-27,0.9028151696412522
2007-07-30,0.9028199226807708
2007-07-31,0.9028236370438846
2007-08-01,0.9017775724661425
2007-08-02,0.902009336158248
2007-08-03,0.9021893251272817
2007-08-06,0.9023291505844997
2007-08-07,0.9024378718741404
2007-08-08,0.902522466891025
2007-08-09,0.9025883250929593
2007-08-10,0.9026396180642398
2007-08-13,0.9026795801650631
2007-08-14,0.9027107223994333
2007-08-15,0.9027349961976203
2007-08-16,0.9027539193348574
2007-08-17,0.9027686730404482
2007-08-20,0.9027801770723235
2007-08-21,0.9027891478687599
2007-08-22,0.9027961436601653
2007-08-23,0.9028015995066103
2007-08-24,0.9028058545361989
2007-08-27,0.9028091731357698
2007-08-28,0.9028117614460771
2007-08-29,0.902813780207618
2007-08-30,0.9028153547679731
2007-08-31,0.9028165828799796
2007-09-03,0.8973292093473545
2007-09-04,0.898498242676089
2007-09-05,0.8994143421725099
2007-09-06,0.9001309289376659
2007-09-07,0.9006909327070345
2007-09-10,0.9011283080822478
2007-09-11,0.9014697743029323
2007-09-12,0.9017362925655628
2007-09-13,0.9019442755674045
2007-09-14,0.9021065588933613
2007-09-17,0.9022331726649913
2007-09-18,0.9023319505661556
2007-09-19,0.9024090086107466
2007-09-20,0.9024691205674359
2007-09-21,0.9025160118690483
2007-09-24,0.9025525894573282
2007-09-25,0.9025811213959231
2007-09-26,0.9026033771585313
2007-09-27,0.9026207371630516
2007-09-28,0.9026342782718404
2007-10-01,0.9026448405192303
2007-10-02,0.8994887685287225
2007-10-03,0.900160762898452
2007-10-04,0.9006857572876412
2007-10-05,0.9010955454306251
2007-10-08,0.9014153168064818
2007-10-09,0.901664802658048
2007-10-10,0.9018594319072524
2007-10-11,0.9020112570650356
2007-10-12,0.9021296874996103
2007-10-15,0.9022220664777979
2007-10-16,0.9022941236202734
2007-10-17,0.9023503289201796
2007-10-18,0.9023941693957143
2007-10-19,0.9024283651234759
2007-10-22,0.9024550378601706
2007-10-23,0.9024758426225397
2007-10-24,0.9024920703459359
2007-10-25,0.9025047279705776
2007-10-26,0.9025146009148609
2007-10-29,0.9025223018074541
2007-10-30,0.9025283084997401
2007-10-31,0.9025329937162019
2007-11-01,0.899245462360666
2007-11-02,0.8999337275789134
2007-11-05,0.9004695447376426
2007-11-06,0.9008866541306655
2007-11-07,0.9012114703315304
2007-11-08,0.9014644935087349
2007-11-09,0.9016616433995297
2007-11-12,0.9018152911855504
2007-11-13,0.9019350567393611
2007-11-14,0.9020284248216784
2007-11-15,0.9021012218208199
2007-11-16,0.9021579850356543
2007-11-19,0.9022022490572553
2007-11-20,0.9022367680944201
2007-11-21,0.9022636887276139
2007-11-22,0.9022846842463015
2007-11-23,0.902301059177848
2007-11-26,0.9023138306633643
2007-11-27,0.9023237918345701
2007-11-28,0.9023315611887036
2007-11-29,0.9023376210648139
2007-11-30,0.9023423476331733
2007-12-03,0.8801331053669137
2007-12-04,0.8847276846604397
2007-12-05,0.8882356624359194
2007-12-06,0.8909267085512173
2007-12-07,0.8929988641752774
2007-12-10,0.8945990919678921
2007-12-11,0.8958376363508983
2007-12-12,0.896797902374704
2007-12-13,0.8975434111230781
2007-12-14,0.8981227929340129
2007-12-17,0.8985734303500867
2007-12-18,0.898924151519521
2007-12-19,0.8991972432875066
2007-12-20,0.8994099691018534
2007-12-21,0.8995757216647654
2007-12-24,0.8997049031873967
2007-12-25,0.8998056006538394
2007-12-26,0.8998841056836762
2007-12-27,0.8999453158860455
2007-12-28,0.8999930454094907
2007-12-31,0.9000302656514946
2008-01-01,0.8940521592480102
2008-01-02,0.8949806626184705
2008-01-03,0.8956971268955529
2008-01-04,0.8962511684517217
2008-01-07,0.8966804336489236
2008-01-08,0.8970135195666756
2008-01-09,0.897272274721007
2008-01-10,0.8974734672186154
2008-01-11,0.8976300117101801
2008-01-14,0.897751882527156
2008-01-15,0.8978467998129775
2008-01-16,0.89792074908969
2008-01-17,0.8979783771471171
2008-01-18,0.8980232951939867
2008-01-21,0.8980583119111766
2008-01-22,0.8980856131751623
2008-01-23,0.8981069009964356
2008-01-24,0.8981235011364351
2008-01-25,0.8981364465907782
2008-01-28,0.8981465424282075
2008-01-29,0.8981544161961493
2008-01-30,0.8981605571344856
2008-01-31,0.898165346699957
2008-02-01,0.48665155420779865
2008-02-04,0.20067304971694777
2008-02-05,-0.022789160277170352
2008-02-06,-0.19737846475365933
2008-02-07,-0.3337595870502088
2008-02-08,-0.4402717613716379
2008-02-11,-0.5234392161407398
2008-02-12,-0.5883661499096875
2008-02-13,-0.639044756169324
2008-02-14,-0.678596358784441
2008-02-15,-0.7094604681390209
2008-02-18,-0.7335430452917712
2008-02-19,-0.7523327354936125
2008-02-20,-0.7669919358229901
