date,FRA_real_estate_f1__FRA_real_estate_f2
2015-12-18,-0.9019709394147569
2015-12-21,-0.9019762408340467
2015-12-22,-0.9019803753091581
2015-12-23,-0.9019835998144901
2015-12-24,-0.9019861146936226
2015-12-25,-0.9019880761558483
2015-12-28,-0.9019896060086777
2015-12-29,-0.9019907992402086
2015-12-30,-0.9019917299278984
2015-12-31,-0.9019924558440836
2016-01-01,-0.9028977576372847
2016-01-04,-0.9027046035075077
2016-01-05,-0.9025500575982505
2016-01-06,-0.9024289670742663
2016-01-07,-0.902334195746628
2016-01-08,-0.9022600782009593
2016-01-11,-0.9022021469149835
2016-01-12,-0.9021568875568271
2016-01-13,-0.9021215407847382
2016-01-14,-0.9020939432068926
2016-01-15,-0.9020724005952072
2016-01-18,-0.9020555873130742
2016-01-19,-0.9020424668402324
2016-01-20,-0.902032229152819
2016-01-21,-0.9020242414952809
2016-01-22,-0.9020180097477405
2016-01-25,-0.9020131481493723
2016-01-26,-0.9020093555953562
2016-01-27,-0.9020063970953277
2016-01-28,-0.9020040892785742
2016-01-29,-0.9020022890683701
2016-02-01,-0.9020008848359493
2016-02-02,-0.902090774112004
2016-02-03,-0.9020701333245318
2016-02-04,-0.9020532276432358
2016-02-05,-0.9020402826151905
2016-02-08,-0.9020303375556419
2016-02-09,-0.9020226730746824
2016-02-10,-0.9020167512137708
2016-02-11,-0.9020121665240746
2016-02-12,-0.90200861138513
2016-02-15,-0.9020058511104754
2016-02-16,-0.9020037058467902
2016-02-17,-0.9020020372583082
2016-02-18,-0.9020007386302016
2016-02-19,-0.9019997274475052
2016-02-22,-0.9019989397883643
2016-02-23,-0.9019983260614142
2016-02-24,-0.9019978477482962
2016-02-25,-0.9019974749038292
2016-02-26,-0.9019971842311028
2016-02-29,-0.9019969575952409
2016-03-01,-0.9023311752780243
2016-03-02,-0.9022589409514779
2016-03-03,-0.9022013897168168
2016-03-04,-0.9021564178349266
2016-03-07,-0.9021212943161275
2016-03-08,-0.9020938703091679
2016-03-09,-0.9020724627371443
2016-03-10,-0.9020557545751481
2016-03-11,-0.902042715967507
2016-03-14,-0.9020325420566385
2016-03-15,-0.902024604097095
2016-03-16,-0.9020184110849276
2016-03-17,-0.9020135796824488
2016-03-18,-0.9020098106704446
2016-03-21,-0.9020068705266184
2016-03-22,-0.9020045770237023
