date,ITA_banking_system_f1__ITA_banking_system_f2
2005-10-05,-0.5278791806705432
2005-10-06,-0.5277559255854476
2005-10-07,-0.5276425311191555
2005-10-10,-0.527538208433462
2005-10-11,-0.5274422317859113
2005-10-12,-0.5273539334859538
2005-10-13,-0.5272726992535746
2005-10-14,-0.5271979639484515
2005-10-17,-0.5271292076401962
2005-10-18,-0.5270659519925405
2005-10-19,-0.5270077569364664
2005-10-20,-0.5269542176092532
2005-10-21,-0.5269049615382266
2005-10-24,-0.5268596460496916
2005-10-25,-0.526817955885063
2005-10-26,-0.5267796010076483
2005-10-27,-0.5267443145848516
2005-10-28,-0.5267118511317754
2005-10-31,-0.5266819848033224
2005-11-01,-0.5103872755528637
2005-11-02,-0.5105528681302759
2005-11-03,-0.5107057895394078
2005-11-04,-0.510846961762287
2005-11-07,-0.510977252144647
2005-11-08,-0.5110974693964072
2005-11-09,-0.5112083667168585
2005-11-10,-0.5113106448919567
2005-11-11,-0.5114049553357283
2005-11-14,-0.5114919030538646
2005-11-15,-0.5115720495127382
2005-11-16,-0.5116459154014368
2005-11-17,-0.5117139832780639
2005-11-18,-0.5117767000945908
2005-11-21,-0.5118344795970505
2005-11-22,-0.5118877045999034
2005-11-23,-0.5119367291350534
2005-11-24,-0.511981880477302
2005-11-25,-0.5120234610490546
2005-11-28,-0.5120617502078744
2005-11-29,-0.5120970059210642
2005-11-30,-0.5121294663318746
2005-12-01,-0.5251663919490405
2005-12-02,-0.5250465513754586
2005-12-05,-0.5249366521724044
2005-12-06,-0.5248358496392708
2005-12-07,-0.5247433726318684
2005-12-08,-0.5246585176426111
2005-12-09,-0.5245806426284485
2005-12-12,-0.524509161417998
2005-12-13,-0.5244435386447983
2005-12-14,-0.5243832851576313
2005-12-15,-0.5243279538628343
2005-12-16,-0.5242771359573719
2005-12-19,-0.5242304575150911
2005-12-20,-0.5241875763920321
2005-12-21,-0.5241481794198632
2005-12-22,-0.5241119798594802
2005-12-23,-0.5240787150895183
2005-12-26,-0.52404814450702
2005-12-27,-0.524020047619748
2005-12-28,-0.5239942223116874
2005-12-29,-0.5239704832651269
2005-12-30,-0.5239486605243717
2006-01-02,-0.5239285981876436
2006-01-03,-0.5329891880043891
2006-01-04,-0.5324983073935914
2006-01-05,-0.5320462991861403
2006-01-06,-0.5316301171194799
2006-01-09,-0.531246947910585
2006-01-10,-0.5308941949370746
2006-01-11,-0.530569462252431
2006-01-12,-0.5302705396620329
2006-01-13,-0.5299953888105478
2006-01-16,-0.5297421302294436
2006-01-17,-0.5295090312926547
2006-01-18,-0.5292944950285489
2006-01-19,-0.529097049737096
2006-01-20,-0.5289153393623863
2006-01-23,-0.5287481145722551
2006-01-24,-0.5285942244986402
2006-01-25,-0.5284526090943524
2006-01-26,-0.528322292064082
2006-01-27,-0.5282023743296899
2006-01-30,-0.5280920279920474
2006-01-31,-0.5279904907538986
2006-02-01,-0.5358076926308355
2006-02-02,-0.5351954284253261
2006-02-03,-0.5346332097242673
2006-02-06,-0.534116897195887
2006-02-07,-0.5336426973062884
2006-02-08,-0.5332071341781305
2006-02-09,-0.5328070228819429
2006-02-10,-0.5324394448936864
2006-02-13,-0.5321017255716799
2006-02-14,-0.5317914135085116
2006-02-15,-0.5315062616180117
2006-02-16,-0.5312442098232375
2006-02-17,-0.5310033692182352
2006-02-20,-0.5307820075837404
2006-02-21,-0.5305785361446635
2006-02-22,-0.5303914974649562
2006-02-23,-0.530219554383093
2006-02-24,-0.5300614798988196
2006-02-27,-0.529916147928913
2006-02-28,-0.5297825248564249
2006-03-01,-0.5329483061685341
2006-03-02,-0.5325901367714896
2006-03-03,-0.5322603134307803
2006-03-06,-0.5319566155918641
2006-03-07,-0.5316769929372174
2006-03-08,-0.5314195531331154
2006-03-09,-0.5311825501056493
2006-03-10,-0.5309643731171071
2006-03-13,-0.5307635365991615
2006-03-14,-0.5305786706997991
2006-03-15,-0.5304085125017887
2006-03-16,-0.5302518978716757
2006-03-17,-0.5301077538996752
2006-03-20,-0.5299750918924033
2006-03-21,-0.5298530008820597
2006-03-22,-0.5297406416174079
2006-03-23,-0.5296372410036798
2006-03-24,-0.5295420869603027
2006-03-27,-0.5294545236671193
2006-03-28,-0.529373947171491
2006-03-29,-0.5292998013303682
2006-03-30,-0.529231574063032
2006-03-31,-0.5291687938917797
2006-04-03,-0.5326076483607131
2006-04-04,-0.5322893894498114
2006-04-05,-0.5319962493764192
2006-04-06,-0.531726270801723
2006-04-07,-0.5314776448534597
2006-04-10,-0.5312487007023711
2006-04-11,-0.5310378955211527
2006-04-12,-0.5308438050974308
2006-04-13,-0.5306651150703495
2006-04-14,-0.5305006127596388
2006-04-17,-0.5303491795558164
2006-04-18,-0.5302097838403574
2006-04-19,-0.530081474405149
2006-04-20,-0.5299633743412984
2006-04-21,-0.5298546753682766
2006-04-24,-0.5297546325754439
2006-04-25,-0.5296625595491646
2006-04-26,-0.529577823859942
2006-04-27,-0.529499842885259
2006-04-28,-0.5294280799450949
2006-05-01,-0.5293620407283441
2006-05-02,-0.5328068439976587
2006-05-03,-0.5324824775173365
2006-05-04,-0.532183885165711
2006-05-05,-0.5319090320930597
2006-05-08,-0.5316560417770232
2006-05-09,-0.5314231843712987
2006-05-10,-0.5312088654944677
2006-05-11,-0.5310116158368048
2006-05-12,-0.5308300815314382
2006-05-15,-0.5306630152387771
2006-05-16,-0.5305092678957223
2006-05-17,-0.5303677810837665
2006-05-18,-0.5302375799726908
2006-05-19,-0.5301177667990854
2006-05-22,-0.5300075148413974
2006-05-23,-0.5299060628556027
2006-05-24,-0.5298127099378895
2006-05-25,-0.529726810782946
2006-05-26,-0.5296477713085413
2006-05-29,-0.5295750446190807
2006-05-30,-0.529508127282698
2006-05-31,-0.5294465558982329
2006-06-01,-0.5296801616642302
2006-06-02,-0.5296058492029956
2006-06-05,-0.5295374598788734
2006-06-06,-0.5294745231277018
2006-06-07,-0.5294166055888129
2006-06-08,-0.5293633081350606
2006-06-09,-0.5293142632006352
2006-06-12,-0.5292691323125183
2006-06-13,-0.52922760381083
2006-06-14,-0.5291893907442593
2006-06-15,-0.5291542289276819
2006-06-16,-0.5291218751499296
2006-06-19,-0.5290921055204977
2006-06-20,-0.5290647139447513
2006-06-21,-0.5290395107179264
2006-06-22,-0.5290163212289074
2006-06-23,-0.5289949847654123
2006-06-26,-0.528975353412822
2006-06-27,-0.5289572910394613
2006-06-28,-0.528940672361662
2006-06-29,-0.5289253820824443
2006-06-30,-0.5289113140981031
2006-07-03,-0.5306338765563281
2006-07-04,-0.530487672601385
2006-07-05,-0.5303530826807359
2006-07-06,-0.530229190350513
2006-07-07,-0.530115150446548
2006-07-10,-0.5300101837936129
2006-07-11,-0.5299135721734497
2006-07-12,-0.5298246536579092
2006-07-13,-0.5297428182836302
2006-07-14,-0.5296675040457324
2006-07-17,-0.5295981931890819
2006-07-18,-0.5295344087767954
2006-07-19,-0.5294757115167472
2006-07-20,-0.5294216968279463
2006-07-21,-0.5293719921297175
2006-07-24,-0.5293262543376722
2006-07-25,-0.5292841675514527
2006-07-26,-0.5292454409202133
2006-07-27,-0.5292098066727204
2006-07-28,-0.5291770182998388
2006-07-31,-0.5291468488780066
2006-08-01,-0.5311504722470797
2006-08-02,-0.5309674522661846
2006-08-03,-0.5307989485100841
2006-08-04,-0.5306438189395596
2006-08-07,-0.5305010098292993
2006-08-08,-0.5303695492819965
2006-08-09,-0.5302485410571562
2006-08-10,-0.5301371588369437
2006-08-11,-0.5300346409026071
2006-08-14,-0.5299402851958606
2006-08-15,-0.5298534447405867
2006-08-16,-0.5297735234012799
2006-08-17,-0.5296999719557405
2006-08-18,-0.5296322844606773
2006-08-21,-0.5295699948900005
2006-08-22,-0.5295126740267302
2006-08-23,-0.5294599265905562
2006-08-24,-0.5294113885841667
2006-08-25,-0.529366724842526
2006-08-28,-0.5293256267702814
2006-08-29,-0.5292878102534601
2006-08-30,-0.5292530137325344
2006-08-31,-0.5292209964248155
2006-09-01,-0.5336368123330851
2006-09-04,-0.5332639976597755
2006-09-05,-0.5329206427293248
2006-09-06,-0.5326044465815858
2006-09-07,-0.5323132835528714
2006-09-08,-0.5320451909206483
2006-09-11,-0.5317983569359355
2006-09-12,-0.5315711096544802
2006-09-13,-0.531361906526017
2006-09-14,-0.5311693247008489
2006-09-15,-0.530992052013402
2006-09-18,-0.5308288786031596
2006-09-19,-0.5306786891344422
2006-09-20,-0.5305404555777563
2006-09-21,-0.5304132305168691
2006-09-22,-0.5302961409472846
2006-09-25,-0.5301883825334126
2006-09-26,-0.5300892142933513
2006-09-27,-0.5299979536818628
2006-09-28,-0.5299139720437543
2006-09-29,-0.5298366904115028
2006-10-02,-0.5297655756225212
2006-10-03,-0.5304516663430558
2006-10-04,-0.5303331247776165
2006-10-05,-0.5302240077428367
2006-10-06,-0.5301235702618894
2006-10-09,-0.5300311255907696
2006-10-10,-0.5299460407612098
2006-10-11,-0.5298677324559026
2006-10-12,-0.5297956631867995
2006-10-13,-0.5297293377563024
2006-10-16,-0.5296682999821672
2006-10-17,-0.5296121296679598
2006-10-18,-0.529560439801913
2006-10-19,-0.5295128739680313
2006-10-20,-0.5294691039542601
2006-10-23,-0.5294288275434843
2006-10-24,-0.5293917664740222
2006-10-25,-0.5293576645571592
2006-10-26,-0.5293262859400854
2006-10-27,-0.5292974135034024
2006-10-30,-0.5292708473830997
2006-10-31,-0.5292464036076132
2006-11-01,-0.5325466965983487
2006-11-02,-0.5322659517326509
2006-11-03,-0.5320074172644338
2006-11-06,-0.5317693545308648
2006-11-07,-0.53155015792683
2006-11-08,-0.5313483454212266
2006-11-09,-0.5311625494063215
2006-11-10,-0.5309915081691506
2006-11-13,-0.530834057951463
2006-11-14,-0.530689125565018
2006-11-15,-0.5305557215296874
2006-11-16,-0.5304329337026688
2006-11-17,-0.5303199213681655
2006-11-20,-0.5302159097580683
2006-11-21,-0.5301201849754325
2006-11-22,-0.530032089293873
2006-11-23,-0.529951016807358
2006-11-24,-0.5298764094062316
2006-11-27,-0.5298077530566674
2006-11-28,-0.5297445743620681
2006-11-29,-0.5296864373862389
2006-11-30,-0.529632940719408
2006-12-01,-0.5326571180885177
2006-12-04,-0.5323700889374489
2006-12-05,-0.5321058283743212
2006-12-06,-0.5318625446848628
2006-12-07,-0.531638584704287
2006-12-08,-0.5314324237273723
2006-12-11,-0.5312426558047414
2006-12-12,-0.5310679847295264
2006-12-13,-0.530907215671926
2006-12-14,-0.5307592474207043
2006-12-15,-0.5306230651923654
2006-12-18,-0.5304977339705047
2006-12-19,-0.5303823923396841
2006-12-20,-0.5302762467800146
2006-12-21,-0.5301785663904928
2006-12-22,-0.5300886780109594
2006-12-25,-0.5300059617143361
2006-12-26,-0.5299298466425358
2006-12-27,-0.5298598071611147
2006-12-28,-0.5297953593093485
2006-12-29,-0.5297360575239463
2007-01-01,-0.5296814916160852
2007-01-02,-0.5306465084866736
2007-01-03,-0.530520641971008
2007-01-04,-0.530404785491267
2007-01-05,-0.530298147362937
2007-01-08,-0.5301999977933423
2007-01-09,-0.5301096642009372
2007-01-10,-0.5300265268170108
2007-01-11,-0.5299500146121446
2007-01-12,-0.5298796015255391
2007-01-15,-0.5298148029764584
2007-01-16,-0.5297551726381784
2007-01-17,-0.5297002994559552
2007-01-18,-0.5296498048916234
2007-01-19,-0.5296033403785063
2007-01-22,-0.5295605849713547
2007-01-23,-0.5295212431770095
2007-01-24,-0.5294850429524499
2007-01-25,-0.529451733857764
2007-01-26,-0.5294210853524552
2007-01-29,-0.5293928852242855
2007-01-30,-0.5293669381406314
2007-01-31,-0.5293430643130353
2007-02-01,-0.5310191577414451
2007-02-02,-0.5308647540650491
2007-02-05,-0.5307226412872831
2007-02-06,-0.5305918456785389
2007-02-07,-0.5304714697944962
2007-02-08,-0.5303606867762647
2007-02-09,-0.5302587348877051
2007-02-12,-0.5301649124618559
2007-02-13,-0.5300785732279407
2007-02-14,-0.5299991219920872
2007-02-15,-0.5299260106465009
2007-02-16,-0.5298587344834029
2007-02-19,-0.5297968287915488
2007-02-20,-0.5297398657145844
2007-02-21,-0.5296874513518806
2007-02-22,-0.5296392230837911
2007-02-23,-0.5295948471045228
2007-02-26,-0.5295540161469783
2007-02-27,-0.529516447385036
2007-02-28,-0.5294818804997684
2007-03-01,-0.5290993865041547
2007-03-02,-0.5290983724653286
2007-03-05,-0.5290974572304201
2007-03-06,-0.529096630078439
2007-03-07,-0.5290958816812461
2007-03-08,-0.529095203807035
2007-03-09,-0.529094589178932
2007-03-12,-0.5290940313531363
2007-03-13,-0.5290935246137813
2007-03-14,-0.529093063882107
2007-03-15,-0.5290926446378988
2007-03-16,-0.5290922628514406
2007-03-19,-0.5290919149244973
2007-03-20,-0.5290915976390516
2007-03-21,-0.5290913081127111
2007-03-22,-0.5290910437598575
2007-03-23,-0.5290908022577462
2007-03-26,-0.5290905815168756
2007-03-27,-0.5290903796550477
2007-03-28,-0.5290901949746205
2007-03-29,-0.5290900259425273
2007-03-30,-0.5290898711726942
2007-04-02,-0.5290897294105418
2007-04-03,-0.5306297691664926
2007-04-04,-0.5305079137007725
2007-04-05,-0.5303957589805359
2007-04-06,-0.530292536372719
2007-04-09,-0.5301975374702343
2007-04-10,-0.5301101095971275
2007-04-11,-0.5300296514935809
2007-04-12,-0.5299556093243224
2007-04-13,-0.5298874729878553
2007-04-16,-0.5298247727052525
2007-04-17,-0.5297670758685195
2007-04-18,-0.5297139841297892
2007-04-19,-0.5296651307137932
2007-04-20,-0.5296201779372078
2007-04-23,-0.5295788149195579
2007-04-24,-0.5295407554714071
2007-04-25,-0.5295057361465376
2007-04-26,-0.5294735144457593
2007-04-27,-0.5294438671608545
2007-04-30,-0.5294165888479938
2007-05-01,-0.5321824030299876
2007-05-02,-0.5319378428712949
2007-05-03,-0.5317127756246126
2007-05-04,-0.5315056531629774
2007-05-07,-0.531315049190876
2007-05-08,-0.5311396500944422
2007-05-09,-0.530978246144314
2007-05-10,-0.5308297233691056
2007-05-11,-0.5306930560508852
2007-05-14,-0.5305672997971741
2007-05-15,-0.5304515851469767
2007-05-16,-0.5303451116711975
2007-05-17,-0.5302471425305075
2007-05-18,-0.5301569994562778
2007-05-21,-0.5300740581226135
2007-05-22,-0.5299977438797961
2007-05-23,-0.5299275278215654
2007-05-24,-0.5298629231606824
2007-05-25,-0.5298034818890791
2007-05-28,-0.529748791700649
2007-05-29,-0.5296984731563634
2007-05-30,-0.5296521770729176
2007-05-31,-0.5296095821175233
2007-06-01,-0.5297606432791865
2007-06-04,-0.5297101774303514
2007-06-05,-0.5296637417803558
2007-06-06,-0.5296210149428672
2007-06-07,-0.529581701139158
2007-06-08,-0.529545528110831
2007-06-11,-0.5295122452599315
2007-06-12,-0.5294816219345255
2007-06-13,-0.529453445848617
2007-06-14,-0.5294275216260821
2007-06-15,-0.5294036694590692
2007-06-18,-0.5293817238720124
2007-06-19,-0.5293615325830733
2007-06-20,-0.5293429554554385
2007-06-21,-0.5293258635314709
2007-06-22,-0.5293101381432492
2007-06-25,-0.5292956700935154
2007-06-26,-0.5292823589015152
2007-06-27,-0.5292701121086351
2007-06-28,-0.5292588446391348
2007-06-29,-0.529248478211638
2007-07-02,-0.5292389407973784
2007-07-03,-0.5291512469123509
2007-07-04,-0.5291498077474355
2007-07-05,-0.5291485067399309
2007-07-06,-0.5291473292308686
2007-07-09,-0.5291462623594418
2007-07-10,-0.5291452947512179
2007-07-11,-0.5291444163290345
2007-07-12,-0.5291436181497879
2007-07-13,-0.5291428922633926
2007-07-16,-0.5291422315907437
2007-07-17,-0.529141629817975
2007-07-18,-0.5291410813047115
2007-07-19,-0.5291405810043439
2007-07-20,-0.5291401243946474
2007-07-23,-0.5291397074173105
2007-07-24,-0.529139326425142
2007-07-25,-0.5291389781359076
2007-07-26,-0.5291386595918994
2007-07-27,-0.5291383681244617
2007-07-30,-0.529138101322816
2007-07-31,-0.5291378570066163
2007-08-01,-0.5279828997830041
2007-08-02,-0.5280746097260577
2007-08-03,-0.5281590122343245
2007-08-06,-0.5282366872033378
2007-08-07,-0.5283081690410025
2007-08-08,-0.5283739499871607
2007-08-09,-0.5284344833968815
2007-08-10,-0.5284901867750206
2007-08-13,-0.5285414445797838
2007-08-14,-0.528588610811956
2007-08-15,-0.5286320114053993
2007-08-16,-0.5286719464334249
2007-08-17,-0.5287086921446618
2007-08-20,-0.528742502841141
2007-08-21,-0.52877361261043
2007-08-22,-0.5288022369228306
2007-08-23,-0.5288285741038757
2007-08-24,-0.5288528066916267
2007-08-27,-0.5288751026875838
2007-08-28,-0.5288956167093866
2007-08-29,-0.5289144910528708
2007-08-30,-0.5289318566704915
2007-08-31,-0.5289478340726002
2007-09-03,-0.5316296115873904
2007-09-04,-0.5314329278300384
2007-09-05,-0.5312518516788225
2007-09-06,-0.5310851540058483
2007-09-07,-0.5309317009644935
2007-09-10,-0.5307904469135034
2007-09-11,-0.5306604277401915
2007-09-12,-0.5305407546605101
2007-09-13,-0.5304306084664138
2007-09-14,-0.5303292341920323
2007-09-17,-0.530235936171371
2007-09-18,-0.5301500734615117
2007-09-19,-0.5300710556065756
2007-09-20,-0.5299983387190255
2007-09-21,-0.5299314218561719
2007-09-24,-0.5298698436710415
2007-09-25,-0.5298131793180054
2007-09-26,-0.5297610375947891
2007-09-27,-0.5297130583036485
2007-09-28,-0.5296689098156173
2007-10-01,-0.5296282868228044
2007-10-02,-0.5317397609156969
2007-10-03,-0.5315358661888077
2007-10-04,-0.5313481249500095
2007-10-05,-0.5311752691635441
2007-10-08,-0.5310161284253481
2007-10-09,-0.5308696228532166
2007-10-10,-0.5307347563166864
2007-10-11,-0.5306106101374313
2007-10-12,-0.5304963372331564
2007-10-15,-0.5303911566785691
2007-10-16,-0.530294348657774
2007-10-17,-0.5302052497833556
2007-10-18,-0.5301232487583962
2007-10-19,-0.5300477823587632
2007-10-22,-0.5299783317140805
2007-10-23,-0.5299144188669332
2007-10-24,-0.5298556035909683
2007-10-25,-0.5298014804496592
2007-10-26,-0.5297516760785945
2007-10-29,-0.529705846675193
2007-10-30,-0.5296636756807733
2007-10-31,-0.5296248716408782
2007-11-01,-0.5303748695370426
2007-11-02,-0.5302792156645989
2007-11-05,-0.5301912220173535
2007-11-06,-0.5301102747090286
2007-11-07,-0.530035808988909
2007-11-08,-0.5299673054448524
2007-11-09,-0.529904286352245
2007-11-12,-0.529846312318637
2007-11-13,-0.5297929791998666
2007-11-14,-0.5297439152655009
2007-11-15,-0.5296987785932583
2007-11-16,-0.5296572546737602
2007-11-19,-0.529619054208508
2007-11-20,-0.5295839110853806
2007-11-21,-0.5295515805172517
2007-11-22,-0.5295218373304982
2007-11-23,-0.5294944743912633
2007-11-26,-0.5294693011583258
2007-11-27,-0.529446142352342
2007-11-28,-0.5294248367320562
2007-11-29,-0.529405235968849
2007-11-30,-0.5293872036116873
2007-12-03,-0.528338288770784
2007-12-04,-0.5284052066234499
2007-12-05,-0.5284667591750501
2007-12-06,-0.5285233773664246
2007-12-07,-0.5285754575091948
2007-12-10,-0.5286233639693788
2007-12-11,-0.5286674317601471
2007-12-12,-0.5287079689214249
2007-12-13,-0.5287452587042856
2007-12-14,-0.5287795615764977
2007-12-17,-0.5288111170641652
2007-12-18,-0.5288401454431133
2007-12-19,-0.5288668492924874
2007-12-20,-0.528891414921972
2007-12-21,-0.5289140136830632
2007-12-24,-0.5289348031739423
2007-12-25,-0.5289539283466942
2007-12-26,-0.5289715225248789
2007-12-27,-0.528987708338789
2007-12-28,-0.5290025985851236
2007-12-31,-0.5290162970172386
2008-01-01,-0.5277863373679696
2008-01-02,-0.5278964305809948
2008-01-03,-0.5279978759246065
2008-01-04,-0.5280913404254117
2008-01-07,-0.5281774418476208
2008-01-08,-0.5282567517145996
2008-01-09,-0.5283297985195217
2008-01-10,-0.5283970707542632
2008-01-11,-0.5284590197595342
2008-01-14,-0.5285160624007729
2008-01-15,-0.5285685835754794
2008-01-16,-0.5286169385584749
2008-01-17,-0.5286614551921364
2008-01-18,-0.5287024359289987
2008-01-21,-0.528740159734296
2008-01-22,-0.5287748838560609
2008-01-23,-0.5288068454703414
2008-01-24,-0.5288362632089544
2008-01-25,-0.5288633385770026
2008-01-28,-0.5288882572671287
2008-01-29,-0.528911190377214
2008-01-30,-0.5289322955379245
2008-01-31,-0.5289517179562042
2008-02-01,-0.5249503456544478
2008-02-04,-0.5252874486672401
2008-02-05,-0.5255972177605002
2008-02-06,-0.5258818960095661
2008-02-07,-0.5261435386411587
2008-02-08,-0.5263840289973232
2008-02-11,-0.526605093455434
2008-02-12,-0.5268083149699854
2008-02-13,-0.5269951453759139
2008-02-14,-0.5271669165772312
2008-02-15,-0.5273248507308513
2008-02-18,-0.5274700695233763
2008-02-19,-0.5276036026279877
2008-02-20,-0.5277263954192983
2008-02-21,-0.5278393160158272
2008-02-22,-0.5279431617125534
2008-02-25,-0.52803866485964
2008-02-26,-0.5281264982377677
2008-02-27,-0.5282072799755262
2008-02-28,-0.5282815780498518
2008-02-29,-0.5283499144065404
2008-03-03,-0.5264975538025947
2008-03-04,-0.5267076971350475
2008-03-05,-0.5269008907509064
2008-03-06,-0.5270785118160258
2008-03-07,-0.5272418242220586
2008-03-10,-0.5273919879472729
2008-03-11,-0.5275300678053221
2008-03-12,-0.5276570414260036
2008-03-13,-0.5277738065401794
2008-03-14,-0.5278811876335379
2008-03-17,-0.5279799420272823
2008-03-18,-0.5280707654379767
2008-03-19,-0.5281542970635942
2008-03-20,-0.5282311242382018
2008-03-21,-0.5283017866936118
2008-03-24,-0.5283667804626548
2008-03-25,-0.5284265614554654
2008-03-26,-0.5284815487372245
2008-03-27,-0.5285321275331745
2008-03-28,-0.5285786519843578
2008-03-31,-0.5286214476753943
2008-04-01,-0.5299046004958282
2008-04-02,-0.5298423806127781
2008-04-03,-0.5297851530160952
2008-04-04,-0.5297325160736742
2008-04-07,-0.5296841006271894
2008-04-08,-0.5296395673424639
2008-04-09,-0.5295986042790466
2008-04-10,-0.5295609246609945
2008-04-11,-0.5295262648317394
2008-04-14,-0.5294943823774381
2008-04-15,-0.5294650544045867
2008-04-16,-0.5294380759589342
2008-04-17,-0.5294132585738494
2008-04-18,-0.529390428937341
2008-04-21,-0.5293694276678512
2008-04-22,-0.5293501081897924
2008-04-23,-0.5293323357005784
2008-04-24,-0.5293159862215889
2008-04-25,-0.5293009457261603
2008-04-28,-0.5292871093382687
2008-04-29,-0.5292743805961089
2008-04-30,-0.5292626707752566
2008-05-01,-0.5330498289515817
2008-05-02,-0.5327407087222973
2008-05-05,-0.5324560517030719
2008-05-06,-0.5321939416566073
2008-05-07,-0.5319526091542585
2008-05-08,-0.53173042111914
2008-05-09,-0.5315258707016959
2008-05-12,-0.5313375678482001
2008-05-13,-0.5311642305240014
2008-05-14,-0.5310046765538892
2008-05-15,-0.530857816042818
2008-05-16,-0.5307226443413391
2008-05-19,-0.5305982355213504
2008-05-20,-0.5304837363291839
2008-05-21,-0.530378360584524
2008-05-22,-0.5302813839951853
2008-05-23,-0.5301921393593259
2008-05-26,-0.530110012128231
2008-05-27,-0.530034436304325
2008-05-28,-0.5299648906505827
2008-05-29,-0.5299008951889608
2008-05-30,-0.5298420079668842
2008-06-02,-0.529787822072174
2008-06-03,-0.5300639049744322
2008-06-04,-0.5299923404678142
2008-06-05,-0.5299264797527923
2008-06-06,-0.5298658697949072
2008-06-09,-0.5298100933071452
2008-06-10,-0.5297587659608956
2008-06-11,-0.5297115338141688
2008-06-12,-0.5296680709356598
2008-06-13,-0.529628077210496
2008-06-16,-0.5295912763144088
2008-06-17,-0.529557413843943
2008-06-18,-0.5295262555911326
2008-06-19,-0.5294975859518737
2008-06-20,-0.5294712064579528
2008-06-23,-0.5294469344234014
2008-06-24,-0.5294246016965085
2008-06-25,-0.5294040535094359
2008-06-26,-0.529385147417972
2008-06-27,-0.5293677523245055
2008-06-30,-0.5293517475778
2008-07-01,-0.5224689365052599
2008-07-02,-0.522999010009422
2008-07-03,-0.5234866280016366
2008-07-04,-0.5239351938592819
2008-07-07,-0.524347838745674
2008-07-08,-0.524727442160128
2008-07-09,-0.5250766522725765
2008-07-10,-0.5253979045956209
2008-07-11,-0.5256934391336084
2008-07-14,-0.5259653161359039
2008-07-15,-0.5262154305703404
2008-07-16,-0.5264455254227474
2008-07-17,-0.5266572039193265
2008-07-18,-0.5268519407603764
2008-07-21,-0.5270310924463669
2008-07-22,-0.5271959067705273
2008-07-23,-0.5273475315459129
2008-07-24,-0.5274870226292359
2008-07-25,-0.5276153512985886
2008-07-28,-0.5277334110374549
2008-07-29,-0.527842023773099
2008-07-30,-0.5279419456134669
2008-07-31,-0.5280338721231193
2008-08-01,-0.5285081166833172
2008-08-04,-0.5285553373968526
2008-08-05,-0.52859877998981
2008-08-06,-0.5286387468369134
2008-08-07,-0.5286755160499976
2008-08-08,-0.5287093434838969
2008-08-11,-0.5287404645182512
2008-08-12,-0.528769095696574
2008-08-13,-0.5287954362340324
2008-08-14,-0.5288196694044661
2008-08-15,-0.5288419638163294
2008-08-18,-0.5288624745864581
2008-08-19,-0.5288813444198537
2008-08-20,-0.5288987046030129
2008-08-21,-0.5289146759177337
2008-08-22,-0.5289293694817642
2008-08-25,-0.5289428875221598
2008-08-26,-0.528955324086734
2008-08-27,-0.5289667656985637
2008-08-28,-0.5289772919581089
2008-08-29,-0.5289869760971407
2008-09-01,-0.5289958854883363
2008-09-02,-0.526935587654563
2008-09-03,-0.5271056510063038
2008-09-04,-0.5272620843328779
2008-09-05,-0.5274059816134167
2008-09-08,-0.5275383490320245
2008-09-09,-0.5276601117674766
2008-09-10,-0.5277721205528854
2008-09-11,-0.5278751576982422
2008-09-12,-0.5279699426207427
2008-09-15,-0.5280571369238998
2008-09-16,-0.5281373490629175
2008-09-17,-0.5282111386305866
2008-09-18,-0.5282790202950222
2008-09-19,-0.5283414674179348
2008-09-22,-0.5283989153796724
2008-09-23,-0.5284517646350827
2008-09-24,-0.5285003835222224
2008-09-25,-0.5285451108441009
2008-09-26,-0.5285862582419707
2008-09-29,-0.528624112377132
2008-09-30,-0.5286589369368269
2008-10-01,-0.5205496105146735
2008-10-02,-0.521210566624505
2008-10-03,-0.5218182416107485
2008-10-06,-0.5223769599363259
2008-10-07,-0.5228906918331468
2008-10-08,-0.5233630814268692
2008-10-09,-0.5237974741831437
2008-10-10,-0.5241969419373564
2008-10-13,-0.5245643057378984
2008-10-14,-0.5249021567083161
2008-10-15,-0.525212875112089
2008-10-16,-0.5254986477848286
2008-10-17,-0.5257614840819864
2008-10-20,-0.5260032304754068
2008-10-21,-0.5262255839189776
2008-10-22,-0.5264301040920072
2008-10-23,-0.5266182246186131
2008-10-24,-0.5267912633521467
2008-10-27,-0.5269504318054118
2008-10-28,-0.5270968438000082
2008-10-29,-0.5272315234014603
2008-10-30,-0.5273554122007884
2008-10-31,-0.5274693759977607
2008-11-03,-0.493873790344172
2008-11-04,-0.4384629389873306
2008-11-05,-0.38629733239703234
2008-11-06,-0.337248305660388
2008-11-07,-0.29118548645459646
2008-11-10,-0.24797784575946424
2008-11-11,-0.20749438741760823
2008-11-12,-0.1696048144131532
2008-11-13,-0.1341801594145266
2008-11-14,-0.1010933695055497
2008-11-17,-0.07021983745662339
2008-11-18,-0.04143787424696525
2008-11-19,-0.014629119747253182
2008-11-20,0.010321109556861007
2008-11-21,0.033523535218140596
2008-11-24,0.05508469186372817
2008-11-25,0.07510675949907485
2008-11-26,0.09368744912471373
2008-11-27,0.11091993712767771
2008-11-28,0.12689284355467467
2008-12-01,0.14169024921521595
2008-12-02,0.21039808990444467
2008-12-03,0.22228161089305737
2008-12-04,0.2339081121784132
2008-12-05,0.2452653684339865
