,M1SL,lme_proxy_equal,MYAGM2EZM196N,EUR3MTD156N,GOLDAMGBD228NLBM,IRLTLT01USM156N,USD3MTD156N,ECBESTRVOLWGTTRMDMNRT,IRLTLT01FRM156N,MYAGM1EZM196N,MORTGAGE30US,CSUSHPISA,IRLTLT01DEM156N,IRLTLT01ESM156N,IRLTLT01ITM156N,IBEX_35
2022-04-22,0.26148676673568344,0.14501516378683793,,1.09509430938603,1.0017592848978483,0.2595653988088723,0.8522740175304937,0.9833100451999356,0.24375508102561838,,0.12461276628072337,0.27500092936238696,0.2253962620544644,0.09907786517530276,0.2599084535274247,1.0316168572869358
2022-04-25,0.2614155491727312,0.14495584939734818,,1.09509430938603,0.9951058438485357,0.25936092461885885,0.8522740008539091,0.982225434450377,0.24362679315604777,,0.12461276628072337,0.2725914706858968,0.22527871792839893,0.0990777154334439,0.2596529878323331,1.1316477123401592
2022-04-26,0.26135499898599546,0.14491790657266573,,1.09509430938603,1.0540037923701804,0.25918699472666207,0.803928849330018,0.9833100451999356,0.24351769532939388,,0.12461276628072337,0.2705265584376979,0.22517875717815997,0.09907764732234098,0.25943564420528636,1.118730358173324
2022-04-27,0.26130352029547055,0.14489363785764378,,1.09509430938603,1.0375704294022545,0.2590390624969229,0.8419986754479286,0.981683130684695,0.2434249237328079,,0.12461276628072337,0.2687589094526421,0.2250937556379845,0.09907761634156115,0.25925075885920373,1.171394776609486
2022-04-28,0.2612597554332962,0.1448781164780795,,1.09509430938603,1.0327771881391146,0.25891325364599205,0.8519561810844043,0.982225434450377,0.2433460400679239,,0.12461276628072337,0.26724721534881807,0.22502147908297074,0.09907760224975502,0.2590935025839222,1.1298234200442006
2022-04-29,0.26122254953542395,0.14486819006447188,,1.09509430938603,1.0142322718311643,0.25880626803785595,0.8566639704657637,0.982225434450377,0.24327896884193145,,0.12461276628072337,0.26595551960429953,0.2249600257533363,0.09907759584000754,0.2589597596664722,1.0893057827252894
2022-05-02,0.2611909203552071,0.14486184200966631,,1.09509430938603,1.0169303708289343,0.2587152954861617,0.8480125842358955,0.9838523521802642,0.24322194375762893,,0.12461276628072337,0.2648526251707619,0.22490777722092567,0.09907759292449338,0.2588460238540132,1.0722937747890262
2022-05-03,0.2802330628247966,1.6069115633556332,,1.09509430938603,1.1164585175893669,0.2629786763707296,0.816965888460683,0.982225434450377,0.2513192478691029,,0.12461276628072337,0.39137078879830994,0.232282198843958,0.1147634554885293,0.27485327185682246,1.1500514898610261
2022-05-04,0.2774347556151222,1.2879423542705726,,1.09509430938603,1.0977277497180595,0.26226730446437196,0.8159810125701449,0.9800562258454061,0.250074219870087,,0.12461276628072337,0.3744594178131586,0.2311478184201043,0.10649922600760575,0.27242026980445705,1.2214044449064672
2022-05-05,0.27503380997219296,1.033597354435804,,1.09509430938603,1.0778726483780388,0.2616611177487367,0.8247502915343881,0.9833100451999356,0.24901105170986387,,0.12461276628072337,0.3594597371941318,0.23017919956389313,0.10252000081039658,0.27033500216911616,1.2115056533405808
2022-05-06,0.27297640315918964,0.8311023440475098,,1.09509430938603,1.0600725334269538,0.26114475269369725,0.8426249618930585,0.9833100451999356,0.24810377675313489,,0.12461276628072337,0.3461994117227429,0.22935265721297066,0.10065798952031504,0.2685497940710484,1.1843567925559877
2022-05-09,0.2712153364534357,0.670276084436441,,1.09509430938603,1.042825821790378,0.26070503827064073,0.8431750027029966,0.9833100451999356,0.24732997630667167,,0.12461276628072337,0.3345151015853355,0.22864774700532242,0.09979954784200822,0.26702298331558466,1.2032253905951216
2022-05-10,0.26970938891054375,0.5430115909077179,,1.09509430938603,1.0567505863557394,0.26033069706030365,0.8080226869837089,0.9838523521802642,0.24667033739273297,,0.12461276628072337,0.3242525645594808,0.22804686015066178,0.09940662741810179,0.2657182964784973,1.3236320431510473
2022-05-11,0.268422690629174,0.442855702692438,,1.09509430938603,1.0550209421515466,0.2600120832889884,0.8201048139610382,0.9827677392893824,0.24610825421670193,,0.12461276628072337,0.3152668586974221,0.22753485866224155,0.09922739028472041,0.26460425474359306,1.2669269272548167
2022-05-12,0.26732412772885955,0.3646629924603629,,1.09509430938603,1.0434978849435386,0.2597409542929256,0.8160789710164771,0.9827677392893824,0.24562947221601614,,0.12461276628072337,0.30742257362960407,0.22709874981169834,0.09914575593257585,0.2636536182032086,1.359473261449028
2022-05-13,0.2663867872552568,0.3043045977873338,,1.09509430938603,1.071989831792852,0.259510271926973,0.7939677548566563,0.9789716280185646,0.24522177253358973,,0.12461276628072337,0.30059402584472966,0.22672739774162268,0.09910860178471079,0.2628428738626742,1.3617301612442207
2022-05-16,0.2655874468205001,0.25841955872607575,,1.09509430938603,1.0687293294556037,0.2593140305680191,0.7668918025850554,0.9838523521802642,0.24487469410374574,,0.12461276628072337,0.29466536703616997,0.22641126959416538,0.09909169737706972,0.2621517697762578,1.3890934467435612
2022-05-17,0.26490611104770373,0.22420752587208997,,1.09509430938603,1.0507264230458275,0.2591471085719048,0.7396580580013375,0.9833100451999356,0.24457929018440497,,0.12461276628072337,0.2895305720714597,0.22614221320866348,0.0990840073464903,0.2615628955811457,1.32963898208474
2022-05-18,0.2643255948029565,0.19927422503402206,,1.09509430938603,1.032420599213881,0.2590051402929363,0.7431934915234097,0.9833100451999356,0.24432791603827433,,0.12461276628072337,0.285093291314392,0.22591326333624767,0.09908050929014109,0.26106130812620854,1.339380591551448
2022-05-19,0.2638311516971174,0.18154372547740064,,1.09509430938603,1.0142610290313072,0.25888440604370294,0.7609045709230917,0.9833100451999356,0.24411404449320384,,0.12461276628072337,0.28126656831669833,0.22571847335587075,0.09907891813630527,0.26063419982415004,1.2818126640547263
2022-05-20,0.26341014533049867,0.16923453125668705,,1.09509430938603,1.0306670142383474,0.25878173764366086,0.7526529874733898,0.9833100451999356,0.24393210624591874,,0.12461276628072337,0.2779724365792483,0.22555276960734985,0.09907819438150202,0.26027060669190366,1.2527752429770291
2022-05-23,0.263051760137925,0.16087013631291783,,1.09509430938603,1.0119766604984493,0.2586944374669727,0.7655945573478792,0.9833100451999356,0.24377735197409015,,0.12461276628072337,0.27514141743144316,0.2254118256469065,0.09907786517531995,0.25996115269227965,1.228577503895248
2022-05-24,0.2627467483775822,0.15528531309735252,,1.09509430938603,0.995231036440027,0.2586202091466601,0.739616246135369,0.9838523521802642,0.24364573355948446,,0.12461276628072337,0.27271194521198766,0.22529195395266058,0.09907771543345173,0.25969782686851034,1.2701978085557093
2022-05-25,0.26248720971434925,0.15160614862554714,,1.09509430938603,0.9929386030430775,0.25855709831943247,0.7475919101367106,0.9843946602286006,0.24353380197837665,,0.12461276628072337,0.270629746545276,0.22519001284247406,0.09907764732234453,0.2594737898048387,1.2163952846996349
2022-05-26,0.26226639991078193,0.14920586402203098,,1.09509430938603,0.9972339308863358,0.2585034420018847,0.7478386855607358,0.9843946602286006,0.2434386196697259,,0.12461276628072337,0.2688471985551204,0.22510332660125582,0.09907761634156276,0.2592832060967807,1.2414866298299678
2022-05-27,0.26207856530422136,0.14765048772880385,,1.09509430938603,0.9793165430060898,0.25845782537381273,0.7434481545581637,0.9843946602286006,0.24335768543701475,,0.12461276628072337,0.26732268732441317,0.22502961704065969,0.09907760224975574,0.25912109973281733,1.2611725020649378
2022-05-30,0.2619187999766575,0.14664721535235747,,1.09509430938603,0.9623522713124704,0.2584190449088032,0.7433111398683726,0.9833100451999356,0.24328887017008533,,0.12461276628072337,0.26601998364341756,0.22496694492570043,0.09907759584000787,0.2589832295443584,1.2157352480452654
