date,ESP_real_estate_f1__ESP_real_estate_f2
2022-07-21,0.8994211442871335
2022-07-22,0.8994219127434218
2022-07-25,0.8994224353625081
2022-07-26,0.8994227907751464
2022-07-27,0.8994230324702732
2022-07-28,0.8994231968296066
2022-07-29,0.8994233085969777
2022-08-01,0.8994233846001555
2022-08-02,0.8984612325852687
2022-08-03,0.8986766782721404
2022-08-04,0.8988767405917416
2022-08-05,0.8990377624020822
2022-08-08,0.8991588514544697
2022-08-09,0.8992465676360389
2022-08-10,0.8993087050161828
2022-08-11,0.8993521114810801
2022-08-12,0.8993821615158342
2022-08-15,0.8994028424380818
2022-08-16,0.8994170196732688
2022-08-17,0.8994267130139574
2022-08-18,0.8994333289118068
2022-08-19,0.8994378390165154
2022-08-22,0.8994409111092532
2022-08-23,0.8994430025459751
2022-08-24,0.8994444258384401
2022-08-25,0.8994453941927071
2022-08-26,0.8994460529116393
2022-08-29,0.8994465009503828
2022-08-30,0.8994468056673981
