date,ITA_macro_f1__ITA_macro_f2
2006-02-07,0.922460864664427
2006-02-08,0.9224484509404696
2006-02-09,0.9224392517825738
2006-02-10,0.9224323718827017
2006-02-13,0.9224271859065787
2006-02-14,0.922423250852804
2006-02-15,0.9224202485755195
2006-02-16,0.9224179476663081
2006-02-17,0.9224161778517005
2006-02-20,0.9224148125570689
2006-02-21,0.9224137568582575
2006-02-22,0.9224129390328337
2006-02-23,0.922412304549735
2006-02-24,0.9224118117349717
2006-02-27,0.9224114286066402
2006-02-28,0.9224111305377499
2006-03-01,0.9222733706464469
2006-03-02,0.9223030160273021
2006-03-03,0.9223263050617015
2006-03-06,0.9223445710030279
2006-03-07,0.9223588794442823
2006-03-08,0.9223700770804039
2006-03-09,0.9223788337472586
2006-03-10,0.922385677627046
2006-03-13,0.9223910241678152
2006-03-14,0.922395199523811
2006-03-15,0.9223984593740004
2006-03-16,0.9224010039249952
2006-03-17,0.9224029898102359
2006-03-20,0.9224045394909138
2006-03-21,0.9224057486613135
2006-03-22,0.9224066920691109
2006-03-23,0.9224074280820254
2006-03-24,0.9224080022661179
2006-03-27,0.9224084501867716
2006-03-28,0.9224087995994901
2006-03-29,0.9224090721623839
2006-03-30,0.9224092847741362
2006-03-31,0.9224094506189764
2006-04-03,0.9064067285205739
2006-04-04,0.9094338363927029
2006-04-05,0.9119899528358466
2006-04-06,0.9141011276328082
2006-04-07,0.9158188015409845
2006-04-10,0.917201572242676
2006-04-11,0.9183062110830391
2006-04-12,0.9191836646256247
2006-04-13,0.9198776998553275
2006-04-14,0.9204248956091964
2006-04-17,0.9208552640048824
2006-04-18,0.9211931135639747
2006-04-19,0.9214579511962064
2006-04-20,0.9216653243245416
2006-04-21,0.9218275618111345
2006-04-24,0.9219544029262231
2006-04-25,0.9220535189581465
2006-04-26,0.9221309389199609
2006-04-27,0.9221913930614196
2006-04-28,0.9222385877775114
2006-05-01,0.9222754242755453
2006-05-02,0.9204556086894281
2006-05-03,0.920792040059766
2006-05-04,0.9210904984724907
2006-05-05,0.9213454182357417
2006-05-08,0.9215578106801104
2006-05-09,0.9217317705445469
2006-05-10,0.9218725279143296
2006-05-11,0.9219854134243229
2006-05-12,0.9220753522468997
2006-05-15,0.9221466557834368
2006-05-16,0.9222029741641368
2006-05-17,0.9222473299350263
2006-05-18,0.9222821877532363
2006-05-19,0.9223095353516663
2006-05-22,0.9223309629661106
2006-05-23,0.9223477352331418
2006-05-24,0.922360853341544
2006-05-25,0.9223711072139757
2006-05-26,0.9223791184666292
2006-05-29,0.9223853752937509
2006-05-30,0.9223902605157898
2006-05-31,0.9223940739674263
2006-06-01,0.92235668060454
2006-06-02,0.9223641213776346
2006-06-05,0.9223714180928141
2006-06-06,0.9223780187893068
2006-06-07,0.9223837209907955
2006-06-08,0.9223885057756201
2006-06-09,0.9223924430852121
2006-06-12,0.9223956390664747
2006-06-13,0.9223982079320934
2006-06-14,0.9224002578966616
2006-06-15,0.9224018850120903
2006-06-16,0.9224031712865453
2006-06-19,0.9224041850000244
2006-06-20,0.9224049820360334
2006-06-21,0.9224056075811481
2006-06-22,0.9224060978529306
2006-06-23,0.9224064816925307
2006-06-26,0.9224067819559129
2006-06-27,0.9224070166896845
2006-06-28,0.922407200103414
2006-06-29,0.9224073433616152
2006-06-30,0.9224074552219165
2006-07-03,0.9026624287334487
2006-07-04,0.9055627703074557
2006-07-05,0.9083377232601574
2006-07-06,0.9108394103389582
2006-07-07,0.9130093708675866
2006-07-10,0.9148419771593552
2006-07-11,0.9163601903118824
2006-07-12,0.9176002118501291
2006-07-13,0.9186022816092944
2006-07-14,0.9194055408278494
2006-07-17,0.9200454666050368
2006-07-18,0.9205528555026351
2006-07-19,0.9209536864716309
2006-07-20,0.9212694419243617
2006-07-21,0.921517633211236
2006-07-24,0.9217123851178488
2006-07-25,0.9218650016047253
2006-07-26,0.9219844756594457
2006-07-27,0.9220779295532731
2006-07-28,0.9221509845529724
2006-07-31,0.9222080655016333
2006-08-01,0.9220927983327887
2006-08-02,0.9221428342238491
2006-08-03,0.9221896562919369
2006-08-04,0.9222309485622394
2006-08-07,0.9222660732859066
2006-08-08,0.9222952518630153
2006-08-09,0.9223190981169194
2006-08-10,0.9223383610427727
2006-08-11,0.9223537901339273
2006-08-14,0.9223660709715296
2006-08-15,0.9223757999445509
2006-08-16,0.9223834798317668
2006-08-17,0.922389525719479
2006-08-18,0.9223942753406139
2006-08-21,0.9223980006338593
2006-08-22,0.9224009188919349
2006-08-23,0.9224032027573024
2006-08-24,0.9224049888111331
2006-08-25,0.9224063847553977
2006-08-28,0.9224074753088687
2006-08-29,0.9224083269850022
2006-08-30,0.9224089919276587
2006-08-31,0.9224095109692946
2006-09-01,0.922998598922156
2006-09-04,0.9228705848504835
2006-09-05,0.9227702979007191
2006-09-06,0.9226918073047252
2006-09-07,0.9226304216104849
2006-09-08,0.9225824412424929
2006-09-11,0.9225449558462504
2006-09-12,0.9225156802302845
2006-09-13,0.9224928227035715
2006-09-14,0.9224749801028411
2006-09-15,0.9224610545165937
2006-09-18,0.9224501874737013
2006-09-19,0.9224417080867746
2006-09-20,0.9224350922839814
2006-09-21,0.9224299308145304
2006-09-22,0.9224259041738011
2006-09-25,0.9224227629723137
2006-09-26,0.9224203125792734
2006-09-27,0.9224184011175798
2006-09-28,0.9224169100835221
2006-09-29,0.9224157470201524
2006-10-02,0.9224148397964352
2006-10-03,0.9207197624268512
2006-10-04,0.9210592566672468
2006-10-05,0.9213370512327672
2006-10-06,0.9215615133939719
2006-10-09,0.9217412728861293
2006-10-10,0.9218843059410989
2006-10-11,0.9219975755899614
2006-10-12,0.9220869567975396
2006-10-13,0.9221572986114819
2006-10-16,0.9222125438671696
2006-10-17,0.9222558649180356
2006-10-18,0.9222897948242008
2006-10-19,0.9223163448721111
2006-10-20,0.9223371053838254
2006-10-23,0.9223533298648534
2006-10-24,0.9223660039738021
2006-10-25,0.9223759013369562
2006-10-26,0.9223836283066464
2006-10-27,0.9223896596145285
2006-10-30,0.9223943666313201
2006-10-31,0.9223980396827592
2006-11-01,0.9214237373699765
2006-11-02,0.9215452840428698
2006-11-03,0.9216765806220658
2006-11-06,0.9218017207705935
2006-11-07,0.9219134174695982
2006-11-08,0.922009237910049
2006-11-09,0.9220893302659898
2006-11-10,0.9221550881917709
2006-11-13,0.9222083926683007
2006-11-14,0.9222512018286587
2006-11-15,0.9222853455588289
2006-11-16,0.922312437083352
2006-11-17,0.9223338487130903
2006-11-20,0.9223507206294248
2006-11-21,0.9223639848297066
2006-11-22,0.9223743943201431
2006-11-23,0.9223825523392137
2006-11-24,0.9223889391043933
2006-11-27,0.9223939350919031
2006-11-28,0.9223978406716267
2006-11-29,0.92240089232364
2006-11-30,0.9224032758368119
2006-12-01,0.9220762082290306
2006-12-04,0.9221451460384414
2006-12-05,0.9222008328115472
2006-12-06,0.9222454288166987
2006-12-07,0.9222809173120071
2006-12-08,0.9223090253132801
2006-12-11,0.9223312088023488
2006-12-12,0.9223486694006171
2006-12-13,0.9223623843562507
2006-12-14,0.9223731401807183
2006-12-15,0.9223815650792229
2006-12-18,0.9223881579959561
2006-12-19,0.9223933135416934
2006-12-20,0.9223973428155698
2006-12-21,0.9224004904826035
2006-12-22,0.922402948602163
2006-12-25,0.9224048677227927
2006-12-26,0.9224063657237264
2006-12-27,0.922407534825268
2006-12-28,0.9224084471262008
2006-12-29,0.9224091589651107
2007-01-01,0.9224097143478455
2007-01-02,0.9035935831747481
2007-01-03,0.9068589833923009
2007-01-04,0.9097373608241578
2007-01-05,0.9121894346096322
2007-01-08,0.9142307892270444
2007-01-09,0.9159028332041992
2007-01-10,0.9172563105399325
2007-01-11,0.9183423755280979
2007-01-12,0.9192081544492902
2007-01-15,0.919894896265922
2007-01-16,0.9204375544595437
2007-01-17,0.9208651070939452
2007-01-18,0.9212012115574818
2007-01-19,0.921464967760954
2007-01-22,0.9216716700637694
2007-01-23,0.9218334905551978
2007-01-24,0.9219600716189406
2007-01-25,0.9220590247490353
2007-01-26,0.9221363420729302
2007-01-29,0.9221967310776438
2007-01-30,0.9222438840935627
2007-01-31,0.9222806936194518
2007-02-01,0.9223807364965978
2007-02-02,0.922380136238542
2007-02-05,0.9223825431098256
2007-02-06,0.922386179896883
2007-02-07,0.9223900919262482
2007-02-08,0.9223937998842834
2007-02-09,0.9223970926683206
2007-02-12,0.9223999052823645
2007-02-13,0.9224022479711634
2007-02-14,0.9224041659486018
2007-02-15,0.9224057171976155
2007-02-16,0.9224069607985318
2007-02-19,0.9224079512783254
2007-02-20,0.9224087363130504
2007-02-21,0.9224093562238079
2007-02-22,0.9224098443693307
2007-02-23,0.9224102279312179
2007-02-26,0.9224105288183244
2007-02-27,0.9224107645499959
2007-02-28,0.922410949053283
2007-03-01,0.922337848564993
2007-03-02,0.9223501396855587
2007-03-05,0.9223612633883764
2007-03-06,0.9223708753250405
2007-03-07,0.922378942034151
2007-03-08,0.9223855806192159
2007-03-09,0.9223909696193581
2007-03-12,0.9223953013822074
2007-03-13,0.9223987582542722
2007-03-14,0.9224015021347118
2007-03-15,0.9224036712753322
2007-03-16,0.922405380797225
2007-03-19,0.9224067249277104
2007-03-20,0.9224077798614594
2007-03-21,0.9224086066715721
2007-03-22,0.922409253993689
2007-03-23,0.9224097603712039
2007-03-26,0.9224101562376356
2007-03-27,0.9224104655560401
2007-03-28,0.9224107071544362
2007-03-29,0.9224108958019258
2007-03-30,0.9224110430690545
2007-04-02,0.922411158011658
2007-04-03,0.9127000208135213
2007-04-04,0.914419307790846
2007-04-05,0.9159215209680324
2007-04-06,0.9171923769449766
2007-04-09,0.9182445295294251
2007-04-10,0.9191025479544992
2007-04-11,0.9197946697534611
2007-04-12,0.9203485119594433
2007-04-13,0.9207890553750213
2007-04-16,0.9211378967778716
2007-04-17,0.9214131760414611
2007-04-18,0.9216298345164282
2007-04-19,0.9218000107823631
2007-04-20,0.9219334687225189
2007-04-23,0.922038004669014
2007-04-24,0.9221198098400036
2007-04-25,0.9221837804823564
2007-04-26,0.9222337765494066
2007-04-27,0.9222728337044901
2007-04-30,0.9223033349270078
2007-05-01,0.9218756808284662
2007-05-02,0.9219777055262862
2007-05-03,0.9220635129666622
2007-05-04,0.9221342313516189
2007-05-07,0.9221916964438527
2007-05-08,0.9222379213492111
2007-05-09,0.9222748298038743
2007-05-10,0.9223041373677204
2007-05-11,0.9223273130007306
2007-05-14,0.9223455820812133
2007-05-15,0.9223599488254397
2007-05-16,0.9223712259811694
2007-05-17,0.9223800654143685
2007-05-18,0.9223869864845449
2007-05-21,0.9223924009260394
2007-05-22,0.9223966339276316
2007-05-23,0.9223999415919965
2007-05-24,0.9224025251730424
2007-05-25,0.9224045425576136
2007-05-28,0.9224061174503212
2007-05-29,0.9224073466770996
2007-05-30,0.9224083059667841
2007-05-31,0.9224090545123288
2007-06-01,0.921821772627553
2007-06-04,0.9219521818202242
2007-06-05,0.9220536327931648
2007-06-06,0.9221326016666426
2007-06-07,0.922194098418405
2007-06-08,0.9222420057282211
2007-06-11,0.922279336853237
2007-06-12,0.9223084328848951
2007-06-13,0.9223311142560647
2007-06-14,0.922348797490113
2007-06-15,0.9223625853998018
2007-06-18,0.9223733369171174
2007-06-19,0.9223817212415067
2007-06-20,0.9223882598816603
2007-06-21,0.9223933593302931
2007-06-22,0.9223973364788559
2007-06-25,0.9224004383974574
2007-06-26,0.9224028577367193
2007-06-27,0.9224047447251091
2007-06-28,0.9224062165170627
2007-06-29,0.9224073644785509
2007-07-02,0.9224082598661967
2007-07-03,0.9076755356286939
2007-07-04,0.9102595526150635
2007-07-05,0.9125266523064506
2007-07-06,0.914450926491725
2007-07-09,0.9160482658291776
2007-07-10,0.9173536351301702
2007-07-11,0.9184083892214701
2007-07-12,0.919253543168922
2007-07-13,0.9199265171048037
2007-07-16,0.9204598523176807
2007-07-17,0.92088099687838
2007-07-18,0.9212126297907848
2007-07-19,0.9214732192355555
2007-07-20,0.9216776470759055
2007-07-23,0.9218378126317543
2007-07-24,0.9219631753994451
2007-07-25,0.9220612224319387
2007-07-26,0.9221378598899589
2007-07-27,0.9221977349666315
2007-07-30,0.9222444970800927
2007-07-31,0.9222810077642971
2007-08-01,0.9217940158775217
2007-08-02,0.9219299095951738
2007-08-03,0.9220357930647423
2007-08-06,0.9221183124670265
2007-08-07,0.9221826349187723
2007-08-08,0.9222327803289992
2007-08-09,0.9222718778006492
2007-08-10,0.9223023640900292
2007-08-13,0.9223261374512457
2007-08-14,0.9223446770449051
2007-08-15,0.9223591357134979
2007-08-16,0.92237041212301
2007-08-17,0.9223792068966051
2007-08-20,0.9223860663152155
2007-08-21,0.9223914163528614
2007-08-22,0.9223955891929836
2007-08-23,0.9223988438921316
2007-08-24,0.9224013824860219
2007-08-27,0.9224033625451846
2007-08-28,0.9224049069640492
2007-08-29,0.9224061115937991
2007-08-30,0.9224070511943996
2007-08-31,0.9224077840761945
2007-09-03,0.9227310170158283
2007-09-04,0.9226605004401826
2007-09-05,0.9226055066646454
2007-09-06,0.9225626174367095
2007-09-07,0.92252916760913
2007-09-10,0.9225030791218152
2007-09-11,0.9224827315912465
2007-09-12,0.9224668614458162
2007-09-13,0.9224544833092402
2007-09-14,0.922444828720523
2007-09-17,0.9224372983631609
2007-09-18,0.9224314248220469
2007-09-19,0.9224268435455156
2007-09-20,0.9224232702031416
2007-09-21,0.9224204830294662
2007-09-24,0.9224183090550077
2007-09-25,0.9224166133682438
2007-09-26,0.922415290741078
2007-09-27,0.9224142590973823
2007-09-28,0.9224134544188867
2007-10-01,0.9224128267720334
2007-10-02,0.920869078316222
2007-10-03,0.921162384966944
2007-10-04,0.9214092489160703
2007-10-05,0.9216127347995674
2007-10-08,0.921778072219806
2007-10-09,0.9219110469387034
2007-10-10,0.9220172007780404
2007-10-11,0.9221014780387319
2007-10-12,0.9221681115087793
2007-10-15,0.9222206307346664
2007-10-16,0.9222619270268595
2007-10-17,0.9222943395238752
2007-10-18,0.9223197437125567
2007-10-19,0.9223396334306148
2007-10-22,0.9223551926847428
2007-10-23,0.9223673564358595
2007-10-24,0.922376860905997
2007-10-25,0.9223842845758281
2007-10-26,0.922390081231078
2007-10-29,0.922394606388075
2007-10-30,0.9223981383004396
2007-10-31,0.9224008945843348
2007-11-01,0.9219125526495665
2007-11-02,0.9220227997537774
2007-11-05,0.9221085095469812
2007-11-06,0.9221751917633785
2007-11-07,0.9222270999344253
2007-11-08,0.922267525213838
2007-11-09,0.9222990186144916
2007-11-12,0.9223235601845915
2007-11-13,0.9223426884561264
2007-11-14,0.9223575999010221
2007-11-15,0.922369225592065
2007-11-16,0.9223782904446608
2007-11-19,0.9223853590898314
2007-11-20,0.92239087145162
2007-11-21,0.9223951703739293
2007-11-22,0.9223985230944365
2007-11-23,0.922401137948666
2007-11-26,0.9224031773714622
2007-11-27,0.9224047680212989
2007-11-28,0.9224060086669961
2007-11-29,0.9224069763331304
2007-11-30,0.9224077310896687
2007-12-03,0.9215465198414455
2007-12-04,0.9217281881923869
2007-12-05,0.9218731798734215
2007-12-06,0.9219882481822198
2007-12-07,0.922079190258053
2007-12-10,0.9221508423837422
2007-12-11,0.9222071646416566
2007-12-12,0.9222513584751839
2007-12-13,0.922285988721465
2007-12-14,0.9223130967812739
2007-12-17,0.9223342996134242
2007-12-18,0.9223508733707254
2007-12-19,0.9223638224938422
2007-12-20,0.9223739359288511
2007-12-21,0.9223818323803399
2007-12-24,0.9223879964575828
2007-12-25,0.9223928073825454
2007-12-26,0.9223965616936938
2007-12-27,0.9223994911439878
2007-12-28,0.9224017767760514
2007-12-31,0.9224035599704938
2008-01-01,0.9114071162379307
2008-01-02,0.9135591702910916
2008-01-03,0.9153459484458318
2008-01-04,0.9168036303954409
2008-01-07,0.9179787502249985
2008-01-08,0.918918177642108
2008-01-09,0.9196646578338293
2008-01-10,0.9202551877318179
2008-01-11,0.9207208005350765
2008-01-14,0.9210870037664127
2008-01-15,0.9213744751277769
2008-01-16,0.9215998142434749
2008-01-17,0.9217762532262502
2008-01-18,0.9219142851472573
2008-01-21,0.922022198787309
2008-01-22,0.9221065225585545
2008-01-23,0.9221723869451941
2008-01-24,0.9222238169901013
2008-01-25,0.9222639663571018
2008-01-28,0.9222953034891823
2008-01-29,0.9223197589893276
2008-01-30,0.9223388418992484
2008-01-31,0.9223537311994225
2008-02-01,0.9184831744382121
2008-02-04,0.9192349891638528
2008-02-05,0.9198654525036069
2008-02-06,0.9203836435324215
2008-02-07,0.9208037443961485
2008-02-08,0.9211410267272471
2008-02-11,0.921409914122343
2008-02-12,0.9216231627560773
2008-02-13,0.9217916283240161
2008-02-14,0.9219243246879346
2008-02-15,0.9220286129119232
2008-02-18,0.9221104345296882
2008-02-19,0.9221745450802291
2008-02-20,0.9222247273619667
2008-02-21,0.9222639765553181
2008-02-22,0.9222946559837691
2008-02-25,0.9223186254927365
2008-02-26,0.9223373457601592
2008-02-27,0.9223519621923179
2008-02-28,0.9223633719008912
2008-02-29,0.922372276879499
2008-03-03,0.9223343295297142
2008-03-04,0.9223494715963898
2008-03-05,0.922361335920797
2008-03-06,0.9223706226159307
2008-03-07,0.9223778860072063
2008-03-10,0.9223835634709853
2008-03-11,0.9223879992000777
2008-03-12,0.9223914635118861
2008-03-13,0.922394168376698
2008-03-14,0.9223962798138996
2008-03-17,0.9223979277336315
2008-03-18,0.9223992137181682
2008-03-19,0.9224002171551514
2008-03-20,0.9224010000602698
2008-03-21,0.9224016108625149
2008-03-24,0.9224020873710144
2008-03-25,0.9224024590978732
2008-03-26,0.9224027490752945
2008-03-27,0.9224029752761529
2008-03-28,0.9224031517240061
2008-03-31,0.9224032893600937
2008-04-01,0.9116145997526018
2008-04-02,0.9133870167982929
2008-04-03,0.9149955246529705
2008-04-04,0.9163924814910772
2008-04-07,0.9175711615655163
2008-04-08,0.9185459552443822
2008-04-09,0.9193406320054786
2008-04-10,0.9199816752165344
2008-04-11,0.9204947327075763
2008-04-14,0.9209029254288412
2008-04-15,0.9212262224935837
2008-04-16,0.9214813961511142
2008-04-17,0.9216822659664256
2008-04-18,0.9218400642465672
2008-04-21,0.9219638300051151
2008-04-22,0.9220607837411179
2008-04-23,0.9221366614139588
2008-04-24,0.9221960005660301
2008-04-25,0.9222423792236362
2008-04-28,0.9222786118723992
2008-04-29,0.922306908209926
2008-04-30,0.9223290005724221
2008-05-01,0.9203698328071149
2008-05-02,0.9207671443333513
2008-05-05,0.9210972792286801
2008-05-06,0.9213669494177541
2008-05-07,0.9215846266979949
2008-05-08,0.921758846306572
2008-05-09,0.9218974191276179
2008-05-12,0.9220071305613797
2008-05-13,0.9220936906964374
2008-05-14,0.9221618054871091
2008-05-15,0.9222152980532482
2008-05-16,0.9222572427747295
2008-05-19,0.9222900936535792
2008-05-20,0.922315798779573
2008-05-21,0.9223358982846351
2008-05-22,0.922351605996909
2008-05-23,0.922363876312594
2008-05-26,0.9223734582859188
2008-05-27,0.9223809389907666
2008-05-28,0.9223867780541479
2008-05-29,0.9223913350245131
2008-05-30,0.9223948909816934
2008-06-02,0.9223976655523107
2008-06-03,0.9211175628523691
2008-06-04,0.9213865872644378
2008-06-05,0.9216022262830691
2008-06-06,0.9217738901118036
2008-06-09,0.9219098667475778
2008-06-10,0.9220171794890847
2008-06-11,0.9221016380270889
2008-06-12,0.9221679717253389
2008-06-13,0.9222199880154097
2008-06-16,0.922260727954699
2008-06-17,0.9222926065225946
2008-06-18,0.922317533347798
2008-06-19,0.9223370136362462
2008-06-20,0.9223522309554371
2008-06-23,0.9223641142518765
2008-06-24,0.9223733916009604
2008-06-25,0.9223806330245273
2008-06-26,0.9223862844290179
2008-06-27,0.9223906944048276
2008-06-30,0.9223941353285102
2008-07-01,0.9062227289774982
2008-07-02,0.9093365142540923
2008-07-03,0.9119430483550355
2008-07-04,0.9140823087923277
2008-07-07,0.9158146798016381
2008-07-08,0.9172043509079949
2008-07-09,0.9183115112851034
2008-07-10,0.9191891508300948
2008-07-11,0.9198822284849385
2008-07-14,0.9204279973136201
2008-07-15,0.9208568346228804
2008-07-16,0.9211932334956753
2008-07-17,0.9214567825878515
2008-07-18,0.9216630546640271
2008-07-21,0.9218243747062059
2008-07-22,0.9219504644422131
2008-07-23,0.9220489725843568
2008-07-24,0.9221259050967029
2008-07-25,0.9221859709274111
2008-07-28,0.9222328578276906
2008-07-29,0.922269451225417
2008-07-30,0.9222980072162403
2008-07-31,0.9223202888763032
2008-08-01,0.9213479246457051
2008-08-04,0.9214371108593531
2008-08-05,0.9215600564766957
2008-08-06,0.9216897798391525
2008-08-07,0.9218122149668695
2008-08-08,0.921920974099711
2008-08-11,0.9220140350404764
2008-08-12,0.9220917074519607
2008-08-13,0.9221554234793602
2008-08-14,0.9222070454518339
2008-08-15,0.922248489575936
2008-08-18,0.9222815374695297
2008-08-19,0.9223077557675945
2008-08-20,0.9223284752574936
2008-08-21,0.9223448007015583
2008-08-22,0.9223576346853907
2008-08-25,0.922367706216339
2008-08-26,0.9223755991837578
2008-08-27,0.9223817783359385
2008-08-28,0.9223866118569207
2008-08-29,0.9223903903925182
2008-09-01,0.9223933427558811
2008-09-02,0.9222338947518811
2008-09-03,0.9222689906135243
2008-09-04,0.9222972737552066
2008-09-05,0.9223198861155959
2008-09-08,0.9223378587538144
2008-09-09,0.9223520809661289
2008-09-10,0.9223632980109426
2008-09-11,0.9223721225171598
2008-09-12,0.9223790513614933
2008-09-15,0.9223844836674576
2008-09-16,0.9223887377767602
2008-09-17,0.9223920662665612
2008-09-18,0.9223946687435618
2008-09-19,0.9223967024798682
2008-09-22,0.9223982911078976
2008-09-23,0.9223995316448984
2008-09-24,0.9224005001194971
2008-09-25,0.9224012560500532
2008-09-26,0.9224018459922843
2008-09-29,0.9224023063395739
2008-09-30,0.9224026655273729
2008-10-01,0.918291720971776
2008-10-02,0.9190101716446187
2008-10-03,0.9196429235979853
2008-10-06,0.9201808538311601
2008-10-07,0.9206276263849887
2008-10-08,0.9209927417863683
2008-10-09,0.9212876968284828
2008-10-10,0.9215239684930422
2008-10-13,0.9217120474019769
2008-10-14,0.9218610581889638
2008-10-15,0.9219786940422815
2008-10-16,0.9220713074818645
2008-10-17,0.9221440682115633
2008-10-20,0.9222011395760982
2008-10-21,0.9222458488276116
2008-10-22,0.922280839874608
2008-10-23,0.9223082046011788
2008-10-24,0.9223295927239497
2008-10-27,0.9223463020095635
2008-10-28,0.9223593514045162
2008-10-29,0.9223695397579911
2008-10-30,0.9223774926497914
2008-10-31,0.9223836995397083
2008-11-03,0.9136654418075404
2008-11-04,0.9152857314892501
2008-11-05,0.9166687271493096
2008-11-06,0.9178195744639427
2008-11-07,0.918760957782398
2008-11-10,0.9195217795768863
2008-11-11,0.9201313464953649
2008-11-12,0.9206166106260717
2008-11-13,0.9210010764400209
2008-11-14,0.9213045841551826
2008-11-17,0.9215435245652243
2008-11-18,0.9217312389234166
2008-11-19,0.9218784717337789
2008-11-20,0.9219938094603113
2008-11-21,0.9220840746863677
2008-11-24,0.9221546651463262
2008-11-25,0.9222098373762119
2008-11-26,0.9222529396411069
2008-11-27,0.9222866007224831
2008-11-28,0.9223128814934363
2008-12-01,0.9223333957759062
2008-12-02,0.9204240201736873
2008-12-03,0.9208727390299858
2008-12-04,0.9212174759784905
2008-12-05,0.9214832325514724
2008-12-08,0.9216886430934211
2008-12-09,0.9218477336012076
2008-12-10,0.9219711433297829
2008-12-11,0.9220669916939623
2008-12-12,0.9221415046391046
2008-12-15,0.9221994740369023
2008-12-16,0.9222445987868126
2008-12-17,0.9222797406360088
2008-12-18,0.9223071176021559
2008-12-19,0.9223284511744669
2008-12-22,0.9223450789232096
2008-12-23,0.9223580410038345
2008-12-24,0.9223681468257036
2008-12-25,0.9223760265668336
2008-12-26,0.9223821710603965
2008-12-29,0.9223869627272865
2008-12-30,0.9223906995949432
2008-12-31,0.9223936139660993
2009-01-01,0.9184211121578617
2009-01-02,0.9193057183999765
2009-01-05,0.9199921998221837
2009-01-06,0.9205253738604684
2009-01-07,0.9209397988071939
2009-01-08,0.9212621399023622
2009-01-09,0.9215129996646326
2009-01-12,0.9217083200915224
2009-01-13,0.9218604543633383
2009-01-14,0.9219789866702578
2009-01-15,0.9220713607263341
2009-01-16,0.9221433628452477
2009-01-19,0.9221994941575783
2009-01-20,0.9222432580527553
2009-01-21,0.9222773825815914
2009-01-22,0.9223039928129722
2009-01-23,0.9223247445826801
2009-01-26,0.9223409283935636
2009-01-27,0.922353550197657
2009-01-28,0.9223633942470467
2009-01-29,0.9223710720202335
2009-01-30,0.9223770603252542
2009-02-02,0.9223817309838482
2009-02-03,0.8915128271781374
2009-02-04,0.8981261145659577
2009-02-05,0.903363962200398
2009-02-06,0.9074921674829943
2009-02-09,0.9107357343310456
2009-02-10,0.913279009534777
2009-02-11,0.9152703877963998
2009-02-12,0.9168280918275101
2009-02-13,0.9180457000375842
2009-02-16,0.9189969716493903
2009-02-17,0.9197398782407501
2009-02-18,0.92031989228643
2009-02-19,0.9207726314247684
2009-02-20,0.9211259654396954
2009-02-23,0.9214016850642003
2009-02-24,0.9216168183029022
2009-02-25,0.9217846657246481
2009-02-26,0.9219156130342356
2009-02-27,0.9220177678698311
2009-03-02,0.9220974582888862
2009-03-03,0.9216038753058555
2009-03-04,0.9217743289064937
2009-03-05,0.921907209053061
2009-03-06,0.9220108093035714
2009-03-09,0.922091588666047
2009-03-10,0.922154578697676
2009-03-11,0.9222036998889775
2009-03-12,0.9222420076252763
2009-03-13,0.9222718834853765
2009-03-16,0.922295184094334
2009-03-17,0.9223133569979314
2009-03-18,0.9223275308990053
2009-03-19,0.922338585950551
2009-03-20,0.9223472085276458
2009-03-23,0.9223539339144701
2009-03-24,0.9223591795785758
2009-03-25,0.9223632711115353
2009-03-26,0.9223664624545026
2009-03-27,0.9223689516691589
2009-03-30,0.922370893236006
2009-03-31,0.9223724076451612
2009-04-01,0.5184758503659102
2009-04-02,0.24120276445052058
2009-04-03,0.02076608030093717
2009-04-06,-0.15431023750880915
2009-04-07,-0.29309299771738717
2009-04-08,-0.4028590725720457
2009-04-09,-0.4894816191585517
2009-04-10,-0.5577003700948713
2009-04-13,-0.6113291264476644
2009-04-14,-0.6534241662159287
2009-04-15,-0.6864242799579143
2009-04-16,-0.7122677768841225
2009-04-17,-0.732489788087582
2009-04-20,-0.7483025070092872
2009-04-21,-0.760660758348001
2009-04-22,-0.7703151244507643
2009-04-23,-0.7778546734316423
2009-04-24,-0.7837411124199192
2009-04-27,-0.7883359490313943
2009-04-28,-0.7919220044443804
2009-04-29,-0.794720397236954
2009-04-30,-0.7969039168865014
2009-05-01,-0.7959674588246145
2009-05-04,-0.7974796329045627
2009-05-05,-0.7988121072720556
2009-05-06,-0.7999489278907762
2009-05-07,-0.8008972012074916
2009-05-08,-0.8016754233384716
2009-05-11,-0.8023064557384857
2009-05-12,-0.8028135456704459
2009-05-13,-0.8032182637235015
2009-05-14,-0.803539597631764
2009-05-15,-0.8037937086418399
2009-05-18,-0.8039940414782066
2009-05-19,-0.8041516017519909
2009-05-20,-0.8042752934443972
2009-05-21,-0.8043722580374286
2009-05-22,-0.8044481862873345
2009-05-25,-0.8045075906774788
2009-05-26,-0.804554035990661
2009-05-27,-0.8045903302634413
2009-05-28,-0.8046186805464026
2009-05-29,-0.804640818571574
2009-06-01,-0.8046581013259086
2009-06-02,-0.8043944912231545
2009-06-03,-0.8044654628893695
2009-06-04,-0.8045210229377491
2009-06-05,-0.8045644825038499
2009-06-08,-0.8045984555068716
2009-06-09,-0.8046249997371806
2009-06-10,-0.8046457317576491
2009-06-11,-0.8046619194600151
2009-06-12,-0.8046745560345094
2009-06-15,-0.804684418742235
2009-06-16,-0.8046921154102907
