date,ITA_external_fx_f1,ITA_external_fx_f2
2001-05-14,2.131463819386852,2.8277173289031987
2001-05-15,2.131463819386852,2.8277173289031987
2001-05-16,2.131463819386852,2.8277173289031987
2001-05-17,2.131463819386852,2.8277173289031987
2001-05-18,2.131463819386852,2.8277173289031987
2001-05-21,2.131463819386852,2.8277173289031987
2001-05-22,2.131463819386852,2.8277173289031987
2001-05-23,2.131463819386852,2.8277173289031987
2001-05-24,2.131463819386852,2.8277173289031987
2001-05-25,2.131463819386852,2.8277173289031987
2001-05-28,2.131463819386852,2.8277173289031987
2001-05-29,2.131463819386852,2.8277173289031987
2001-05-30,2.131463819386852,2.8277173289031987
2001-05-31,2.131463819386852,2.8277173289031987
2001-06-01,2.2267108218525333,3.482554580623733
2001-06-04,2.2267108218525333,3.482554580654453
2001-06-05,2.2267108218525333,3.482554580654453
2001-06-06,2.2267108218525333,3.482554580654453
2001-06-07,2.2267108218525333,3.482554580654453
2001-06-08,2.2267108218525333,3.482554580654453
2001-06-11,2.2267108218525333,3.482554580654453
2001-06-12,2.2267108218525333,3.482554580654453
2001-06-13,2.2267108218525333,3.482554580654453
2001-06-14,2.2267108218525333,3.482554580654453
2001-06-15,2.2267108218525333,3.482554580654453
2001-06-18,2.2267108218525333,3.482554580654453
2001-06-19,2.2267108218525333,3.482554580654453
2001-06-20,2.2267108218525333,3.482554580654453
2001-06-21,2.2267108218525333,3.482554580654453
2001-06-22,2.2267108218525333,3.482554580654453
2001-06-25,2.2267108218525333,3.482554580654453
2001-06-26,2.2267108218525333,3.482554580654453
2001-06-27,2.2267108218525333,3.482554580654453
2001-06-28,2.2267108218525333,3.482554580654453
2001-06-29,2.2267108218525333,3.482554580654453
2001-07-02,2.2267108218525333,3.482554580654453
2001-07-03,2.1729880128190273,3.3253433075915577
2001-07-04,2.1729880128190273,3.325343307583225
2001-07-05,2.1729880128190273,3.325343307583225
2001-07-06,2.1729880128190273,3.325343307583225
2001-07-09,2.1729880128190273,3.325343307583225
2001-07-10,2.1729880128190273,3.325343307583225
2001-07-11,2.1729880128190273,3.325343307583225
2001-07-12,2.1729880128190273,3.325343307583225
2001-07-13,2.1729880128190273,3.325343307583225
2001-07-16,2.1729880128190273,3.325343307583225
2001-07-17,2.1729880128190273,3.325343307583225
2001-07-18,2.1729880128190273,3.325343307583225
2001-07-19,2.1729880128190273,3.325343307583225
2001-07-20,2.1729880128190273,3.325343307583225
2001-07-23,2.1729880128190273,3.325343307583225
2001-07-24,2.1729880128190273,3.325343307583225
2001-07-25,2.1729880128190273,3.325343307583225
2001-07-26,2.1729880128190273,3.325343307583225
2001-07-27,2.1729880128190273,3.325343307583225
2001-07-30,2.1729880128190273,3.325343307583225
2001-07-31,2.1729880128190273,3.325343307583225
2001-08-01,2.0748321132455962,2.9633969197976224
2001-08-02,2.0748321132455962,2.9633969197777366
2001-08-03,2.0748321132455962,2.9633969197777366
2001-08-06,2.0748321132455962,2.9633969197777366
2001-08-07,2.0748321132455962,2.9633969197777366
2001-08-08,2.0748321132455962,2.9633969197777366
2001-08-09,2.0748321132455962,2.9633969197777366
2001-08-10,2.0748321132455962,2.9633969197777366
2001-08-13,2.0748321132455962,2.9633969197777366
2001-08-14,2.0748321132455962,2.9633969197777366
2001-08-15,2.0748321132455962,2.9633969197777366
2001-08-16,2.0748321132455962,2.9633969197777366
2001-08-17,2.0748321132455962,2.9633969197777366
2001-08-20,2.0748321132455962,2.9633969197777366
2001-08-21,2.0748321132455962,2.9633969197777366
2001-08-22,2.0748321132455962,2.9633969197777366
2001-08-23,2.0748321132455962,2.9633969197777366
2001-08-24,2.0748321132455962,2.9633969197777366
2001-08-27,2.0748321132455962,2.9633969197777366
2001-08-28,2.0748321132455962,2.9633969197777366
2001-08-29,2.0748321132455962,2.9633969197777366
2001-08-30,2.0748321132455962,2.9633969197777366
