date,ITA_external_fx_f1__ITA_external_fx_f2
2005-01-27,0.7968370949282508
2005-01-28,0.7967994719814051
2005-01-31,0.7967654568447505
2005-02-01,0.7911917304709192
2005-02-02,0.7916889575973453
2005-02-03,0.7921393083415916
2005-02-04,0.7925471373700672
2005-02-07,0.7929164076607096
2005-02-08,0.7932507230754607
2005-02-09,0.7935533588101986
2005-02-10,0.7938272897158639
2005-02-11,0.794075216531375
2005-02-14,0.794299590100387
2005-02-15,0.794502633664374
2005-02-16,0.7946863633368655
2005-02-17,0.7948526068701589
2005-02-18,0.7950030208281147
2005-02-21,0.7951391062779254
2005-02-22,0.7952622231109642
2005-02-23,0.7953736030986016
2005-02-24,0.7954743617837792
2005-02-25,0.7955655093034711
2005-02-28,0.7956479602312497
2005-03-01,0.7965496621535377
2005-03-02,0.7965364446851118
2005-03-03,0.7965249016895526
2005-03-04,0.7965147994904932
2005-03-07,0.7965059398417266
2005-03-08,0.7964981542357181
2005-03-09,0.7964912991555827
2005-03-10,0.7964852521127771
2005-03-11,0.7964799083388083
2005-03-14,0.7964751780211786
2005-03-15,0.796470983992172
2005-03-16,0.7964672597944414
2005-03-17,0.7964639480601862
2005-03-18,0.7964609991514034
2005-03-21,0.7964583700175857
2005-03-22,0.7964560232346476
2005-03-23,0.7964539261950028
2005-03-24,0.7964520504238236
2005-03-25,0.7964503710007403
2005-03-28,0.7964488660697552
2005-03-29,0.7964475164230534
2005-03-30,0.7964463051468016
2005-03-31,0.79644521731903
2005-04-01,0.7948954898027125
2005-04-04,0.7950412314581541
2005-04-05,0.7951732009463964
2005-04-06,0.7952926846275041
2005-04-07,0.7954008515764366
2005-04-08,0.7954987637190772
2005-04-11,0.7955873852052215
2005-04-12,0.7956675910513408
2005-04-13,0.7957401750908452
2005-04-14,0.7958058572723121
2005-04-15,0.7958652903473217
2005-04-18,0.7959190659896009
2005-04-19,0.7959677203864141
2005-04-20,0.7960117393418176
2005-04-21,0.7960515629296846
2005-04-22,0.7960875897324606
2005-04-25,0.7961201806995105
2005-04-26,0.7961496626567832
2005-04-27,0.7961763314973478
2005-04-28,0.7962004550802549
2005-04-29,0.7962222758631209
2005-05-02,0.7962420132918668
2005-05-03,0.793934394941333
2005-05-04,0.7941684687254525
2005-05-05,0.7943807776276319
2005-05-06,0.7945732874969981
2005-05-09,0.7947477979158729
2005-05-10,0.7949059539617375
2005-05-11,0.7950492576465346
2005-05-12,0.7951790789049035
2005-05-13,0.7952966660478876
2005-05-16,0.7954031556322861
2005-05-17,0.7954995817208446
2005-05-18,0.7955868845269056
2005-05-19,0.7956659184505187
2005-05-20,0.795737459522499
2005-05-23,0.7958022122794767
2005-05-24,0.7958608160972707
2005-05-25,0.7959138510125183
2005-05-26,0.7959618430638273
2005-05-27,0.7960052691840863
2005-05-30,0.796044561675266
2005-05-31,0.7960801122962451
2005-06-01,0.787010957123066
2005-06-02,0.787906586234778
2005-06-03,0.7887158681342857
2005-06-06,0.789447179062146
2005-06-07,0.7901080748132201
2005-06-08,0.7907053721121788
2005-06-09,0.7912452218553351
2005-06-10,0.7917331750073766
2005-06-13,0.7921742418806684
2005-06-14,0.7925729454616285
2005-06-15,0.7929333693870254
2005-06-16,0.7932592011145898
2005-06-17,0.7935537707780445
2005-06-20,0.7938200861668456
2005-06-21,0.7940608642256437
2005-06-22,0.7942785594275757
2005-06-23,0.7944753893386773
2005-06-24,0.7946533576577068
2005-06-27,0.7948142749860928
2005-06-28,0.7949597775562942
2005-06-29,0.7950913441232308
2005-06-30,0.7952103112023297
2005-07-01,0.7919310591045917
2005-07-04,0.7923425267156083
2005-07-05,0.7927152629624766
2005-07-06,0.7930528536836071
2005-07-07,0.7933585647642721
2005-07-08,0.7936353681610988
2005-07-11,0.7938859663769641
2005-07-12,0.7941128153340442
2005-07-13,0.7943181456425716
2005-07-14,0.7945039822973151
2005-07-15,0.794672162857034
2005-07-18,0.7948243541772358
2005-07-19,0.7949620677756289
2005-07-20,0.7950866739143879
2005-07-21,0.7951994144849495
2005-07-22,0.7953014147804203
2005-07-25,0.7953936942385118
2005-07-26,0.7954771762347034
2005-07-27,0.7955526970014408
2005-07-28,0.7956210137449118
2005-07-29,0.7956828120264476
2005-08-01,0.7957387124710941
2005-08-02,0.7951364389068792
2005-08-03,0.7952450197991915
2005-08-04,0.7953433054449794
2005-08-05,0.7954322640645269
2005-08-08,0.7955127743059592
2005-08-09,0.7955856332498359
2005-08-10,0.7956515637533674
2005-08-11,0.7957112211775139
2005-08-12,0.7957651995399082
2005-08-15,0.7958140371355065
2005-08-16,0.795858221665345
2005-08-17,0.7958981949119073
2005-08-18,0.7959343569975484
2005-08-19,0.7959670702602278
2005-08-22,0.7959966627785916
2005-08-23,0.7960234315762256
2005-08-24,0.7960476455327492
2005-08-25,0.7960695480273328
2005-08-26,0.7960893593382252
2005-08-29,0.7961072788200054
2005-08-30,0.7961234868784837
2005-08-31,0.796138146761527
2005-09-01,0.7975345110561143
2005-09-02,0.7974057376140549
2005-09-05,0.7972919473707782
2005-09-06,0.7971912472625202
2005-09-07,0.7971020026354129
2005-09-08,0.7970228000328351
2005-09-09,0.7969524154308807
2005-09-12,0.7968897871492004
2005-09-13,0.7968339927627435
2005-09-14,0.7967842294292126
2005-09-15,0.796739797127042
2005-09-16,0.796700084369626
2005-09-19,0.7966645560238439
2005-09-20,0.7966327429153109
2005-09-21,0.7966042329498995
2005-09-22,0.7965786635217147
2005-09-23,0.7965557150125917
2005-09-26,0.7965351052179712
2005-09-27,0.7965165845594375
2005-09-28,0.7964999319657625
2005-09-29,0.796484951322603
2005-09-30,0.7964714684064712
2005-10-03,0.7889042547565317
2005-10-04,0.7896031954868946
2005-10-05,0.7902350811416952
2005-10-06,0.790806359743625
2005-10-07,0.7913228571447256
2005-10-10,0.7917898372858743
2005-10-11,0.7922120566241415
2005-10-12,0.7925938132785705
2005-10-13,0.7929389913995721
2005-10-14,0.7932511012227679
2005-10-17,0.7935333152261067
2005-10-18,0.7937885007699164
2005-10-19,0.7940192495633837
2005-10-20,0.7942279042678128
2005-10-21,0.7944165825168267
2005-10-24,0.7945871986062368
2005-10-25,0.7947414830814846
2005-10-26,0.7948810004281134
2005-10-27,0.7950071650504793
2005-10-28,0.7951212557056467
2005-10-31,0.7952244285429635
2005-11-01,0.7954877272055014
2005-11-02,0.7955576787247115
2005-11-03,0.7956212635390376
2005-11-04,0.7956790319424979
2005-11-07,0.7957314922022884
2005-11-08,0.7957791126654645
2005-11-09,0.7958223240078001
2005-11-10,0.7958615215498613
2005-11-11,0.7958970675833409
2005-11-14,0.7959292936651148
2005-11-15,0.7959585028479653
2005-11-16,0.7959849718259671
2005-11-17,0.7960089529796588
2005-11-18,0.7960306763116721
2005-11-21,0.7960503512677697
2005-11-22,0.7960681684415248
2005-11-23,0.7960843011633215
2005-11-24,0.7960989069761792
2005-11-25,0.7961121290022064
2005-11-28,0.796124097204392
2005-11-29,0.7961349295490262
2005-11-30,0.796144733074397
2005-12-01,0.7934999019231826
2005-12-02,0.7937549316085335
2005-12-05,0.7939852926107168
2005-12-06,0.7941933951033047
2005-12-07,0.7943814094221385
2005-12-08,0.7945512907181996
2005-12-09,0.7947048009365177
2005-12-12,0.7948435284353306
2005-12-13,0.7949689055188484
2005-12-14,0.7950822241219792
2005-12-15,0.7951846498553563
2005-12-16,0.7952772345932281
2005-12-19,0.7953609277645456
2005-12-20,0.7954365864883646
2005-12-21,0.795504984678031
2005-12-22,0.7955668212241381
2005-12-23,0.7956227273536356
2005-12-26,0.7956732732514445
2005-12-27,0.7957189740212841
2005-12-28,0.7957602950539515
2005-12-29,0.7957976568638312
2005-12-30,0.7958314394478568
2006-01-02,0.7958619862153378
2006-01-03,0.7957009482912607
2006-01-04,0.795741698507211
2006-01-05,0.7957786507593921
2006-01-06,0.7958121501253507
2006-01-09,0.7958425120038698
2006-01-10,0.795870024343317
2006-01-11,0.7958949497692445
2006-01-12,0.7959175276000716
2006-01-13,0.7959379757446322
2006-01-16,0.7959564924791159
2006-01-17,0.7959732581037213
2006-01-18,0.7959884364813814
2006-01-19,0.7960021764623959
2006-01-20,0.7960146131998056
2006-01-23,0.7960258693610008
2006-01-24,0.7960360562414506
2006-01-25,0.7960452747866134
2006-01-26,0.7960536165281182
2006-01-27,0.7960611644402195
2006-01-30,0.7960679937223517
2006-01-31,0.7960741725133924
2006-02-01,0.796091571635435
2006-02-02,0.79603441321537
2006-02-03,0.7959960060188851
2006-02-06,0.7959724414680662
2006-02-07,0.7959604980429202
2006-02-08,0.7959575350589831
2006-02-09,0.7959614003395857
2006-02-10,0.7959703505272605
2006-02-13,0.79598298274477
2006-02-14,0.7959981763350364
2006-02-15,0.7960150434650051
2006-02-16,0.796032887458506
2006-02-17,0.7960511678174428
2006-02-20,0.7960694709914927
2006-02-21,0.7960874860583202
2006-02-22,0.7961049845751453
2006-02-23,0.7961218039557334
2006-02-24,0.7961378338128969
2006-02-27,0.7961530047846268
2006-02-28,0.7961672794317227
2006-03-01,0.787503825972327
2006-03-02,0.7883306354434154
2006-03-03,0.7890781619969461
2006-03-06,0.7897540260959759
2006-03-07,0.7903651124847445
2006-03-08,0.7909176418050348
2006-03-09,0.7914172351373879
2006-03-10,0.7918689721838182
2006-03-13,0.7922774437335063
2006-03-14,0.792646798985712
2006-03-15,0.7929807882443296
2006-03-16,0.7932828014452831
2006-03-17,0.793555902930506
2006-03-20,0.7938028628399548
2006-03-21,0.7940261854553117
2006-03-22,0.7942281347952874
2006-03-23,0.7944107577322219
2006-03-24,0.7945759048726532
2006-03-27,0.7947252494202909
2006-03-28,0.7948603042181116
2006-03-29,0.7949824371467886
2006-03-30,0.7950928850391703
2006-03-31,0.7951927662547811
2006-04-03,0.7914933116990849
2006-04-04,0.7918383464091588
2006-04-05,0.7921701795371962
2006-04-06,0.7924868574743978
2006-04-07,0.7927871067264036
2006-04-10,0.7930702003858301
2006-04-11,0.7933358451064602
2006-04-12,0.7935840862034201
2006-04-13,0.7938152286169263
2006-04-14,0.7940297716307246
2006-04-17,0.7942283554139946
2006-04-18,0.794411717644529
2006-04-19,0.7945806586617746
2006-04-20,0.7947360137837947
2006-04-21,0.7948786315975387
2006-04-24,0.7950093571939676
2006-04-25,0.7951290194669166
2006-04-26,0.7952384217264794
2006-04-27,0.7953383349943388
2006-04-28,0.795429493450468
2006-05-01,0.7955125915890516
2006-05-02,0.7950130514120738
2006-05-03,0.7950286773436988
2006-05-04,0.7950622435619177
2006-05-05,0.7951089761495644
2006-05-08,0.7951650022241429
2006-05-09,0.7952272082252516
2006-05-10,0.7952931164044517
2006-05-11,0.7953607780211124
2006-05-12,0.7954286816548444
2006-05-15,0.7954956750294191
2006-05-16,0.7955608987841031
2006-05-17,0.7956237307089987
2006-05-18,0.7956837390672005
2006-05-19,0.7957406437471882
2006-05-22,0.7957942841154161
2006-05-23,0.7958445925652284
2006-05-24,0.7958915728796926
2006-05-25,0.7959352826398338
2006-05-26,0.7959758190143436
2006-05-29,0.7960133073613401
2006-05-30,0.7960478921569807
2006-05-31,0.7960797298399293
2006-06-01,0.7969575466415888
2006-06-02,0.7968964192404364
2006-06-05,0.7968428218738858
2006-06-06,0.7967957388512137
2006-06-07,0.7967543026233286
2006-06-08,0.796717771033492
2006-06-09,0.7966855081309928
2006-06-12,0.7966569679973664
2006-06-13,0.7966316811152059
2006-06-14,0.7966092428797875
2006-06-15,0.796589303914456
2006-06-16,0.7965715619029785
2006-06-19,0.7965557546968343
2006-06-20,0.7965416544935742
2006-06-21,0.7965290629148041
2006-06-22,0.7965178068398165
2006-06-23,0.79650773487408
2006-06-26,0.7964987143513332
2006-06-27,0.7964906287844672
2006-06-28,0.7964833756941581
2006-06-29,0.7964768647557728
2006-06-30,0.7964710162147491
2006-07-03,0.7964826970014037
2006-07-04,0.7964757853913749
2006-07-05,0.7964696749959174
2006-07-06,0.7964642637754286
2006-07-07,0.7964594640460718
2006-07-10,0.7964552002777416
2006-07-11,0.7964514072515241
2006-07-12,0.7964480285156924
2006-07-13,0.7964450150898138
2006-07-14,0.7964423243752439
2006-07-17,0.7964399192374702
2006-07-18,0.7964377672317179
2006-07-19,0.7964358399481265
2006-07-20,0.7964341124568687
2006-07-21,0.7964325628369183
2006-07-24,0.796431171774954
2006-07-25,0.7964299222231579
2006-07-26,0.7964287991065646
2006-07-27,0.7964277890721826
2006-07-28,0.7964268802733894
2006-07-31,0.7964260621841923
2006-08-01,0.7962272721819297
2006-08-02,0.7962453557297684
2006-08-03,0.7962617230716581
2006-08-04,0.7962765359228724
2006-08-07,0.7962899409740922
2006-08-08,0.7963020712476423
2006-08-09,0.796313047338796
2006-08-10,0.7963229785504192
2006-08-11,0.796331963928946
2006-08-14,0.7963400932093172
2006-08-15,0.796347447676118
2006-08-16,0.7963541009477271
2006-08-17,0.7963601196898568
2006-08-18,0.796365564264438
2006-08-21,0.7963704893193766
2006-08-22,0.7963749443242996
2006-08-23,0.7963789740570231
2006-08-24,0.7963826190450948
2006-08-25,0.7963859159664152
2006-08-28,0.7963888980126153
2006-08-29,0.7963915952185537
2006-08-30,0.796394034761018
2006-08-31,0.7963962412294414
2006-09-01,0.7974726840601127
2006-09-04,0.797372482963457
2006-09-05,0.7972818348249779
2006-09-06,0.7971998315476783
2006-09-07,0.7971256508618777
2006-09-08,0.7970585483066336
2006-09-11,0.7969978499424865
2006-09-12,0.7969429457323486
2006-09-13,0.7968932835320517
2006-09-14,0.7968483636366419
2006-09-15,0.7968077338328364
2006-09-18,0.7967709849121081
2006-09-19,0.796737746602695
2006-09-20,0.7967076838823647
2006-09-21,0.7966804936370617
2006-09-22,0.796655901633614
2006-09-25,0.7966336597774817
2006-09-26,0.7966135436291147
2006-09-27,0.7965953501548664
2006-09-28,0.7965788956905718
2006-09-29,0.7965640140979109
2006-10-02,0.7965505550954691
2006-10-03,0.7947024148446298
2006-10-04,0.7948654439511018
2006-10-05,0.7950129882355584
2006-10-06,0.7951465085789498
2006-10-09,0.7952673299538067
2006-10-10,0.7953766536876014
2006-10-11,0.7954755686981322
2006-10-12,0.7955650617698341
2006-10-13,0.7956460269395627
2006-10-16,0.7957192740586354
2006-10-17,0.7957855365953063
2006-10-18,0.7958454787386743
2006-10-19,0.7958997018615419
2006-10-20,0.7959487503960925
2006-10-23,0.7959931171725838
2006-10-24,0.7960332482676213
2006-10-25,0.7960695474050676
2006-10-26,0.7961023799492646
2006-10-27,0.7961320765270594
2006-10-30,0.7961589363121143
2006-10-31,0.79618323000216
2006-11-01,0.7971214164811142
2006-11-02,0.7970541686201368
2006-11-03,0.7969933367929932
2006-11-06,0.7969383102007587
2006-11-07,0.7968885359436043
2006-11-08,0.7968435135784399
2006-11-09,0.7968027901794981
2006-11-10,0.7967659558570318
2006-11-13,0.7967326396929567
2006-11-14,0.796702506055722
2006-11-15,0.7966752512598871
2006-11-16,0.7966506005388682
2006-11-17,0.796628305302063
2006-11-20,0.7966081406501077
2006-11-21,0.7965899031243441
2006-11-22,0.7965734086687329
2006-11-23,0.7965584907844024
2006-11-24,0.7965449988588335
2006-11-27,0.7965327966533156
2006-11-28,0.7965217609338189
2006-11-29,0.7965117802317914
2006-11-30,0.7965027537226439
2006-12-01,0.7972937522234829
2006-12-04,0.7971837548066212
2006-12-05,0.7970891275787724
2006-12-06,0.7970075800430964
2006-12-07,0.7969371747059195
2006-12-08,0.7968762726814421
2006-12-11,0.7968234873636607
2006-12-12,0.7967776450782333
2006-12-13,0.7967377517428829
2006-12-14,0.7967029646770899
2006-12-15,0.7966725688074379
2006-12-18,0.7966459566123858
2006-12-19,0.7966226112386721
2006-12-20,0.7966020923007646
2006-12-21,0.7965840239449216
2006-12-22,0.7965680848210296
2006-12-25,0.7965539996590045
2006-12-26,0.7965415321929296
2006-12-27,0.7965304792160002
2006-12-28,0.7965206655834677
2006-12-29,0.7965119400098634
2007-01-01,0.7965041715314396
2007-01-02,0.7969533339559277
2007-01-03,0.7969038365485722
2007-01-04,0.796859113077437
2007-01-05,0.7968186998243179
2007-01-08,0.7967821786814225
2007-01-09,0.7967491725700524
2007-01-10,0.7967193413346598
2007-01-11,0.7966923780607371
2007-01-12,0.7966680057708367
2007-01-15,0.796645974458213
2007-01-16,0.796626058422136
2007-01-17,0.7966080538729677
2007-01-18,0.7965917767786407
2007-01-19,0.796577060927318
2007-01-22,0.7965637561837857
2007-01-23,0.7965517269195755
2007-01-24,0.7965408505989793
2007-01-25,0.7965310165050361
2007-01-26,0.7965221245912669
2007-01-29,0.7965140844464375
2007-01-30,0.7965068143609757
2007-01-31,0.7965002404848399
2007-02-01,0.7953108610395939
2007-02-02,0.7954165593935439
2007-02-05,0.7955124707192455
2007-02-06,0.7955994719626388
2007-02-07,0.7956783670819936
2007-02-08,0.7957498920134674
2007-02-09,0.7958147195375259
2007-02-12,0.7958734639848883
2007-02-13,0.7959266857400953
2007-02-14,0.7959748955156936
2007-02-15,0.7960185583813918
2007-02-16,0.7960580975411236
2007-02-19,0.796093897857366
2007-02-20,0.7961263091267674
2007-02-21,0.7961556491145031
2007-02-22,0.7961822063571271
2007-02-23,0.796206242745226
2007-02-26,0.7962279958981097
2007-02-27,0.7962476813432402
2007-02-28,0.796265494513219
2007-03-01,0.7965547041359605
2007-03-02,0.7965415712102311
2007-03-05,0.7965300384382642
2007-03-06,0.796519890642363
2007-03-07,0.7965109444034925
2007-03-08,0.796503043023404
2007-03-09,0.7964960523238046
2007-03-12,0.7964898571401631
2007-03-13,0.7964843583921147
2007-03-14,0.7964794706326623
2007-03-15,0.7964751199951686
2007-03-16,0.7964712424710609
2007-03-19,0.7964677824626722
2007-03-20,0.7964646915651961
2007-03-21,0.7964619275396196
2007-03-22,0.7964594534450178
2007-03-23,0.7964572369040023
2007-03-26,0.796455249479571
2007-03-27,0.7964534661452998
2007-03-28,0.7964518648338728
2007-03-29,0.7964504260514642
2007-03-30,0.7964491325475869
2007-04-02,0.7964479690317402
2007-04-03,0.7973744924952251
2007-04-04,0.797285187754894
2007-04-05,0.7972044202996857
2007-04-06,0.7971313743920027
2007-04-09,0.7970653121492645
2007-04-10,0.7970055661334192
2007-04-11,0.7969515326411232
2007-04-12,0.7969026656294789
2007-04-13,0.7968584712179639
2007-04-16,0.7968185027125344
2007-04-17,0.7967823561027956
2007-04-18,0.7967496659876332
2007-04-19,0.7967201018888168
2007-04-20,0.7966933649158549
2007-04-23,0.7966691847487875
2007-04-24,0.7966473169087447
2007-04-25,0.7966275402889186
2007-04-26,0.7966096549211767
2007-04-27,0.7965934799558898
2007-04-30,0.7965788518346592
2007-05-01,0.7992185521499776
2007-05-02,0.7989542255779776
2007-05-03,0.798715063446962
2007-05-04,0.7984986823530246
2007-05-07,0.798302922025547
2007-05-08,0.7981258250040547
2007-05-09,0.7979656180395558
2007-05-10,0.7978206951033925
2007-05-11,0.7976896018872133
2007-05-14,0.7975710216805835
2007-05-15,0.7974637625171959
2007-05-16,0.7973667454860808
2007-05-17,0.797278994110223
2007-05-18,0.7971996247013026
2007-05-21,0.7971278376056556
2007-05-22,0.7970629092628169
2007-05-23,0.79700418500412
2007-05-24,0.7969510725246371
2007-05-25,0.7969030359672505
2007-05-28,0.7968595905628372
2007-05-29,0.7968202977753529
2007-05-30,0.796784760905103
2007-05-31,0.7967526211076118
2007-06-01,0.7954963510048565
2007-06-04,0.7955866874468253
2007-06-05,0.795668470272441
2007-06-06,0.7957425017186219
2007-06-07,0.7958095102197432
2007-06-08,0.795870156922731
2007-06-11,0.7959250416809752
2007-06-12,0.7959747085575204
2007-06-13,0.7960196508688742
2007-06-14,0.7960603158007524
2007-06-15,0.7960971086265062
2007-06-18,0.7961303965579631
2007-06-19,0.7961605122571461
2007-06-20,0.7961877570358649
2007-06-21,0.7962124037686221
2007-06-22,0.7962346995426685
2007-06-25,0.796254868067427
2007-06-26,0.7962731118639359
2007-06-27,0.7962896142534135
2007-06-28,0.7963045411625891
2007-06-29,0.7963180427620435
2007-07-02,0.7963302549524857
2007-07-03,0.7969367750417471
2007-07-04,0.7968897578524193
2007-07-05,0.796847279267623
2007-07-06,0.7968088976570228
2007-07-09,0.7967742149845474
2007-07-10,0.7967428723972453
2007-07-11,0.796714546278656
2007-07-12,0.7966889447148855
2007-07-13,0.7966658043277591
2007-07-16,0.7966448874348452
2007-07-17,0.7966259795008592
2007-07-18,0.7966088868490946
2007-07-19,0.7965934346051203
2007-07-20,0.7965794648481611
2007-07-23,0.7965668349483245
2007-07-24,0.7965554160702956
2007-07-25,0.7965450918262411
2007-07-26,0.7965357570625607
2007-07-27,0.7965273167667879
2007-07-30,0.7965196850824021
2007-07-31,0.7965127844206356
2007-08-01,0.796428100535187
2007-08-02,0.7964298929319021
2007-08-03,0.79643152423741
2007-08-06,0.7964330079773081
2007-08-07,0.7964343567260738
2007-08-08,0.7964355821356813
2007-08-09,0.7964366949728372
2007-08-10,0.7964377051619344
2007-08-13,0.7964386218314928
2007-08-14,0.7964394533623691
2007-08-15,0.7964402074364345
2007-08-16,0.7964408910847537
2007-08-17,0.796441510734556
2007-08-20,0.7964420722544924
2007-08-21,0.7964425809978422
2007-08-22,0.796443041843443
2007-08-23,0.7964434592342332
2007-08-24,0.7964438372133471
2007-08-27,0.7964441794577811
2007-08-28,0.7964444893096698
2007-08-29,0.7964447698052518
2007-08-30,0.7964450237016241
2007-08-31,0.7964452535013921
2007-09-03,0.7955049351834933
2007-09-04,0.7955944102940942
2007-09-05,0.7956754081467379
2007-09-06,0.7957487247301083
2007-09-07,0.7958150826467686
2007-09-10,0.7958751376185426
2007-09-11,0.7959294844669134
2007-09-12,0.7959786625999389
2007-09-13,0.7960231610378625
2007-09-14,0.7960634230094579
2007-09-17,0.7960998501504161
2007-09-18,0.7961328063339691
2007-09-19,0.7961626211625624
2007-09-20,0.7961895931478499
2007-09-21,0.7962139926046514
2007-09-24,0.7962360642828517
2007-09-25,0.7962560297595577
2007-09-26,0.7962740896122267
2007-09-27,0.7962904253918925
2007-09-28,0.7963052014141481
2007-10-01,0.7963185663841101
2007-10-02,0.7972026036564387
2007-10-03,0.7971081155771255
2007-10-04,0.7970266348291634
2007-10-05,0.7969562380391895
2007-10-08,0.7968952986398498
2007-10-09,0.7968424405930885
2007-10-10,0.7967964991569176
2007-10-11,0.7967564876956704
2007-10-12,0.7967215696546892
2007-10-15,0.7966910349325753
2007-10-16,0.7966642799863446
2007-10-17,0.7966407910966746
2007-10-18,0.7966201303020172
2007-10-19,0.7966019235821438
2007-10-22,0.7965858509343474
2007-10-23,0.796571638039825
2007-10-24,0.7965590492645372
2007-10-25,0.7965478817789244
2007-10-26,0.7965379606150482
2007-10-29,0.7965291345087855
2007-10-30,0.7965212723992885
2007-10-31,0.7965142604786996
2007-11-01,0.7976780332982742
2007-11-02,0.7975602994254061
2007-11-05,0.7974539584493643
2007-11-06,0.7973578974878275
2007-11-07,0.7972711140906503
2007-11-08,0.7971927050120942
2007-11-09,0.7971218561625226
2007-11-12,0.7970578336114714
2007-11-13,0.7969999755280269
2007-11-14,0.7969476849570836
2007-11-15,0.7969004233413538
2007-11-16,0.7968577047090492
2007-11-19,0.7968190904561082
2007-11-20,0.7967841846597504
2007-11-21,0.7967526298671911
2007-11-22,0.7967241033095414
2007-11-23,0.7966983134964362
2007-11-26,0.796674997151804
2007-11-27,0.7966539164554904
2007-11-28,0.7966348565592771
2007-11-29,0.7966176233492139
2007-11-30,0.7966020414291745
2007-12-03,0.7959980132161725
2007-12-04,0.7960401475755167
2007-12-05,0.7960785083191387
2007-12-06,0.7961134096115713
2007-12-07,0.7961451441119768
2007-12-10,0.7961739834677126
2007-12-11,0.7962001790474348
2007-12-12,0.7962239628380627
2007-12-13,0.796245548446922
2007-12-14,0.7962651321639242
2007-12-17,0.7962828940494465
2007-12-18,0.7962989990221047
2007-12-19,0.7963135979273908
2007-12-20,0.796326828573457
2007-12-21,0.796338816724495
2007-12-24,0.7963496770454035
2007-12-25,0.7963595139939369
2007-12-26,0.7963684226584451
2007-12-27,0.7963764895407586
2007-12-28,0.7963837932848514
2007-12-31,0.7963904053526962
2008-01-01,0.7949797010047047
2008-01-02,0.7951206575960627
2008-01-03,0.7952480596100218
2008-01-04,0.7953632167917056
2008-01-07,0.7954673111901608
2008-01-08,0.7955614098119622
2008-01-09,0.7956464759850368
2008-01-10,0.7957233795703382
2008-01-11,0.795792906143334
2008-01-14,0.7958557652534736
2008-01-15,0.795912597857758
2008-01-16,0.7959639830138912
2008-01-17,0.796010443909163
2008-01-18,0.7960524532929656
2008-01-21,0.796090438373559
2008-01-22,0.7961247852332614
2008-01-23,0.7961558428105264
2008-01-24,0.7961839264922981
2008-01-25,0.796209321355528
2008-01-28,0.7962322850927307
2008-01-29,0.7962530506528763
2008-01-30,0.7962718286257262
2008-01-31,0.7962888093948779
2008-02-01,0.7953240633044979
2008-02-04,0.7954305488571113
2008-02-05,0.7955269991664223
2008-02-06,0.7956143464953112
2008-02-07,0.795693439055278
2008-02-08,0.7957650480875043
2008-02-11,0.7958298744482514
2008-02-12,0.7958885547110256
2008-02-13,0.7959416668036307
2008-02-14,0.7959897352019777
2008-02-15,0.7960332357048368
2008-02-18,0.7960725998149032
2008-02-19,0.7961082187519624
2008-02-20,0.7961404471237273
2008-02-21,0.7961696062793202
2008-02-22,0.7961959873694432
2008-02-25,0.7962198541361776
2008-02-26,0.7962414454541276
2008-02-27,0.7962609776433099
2008-02-28,0.7962786465728863
2008-02-29,0.7962946295735119
2008-03-03,0.7951008819797936
2008-03-04,0.7952225431362112
2008-03-05,0.7953337622034085
2008-03-06,0.7954353200595881
2008-03-07,0.795527962691643
2008-03-10,0.7956123972490516
2008-03-11,0.7956892898120534
2008-03-12,0.7957592644636355
2008-03-13,0.7958229033398838
2008-03-14,0.7958807474015885
2008-03-17,0.7959332977248156
2008-03-18,0.7959810171520908
2008-03-19,0.7960243321810153
2008-03-20,0.79606363499522
2008-03-21,0.7960992855649484
2008-03-24,0.796131613762362
2008-03-25,0.7961609214507462
2008-03-26,0.7961874845179261
2008-03-27,0.796211554832921
2008-03-28,0.7962333621116932
2008-03-31,0.79625311568312
2008-04-01,0.794540648015541
2008-04-02,0.7947074172129959
2008-04-03,0.7948608339049353
2008-04-04,0.7950017048086367
2008-04-07,0.7951308444866302
2008-04-08,0.7952490592718797
2008-04-09,0.7953571354854063
2008-04-10,0.795455831041916
2008-04-11,0.7955458697138619
2008-04-14,0.7956279374667128
2008-04-15,0.7957026803939459
2008-04-16,0.7957707038742887
2008-04-17,0.795832572650045
2008-04-18,0.7958888115871481
2008-04-21,0.7959399069276041
2008-04-22,0.7959863078853776
2008-04-23,0.7960284284693092
2008-04-24,0.796066649442814
2008-04-25,0.796101320351078
2008-04-28,0.7961327615632101
2008-04-29,0.7961612662901522
2008-04-30,0.7961871025496994
2008-05-01,0.7971202107822752
2008-05-02,0.797055311832779
2008-05-05,0.7969965785299448
2008-05-06,0.7969434286716528
2008-05-07,0.7968953343828897
2008-05-08,0.7968518171648868
2008-05-09,0.7968124433735705
2008-05-12,0.7967768200942039
2008-05-13,0.7967445913808496
2008-05-14,0.7967154348311176
2008-05-15,0.7966890584685217
2008-05-16,0.7966651979066319
2008-05-19,0.796643613771034
2008-05-20,0.7966240893568552
2008-05-21,0.7966064285013231
2008-05-22,0.7965904536524185
2008-05-23,0.7965760041162023
2008-05-26,0.7965629344668221
2008-05-27,0.7965511131045403
2008-05-28,0.7965404209483529
2008-05-29,0.7965307502509378
2008-05-30,0.7965220035247155
2008-06-02,0.7965140925688072
2008-06-03,0.795047873880798
2008-06-04,0.7951802186764675
2008-06-05,0.7952999076888924
2008-06-06,0.7954081508616143
2008-06-09,0.7955060425474395
2008-06-10,0.7955945725276352
