date,ITA_macro_f1__ITA_macro_f2
2022-03-09,-0.27014544705295507
2022-03-10,-0.271219003723156
2022-03-11,-0.27220777613213526
2022-03-14,-0.27311837998857036
2022-03-15,-0.27395692696931995
2022-03-16,-0.2747290612615748
2022-03-17,-0.27543999374183437
2022-03-18,-0.27609453389914385
2022-03-21,-0.2766971196130202
2022-03-22,-0.27725184489766475
2022-03-23,-0.2777624857237681
2022-03-24,-0.2782325240277349
2022-03-25,-0.27866517001576363
2022-03-28,-0.2790633828671057
2022-03-29,-0.2794298899371863
2022-03-30,-0.2797672045572486
2022-03-31,-0.28007764252289635
2022-04-01,-0.23632286095141272
2022-04-04,-0.16056311604532084
2022-04-05,-0.09087459002127357
2022-04-06,-0.026769976294085666
2022-04-07,0.032198798870771775
2022-04-08,0.08644375331534196
2022-04-11,0.13634376593361555
2022-04-12,0.18224725522414023
2022-04-13,0.22447463930648476
2022-04-14,0.2633205955459117
2022-04-15,0.29905613637560535
2022-04-18,0.3319305164914945
2022-04-19,0.36217298530726477
2022-04-20,0.3899943973842276
2022-04-21,0.4155886924813347
2022-04-22,0.43913425589496025
2022-04-25,0.4607951688673464
2022-04-26,0.4807223580289405
2022-04-27,0.4990546520961565
2022-04-28,0.5159197533660282
2022-04-29,0.5314351309270237
2022-05-02,0.5457088419358115
2022-05-03,0.41423442288634094
2022-05-04,0.3607232296802767
2022-05-05,0.3111868529286853
2022-05-06,0.2653509097715483
2022-05-09,0.22295697514303636
2022-05-10,0.18376208316521303
2022-05-11,0.14753817693494714
2022-05-12,0.11407151959395286
2022-05-13,0.08316207814127319
2022-05-16,0.0546228900344222
2022-05-17,0.02827942127037259
2022-05-18,0.003968923363089038
2022-05-19,-0.018460204544889593
2022-05-20,-0.039149043274785585
2022-05-23,-0.05822876671412196
2022-05-24,-0.0758212370973567
2022-05-25,-0.09203957989068945
2022-05-26,-0.10698873636721734
2022-05-27,-0.12076599252730263
2022-05-30,-0.13346148350375556
2022-05-31,-0.14515867300007018
2022-06-01,-0.1567912951608071
2022-06-02,-0.16664784826157897
2022-06-03,-0.17572766298058995
2022-06-06,-0.1840910930587766
2022-06-07,-0.19179393270581147
2022-06-08,-0.19888774126879274
2022-06-09,-0.2054201478276415
2022-06-10,-0.2114351364729885
2022-06-13,-0.2169733130798545
2022-06-14,-0.22207215442847103
2022-06-15,-0.2267662405447344
2022-06-16,-0.23108747114009837
2022-06-17,-0.23506526702683034
2022-06-20,-0.23872675737174498
2022-06-21,-0.24209695363172012
2022-06-22,-0.24519891098911295
2022-06-23,-0.24805387807600818
2022-06-24,-0.25068143574417967
2022-06-27,-0.2530996256036869
2022-06-28,-0.2553250690179233
2022-06-29,-0.25737307720733876
2022-06-30,-0.25925775307845356
2022-07-01,-0.31033499732137126
2022-07-04,-0.3082140378841367
2022-07-05,-0.30626111750588714
2022-07-06,-0.30446398999883056
2022-07-07,-0.3028110970773232
2022-07-08,-0.3012915634723886
2022-07-11,-0.2998951864035024
2022-07-12,-0.29861242013318656
2022-07-13,-0.2974343563552182
2022-07-14,-0.296352701170909
2022-07-15,-0.2953597493875108
2022-07-18,-0.2944483568327717
2022-07-19,-0.29361191132473735
2022-07-20,-0.29284430287073404
2022-07-21,-0.29213989359838877
2022-07-22,-0.29149348784831597
2022-07-25,-0.2909003027858366
2022-07-26,-0.2903559398202213
2022-07-27,-0.28985635705621665
2022-07-28,-0.2893978429451687
2022-07-29,-0.28897699125250437
2022-08-01,-0.2885906774148652
2022-08-02,-0.29906707461332843
2022-08-03,-0.2979165957874295
2022-08-04,-0.29685411561490227
2022-08-05,-0.29587317976971533
2022-08-08,-0.2949677676275684
2022-08-09,-0.29413226876563914
2022-08-10,-0.2933614599221396
2022-08-11,-0.2926504825401386
2022-08-12,-0.29199482099461543
2022-08-15,-0.29139028158039676
2022-08-16,-0.29083297231949146
2022-08-17,-0.290319283629376
2022-08-18,-0.2898458698789521
2022-08-19,-0.28940963184609075
2022-08-22,-0.28900770007977394
2022-08-23,-0.2886374191606848
2022-08-24,-0.2882963328465329
2022-08-25,-0.28798217008225674
2022-08-26,-0.28769283185037486
2022-08-29,-0.28742637883298416
2022-08-30,-0.28718101985410616
2022-08-31,-0.2869551010691078
2022-09-01,-0.2846568788074634
2022-09-02,-0.2846298319955518
2022-09-05,-0.2846049818871733
2022-09-06,-0.2845821478009496
2022-09-07,-0.2845611642440626
2022-09-08,-0.28454187958987404
2022-09-09,-0.2845241548767282
2022-09-12,-0.28450786271602213
2022-09-13,-0.28449288629897873
2022-09-14,-0.2844791184926483
2022-09-15,-0.284466461016621
2022-09-16,-0.2844548236928057
2022-09-19,-0.2844441237614014
2022-09-20,-0.2844342852568757
2022-09-21,-0.2844252384383894
2022-09-22,-0.28441691926964996
2022-09-23,-0.284409268943679
2022-09-26,-0.2844022334484131
2022-09-27,-0.28439576316946047
2022-09-28,-0.28438981252668194
2022-09-29,-0.28438433964159004
2022-09-30,-0.2843793060328401
2022-10-03,-0.29349393687086034
2022-10-04,-0.2927735123295009
2022-10-05,-0.292109502947111
2022-10-06,-0.29149757725405817
2022-10-07,-0.2909337235575823
2022-10-10,-0.29041422821700813
2022-10-11,-0.28993565511650515
2022-10-12,-0.28949482631249257
2022-10-13,-0.28908880382475793
2022-10-14,-0.2887148725349536
2022-10-17,-0.28837052415200815
2022-10-18,-0.28805344220098594
2022-10-19,-0.28776148798988666
2022-10-20,-0.2874926875076595
2022-10-21,-0.28724521920617874
2022-10-24,-0.28701740261898495
2022-10-25,-0.2868076877701159
2022-10-26,-0.2866146453272622
2022-10-27,-0.286436957454688
2022-10-28,-0.28627340932279755
2022-10-31,-0.2861228812328448
