date,ESP_macro_f1__ESP_macro_f2
2023-08-08,-0.249251276130167
2023-08-09,-0.24919568243698842
2023-08-10,-0.24914452887737037
2023-08-11,-0.24909746137011204
2023-08-14,-0.2490541539873077
2023-08-15,-0.24901430672862368
2023-08-16,-0.2489776434695697
2023-08-17,-0.24894391007046743
2023-08-18,-0.2489128726337858
2023-08-21,-0.24888431589842078
2023-08-22,-0.24885804176034007
2023-08-23,-0.24883386790980588
2023-08-24,-0.24881162657611877
2023-08-25,-0.24879116337151141
2023-08-28,-0.24877233622645606
2023-08-29,-0.24875501440923437
2023-08-30,-0.24873907762317257
2023-08-31,-0.2487244151754423
2023-09-01,-0.2501323367511087
2023-09-04,-0.2500055075223551
2023-09-05,-0.2498896909336254
2023-09-06,-0.24978312038471423
2023-09-07,-0.24968505368135704
2023-09-08,-0.24959481381366116
2023-09-11,-0.24951177746770964
2023-09-12,-0.24943537076171474
2023-09-13,-0.2493650653572581
2023-09-14,-0.24930037487189594
2023-09-15,-0.24924085157021492
2023-09-18,-0.24918608331235834
2023-09-19,-0.24913569074052433
2023-09-20,-0.2490893246853336
2023-09-21,-0.24904666377527088
2023-09-22,-0.2490074122336241
2023-09-25,-0.24897129784849617
2023-09-26,-0.2489380701025241
2023-09-27,-0.24890749844994203
2023-09-28,-0.24887937072954666
2023-09-29,-0.24885349170298918
2023-10-02,-0.24882968170861697
2023-10-03,-0.24970432955958544
2023-10-04,-0.24960969907276767
2023-10-05,-0.24952535061576514
2023-10-06,-0.24944776076686764
2023-10-09,-0.24937637060880846
2023-10-10,-0.24931068519247868
2023-10-11,-0.24925024912757632
2023-10-12,-0.24919464330486196
2023-10-13,-0.24914348201568304
2023-10-16,-0.24909641029945162
2023-10-17,-0.24905310150036558
2023-10-18,-0.24901325501707375
2023-10-19,-0.2489765942302296
2023-10-20,-0.24894286459402862
2023-10-23,-0.24891183187888305
2023-10-24,-0.24888328055337866
2023-10-25,-0.24885701229456753
2023-10-26,-0.24883284461649985
2023-10-27,-0.2488106096076772
2023-10-30,-0.24879015276883537
2023-10-31,-0.24877133194313336
2023-11-01,-0.2488090962398675
2023-11-02,-0.2487891060073086
2023-11-03,-0.24877038515037042
2023-11-06,-0.24875315892436062
2023-11-07,-0.2487373102280198
2023-11-08,-0.24872272896075948
2023-11-09,-0.24870931379999534
2023-11-10,-0.24869697151783382
2023-11-13,-0.24868561633530642
2023-11-14,-0.24867516932788425
2023-11-15,-0.248665557878332
2023-11-16,-0.2486567151731479
2023-11-17,-0.24864857973913126
2023-11-20,-0.2486410950168923
2023-11-21,-0.24863420896836796
2023-11-22,-0.24862787371564143
2023-11-23,-0.24862204520857561
2023-11-24,-0.24861668291896727
2023-11-27,-0.24861174955911128
2023-11-28,-0.24860721082283094
2023-11-29,-0.2486030351471835
2023-11-30,-0.24859919349319579
2023-12-01,-0.2486930261583864
2023-12-04,-0.24868154745560897
2023-12-05,-0.24867140941485313
2023-12-06,-0.2486620853891455
2023-12-07,-0.2486535072296655
2023-12-08,-0.248645615257034
2023-12-11,-0.2486383545862843
2023-12-12,-0.24863167472184972
2023-12-13,-0.24862552920649286
2023-12-14,-0.24861987529843987
2023-12-15,-0.24861467367431442
2023-12-18,-0.24860988815581114
2023-12-19,-0.24860548545821237
2023-12-20,-0.24860143495900486
2023-12-21,-0.2485977084849914
2023-12-22,-0.2485942801164203
2023-12-25,-0.2485911260067723
2023-12-26,-0.2485882242169554
2023-12-27,-0.24858555456275616
2023-12-28,-0.24858309847448717
2023-12-29,-0.2485808388678577
2024-01-01,-0.24857876002516932
2024-01-02,-0.2513928730794248
2024-01-03,-0.251177425558597
2024-01-04,-0.2509687789123628
2024-01-05,-0.2507766463101811
2024-01-08,-0.2505997966244847
2024-01-09,-0.250437021093979
2024-01-10,-0.2502872050870318
2024-01-11,-0.2501493214125563
2024-01-12,-0.25002242359174476
2024-01-15,-0.24990563962426376
2024-01-16,-0.2497981662191957
2024-01-17,-0.24969926345870852
2024-01-18,-0.24960824986420113
2024-01-19,-0.2495244978364316
2024-01-22,-0.24944742944285803
2024-01-23,-0.24937651252708581
2024-01-24,-0.2493112571169216
2024-01-25,-0.24925121210906842
2024-01-26,-0.24919596220996393
2024-01-29,-0.24914512511365416
2024-01-30,-0.24909834889891513
2024-01-31,-0.24905530962907665
2024-02-01,-0.24904940850730123
2024-02-02,-0.24901048177149243
2024-02-05,-0.2489744714643779
2024-02-06,-0.24894133752395514
2024-02-07,-0.24891085170662952
2024-02-08,-0.24888280256900314
2024-02-09,-0.24885699551227264
2024-02-12,-0.24883325145398064
